 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,37_y.tif:0001-1008,237,0.53603119,0.02817943,0.51944977,0.48459840,0.63454717,143.90084388,1008.56751055,144.11281579,1008.60665583,140.65180362,121,1001,44,15,40.31645849,7.48472915,166.68450533,0.15054544,45.35416188,127.03939307,0.53060776,0.83292260,0.31521530,100.00000000,127.03939307,121,1003,165.96375653,11.06345335,5.38649531,0.18564947,0.61799218,-3.403E38,3.4e38,1
2,37_y.png,1920000,0.03147656,2.83293785,0.00000000,0.00000000,255.00000000,800.00000000,600.00000000,143.90084388,1008.56751055,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,60435.00000000,0.00000000,89.99036585,8096.26594624,0.01234375,60435.00000000,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,0.00000000,255.00000000,0
3,Mar19bS1C1R3_VLPAGl_200x_y.png,1920000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,800.00000000,600.00000000,800.00000000,600.00000000,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,0.00000000,0.00000000,NaN,NaN,0.00000000,0.00000000,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,0.00000000,255.00000000,0
4,Mar19bS2C1R1_LHl_200x_y.tif:0001-0317,23,0.52095944,0.01781229,0.51278395,0.49588615,0.55724555,47.02173913,316.58695652,47.02020611,316.57883557,26.62741700,44,314,7,7,7.25084356,4.03877277,42.65536190,0.40764265,8.60232527,11.98206705,0.52099073,0.42617982,-0.90040298,100.00000000,11.98206705,44,320,35.53767779,5.60000000,1.79530862,0.55700730,0.63888889,-3.403E38,3.4e38,0
5,Mar19bS2C1R1_LHl_200x_y.tif:0002-0321,61,0.53087423,0.02246853,0.51773225,0.49823156,0.58658868,58.89344262,322.69672131,58.87160992,322.68170093,46.76955262,52,315,14,13,15.83684052,4.90423656,142.15333305,0.35043967,17.02938637,32.38332823,0.52486008,0.87448189,-0.04507660,100.00000000,32.38332823,53,315,130.23635831,7.65251433,3.22921628,0.30967266,0.57819905,-3.403E38,3.4e38,0
6,Mar19bS2C1R1_LHl_200x_y.tif:0003-0337,338,0.53389763,0.02594457,0.51362199,0.47091073,0.61573303,32.76035503,341.46153846,32.69920457,341.44368322,179.86500705,17,321,31,33,24.49216808,17.57112579,124.10990356,0.13129047,33.95585369,180.45739728,0.52848268,0.60066290,0.00102954,100.00000000,180.45739728,34,321,103.62699486,29.62535008,1.39388724,0.71741814,0.50941974,-3.403E38,3.4e38,0
7,Mar19bS2C1R1_LHl_200x_y.tif:0004-0344,277,0.52845852,0.02912272,0.50966192,0.42671794,0.64449906,62.97292419,346.69855596,63.00906600,346.77754472,169.62236636,48,331,27,26,23.18421676,15.21239029,20.23897337,0.12098273,32.20248438,146.38300985,0.52623886,0.26586503,1.53105883,100.00000000,146.38300985,48,356,36.15818544,25.75827400,1.52403510,0.65615287,0.50272232,-3.403E38,3.4e38,0
8,Mar19bS2C1R1_LHl_200x_y.tif:0005-0361,67,0.54466256,0.03038673,0.51049398,0.49318427,0.62162733,1497.26119403,361.20149254,1497.30614094,361.19381403,54.62741700,1485,359,24,5,20.53116454,4.15500296,2.60092182,0.28213914,24.08318916,36.49239159,0.54071784,0.68603515,-0.16847759,100.00000000,36.49239159,1485,362,4.76364169,4.97946603,4.94131165,0.20237542,0.72043011,-3.403E38,3.4e38,0
9,Mar19bS2C1R1_LHl_200x_y.png,1920000,0.10173438,5.09234025,0.00000000,0.00000000,255.00000000,800.00000000,600.00000000,174.29112272,342.84073107,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,195330.00000000,0.00000000,50.03526571,2501.52781426,0.03989583,195330.00000000,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,0.00000000,255.00000000,0
10,Mar20bS1C1R3_VLPAGl_200x_y.tif:0001-0932,314,0.57762829,0.04573043,0.52184753,0.48737675,0.69023925,1011.41082803,932.82802548,1011.37992697,932.79017811,125.92388155,998,914,27,36,35.91052704,11.13314813,62.41830674,0.24884178,42.80186912,181.37528396,0.57676494,0.15420285,-0.83425198,100.00000000,181.37528396,998,950,52.59464337,17.82582904,3.22555010,0.31002464,0.58856607,-3.403E38,3.4e38,0
