@relation segment

@attribute original numeric
@attribute Bilateral_5.0_50.0 numeric
@attribute Bilateral_5.0_100.0 numeric
@attribute Bilateral_10.0_50.0 numeric
@attribute Bilateral_10.0_100.0 numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_19_ 10_0' numeric
@attribute 'Kuwahara_19_ 10_1' numeric
@attribute 'Kuwahara_19_ 10_2' numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Laplacian_16.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
122.333104,116.333186,111.333247,113.555396,97.666529,235.555376,244.555422,248.333242,251.666601,254.111077,52.355856,74.412092,79.605274,122.858381,548.933625,-159.769413,1366.863899,317.722498,-477.491906,-1.115932,75871167145.42894,322763.193066,122.466071,117.777264,511.835267,-200.426821,7293.472624,268.710256,-469.137084,-1.109229,64599268892.14398,276297.35495,-4.011549,123.253166,87.812495,373.984533,-416.367273,44291.729447,8.062837,-424.430097,-1.03413,34679790302.06356,96913.108244,-0.787095,-8.641473,117.27443,41.892583,405.365602,-563.673559,76974.02388,-191.256692,-372.41687,-0.769684,7422902759.819648,18767.568107,5.191642,5.978736,-3.405705,89.363107,14.248416,225.451353,-318.055607,25065.262612,-137.653534,-180.402074,-0.674528,98210516.678653,954.926206,33.102964,33.890059,27.911323,-0.460515,54.573935,2.631442,42.213827,-59.608516,883.061964,-26.564495,-33.04402,-0.700252,74818.103578,21.064902,67.892136,68.679231,62.700494,34.789172,-0.029231,76.880312,81.50922,72.870371,768.803115,2.869794,76.670223,'class 1'
124.416506,117.749898,112.083272,114.944332,98.91657,237.277657,245.861024,249.166606,252.083285,254.222195,52.491621,75.201608,79.745626,125.545721,569.002239,-254.716783,21418.019657,260.959876,-515.676654,-1.018312,89465793817.50352,308646.902899,124.427692,119.809782,535.581902,-289.595555,26550.810163,217.200633,-506.796194,-1.012356,78185010745.7468,266553.493313,-5.259019,124.48995,86.43334,408.181051,-472.235039,58045.354087,-16.125349,-456.109677,-0.949113,42590909742.82475,100865.164837,-0.062258,-8.825576,117.678077,38.959808,417.838988,-580.346886,81442.938521,-194.705097,-385.641792,-0.728581,8613049297.986973,20797.175256,6.749615,6.811872,-3.409304,89.369403,14.239821,226.081375,-318.907452,25189.333662,-137.52767,-181.379782,-0.671642,103481445.14496,1001.825276,35.058289,35.120547,28.308675,-0.460094,54.552462,2.849453,42.190952,-59.575291,882.018353,-26.53225,-33.04304,-0.702139,75478.580928,21.279051,69.875229,69.937487,63.125615,34.816941,-0.02915,77.001835,81.60876,72.747682,770.018346,2.985951,76.861667,'class 1'
130.666522,121.999906,114.33328,119.111011,102.666578,242.444344,249.777711,251.666621,253.3333,254.555539,52.898901,77.570082,80.166672,133.607495,629.206247,-539.550203,81569.651249,90.677204,-630.227402,-0.725458,130248429246.46446,266299.324743,130.312374,125.907149,606.819632,-557.093594,84321.05977,62.676481,-619.770079,-0.721745,118940992532.69699,237322.80045,-9.001313,128.200187,82.296,510.767477,-639.833223,99304.968863,-88.687692,-551.145518,-0.694068,66323543802.594284,112720.972806,2.112187,-9.377868,118.888984,30.16175,455.258003,-630.365343,94849.273313,-205.049994,-425.31535,-0.605277,12183379954.6442,26885.810892,11.42339,9.311203,-3.4201,89.388289,14.214037,227.971385,-321.46291,25561.535454,-137.15009,-184.31282,-0.662986,119293747.990694,1142.51819,40.924085,38.811898,29.500694,-0.458834,54.488044,3.503467,42.12233,-59.475619,878.887617,-26.435518,-33.0401,-0.707801,77459.952512,21.921478,75.824329,73.712142,64.400938,34.900246,-0.028907,77.366394,81.907373,72.379624,773.66393,3.33441,77.435983,'class 1'
134.833135,124.833201,115.833262,121.888755,105.166545,245.88875,252.388796,253.333272,254.166631,254.777764,53.170417,79.14904,80.447365,138.981929,669.341639,-729.436252,121670.127083,-22.842845,-706.593402,-0.530226,157436438003.3508,238068.036755,134.235436,129.971998,654.310727,-735.422899,122833.971839,-40.338049,-695.084852,-0.528007,146111232466.04437,217835.969226,-11.496138,130.673641,79.537816,579.157384,-751.56364,126810.959,-137.06185,-614.501779,-0.524041,82145058421.60263,120624.724182,3.561795,-9.746057,119.696242,24.296467,480.203633,-663.710472,103786.693465,-211.946487,-451.763985,-0.523076,14563564073.134102,30944.83938,14.539194,10.977398,-3.427298,89.40088,14.196849,229.231372,-323.166522,25809.666195,-136.898374,-186.268148,-0.657215,129835122.37012,1236.312035,44.834556,41.272761,30.295362,-0.457994,54.445099,3.939469,42.076582,-59.409172,876.800491,-26.371031,-33.03814,-0.711575,78780.846746,22.349756,79.790334,76.228539,65.251141,34.955781,-0.028745,77.60943,82.106445,72.134256,776.094282,3.566713,77.818855,'class 1'
139.722119,128.194372,117.611075,125.194372,108.055493,249.805508,255,255,255,255,54.256697,80.728071,80.728071,136.022169,774.544214,-994.770959,192881.732278,-136.883171,-857.887786,-0.321695,501478492580.53613,291550.234633,138.859592,126.706722,761.935314,-983.722227,190112.488063,-144.264452,-839.457772,-0.321368,428548085460.7838,269207.802172,-14.9541,133.567094,74.880483,681.059421,-903.580141,170369.249074,-187.71745,-715.862684,-0.342198,153928807874.33728,153358.335122,5.292498,-10.168509,120.32899,21.579385,510.484521,-703.98047,114979.950263,-219.979867,-484.000604,-0.434126,18046434131.504265,36241.322091,18.530602,13.238104,-3.417162,89.189157,15.727479,229.339708,-323.220841,25791.438062,-135.621166,-187.599675,-0.665043,141275312.857032,1355.233314,49.670435,44.377937,31.139833,-0.455711,54.340698,4.669191,41.878286,-59.125991,868.385958,-26.190923,-32.935067,-0.726698,79995.984956,22.924912,84.518892,79.226394,65.988289,34.848459,-0.028478,77.84567,82.591777,71.71028,778.456683,3.96443,78.26022,'class 1'
140.444365,128.722167,117.888862,125.722167,108.444395,250.277746,255,255,255,255,55.071524,80.728071,80.728071,127.686966,839.615517,-1070.217831,223993.874272,-137.398299,-932.819533,-0.308404,818360304324.5806,373272.494514,139.56057,119.37574,822.072136,-1053.690491,218878.962779,-145.171693,-908.518793,-0.308475,683836826417.3607,340073.846175,-15.917212,133.987019,72.981288,714.571489,-943.864798,186421.759475,-189.996887,-753.867908,-0.330389,209895442187.5905,178190.106223,5.573552,-10.222761,120.154426,24.728142,515.819127,-710.904447,117235.584283,-221.116541,-489.787907,-0.427382,19149112063.63885,37478.703787,19.406145,13.832593,-3.399827,88.964822,17.275441,228.187895,-321.571319,25525.04344,-134.595592,-186.975727,-0.678644,142173728.661243,1380.358755,50.595748,45.022197,31.189604,-0.454269,54.279237,4.962917,41.725725,-58.90924,862.058069,-26.075295,-32.833944,-0.738047,79890.158777,23.071784,85.281331,79.707779,65.875186,34.685585,-0.028372,77.838863,82.878054,71.531667,778.388614,4.129849,78.318701,'class 1'
141.888791,129.777708,118.444411,126.777708,109.222165,251.22218,255,255,255,255,56.701103,80.728071,80.728071,111.017323,969.752166,-1221.104669,286215.309945,-138.428507,-1082.676168,-0.281824,1452094917301.6611,536709.532607,140.962464,104.714446,942.340274,-1193.620614,276409.278641,-146.986092,-1046.634512,-0.282691,1194390936661.4714,481799.446399,-17.843348,134.82683,69.18307,781.592556,-1024.430425,218525.31067,-194.555552,-829.874876,-0.306771,321823587072.056,227851.375078,6.135634,-10.331259,119.805314,31.025368,526.487849,-724.751767,121746.645821,-223.389787,-501.361984,-0.413892,21354366977.808952,39953.353895,21.15715,15.021516,-3.365157,88.516172,20.371224,225.884373,-318.272427,24992.278584,-132.544538,-185.727888,-0.705843,143970478.019752,1430.607336,52.446291,46.310657,31.289141,-0.451384,54.156322,5.550342,41.420617,-58.475758,849.402868,-25.844049,-32.631709,-0.760746,79678.516108,23.365514,86.806141,80.670506,65.64899,34.35985,-0.028161,77.82525,83.450581,71.174457,778.252484,4.460671,78.435659,'class 1'
142.611037,130.305503,118.722198,127.305503,109.611067,251.694418,255,255,255,255,57.515929,80.728071,80.728071,102.68212,1034.823469,-1296.551541,317327.451939,-138.943635,-1157.607916,-0.268533,1768976729045.7056,618431.792488,141.663443,97.383463,1002.477097,-1263.588879,305175.753357,-147.893333,-1115.695533,-0.269798,1449679677618.048,552665.490403,-18.80646,135.246754,67.283874,815.104624,-1064.715082,234577.821071,-196.834988,-867.8801,-0.294962,377790221385.30927,252683.146179,6.416688,-10.38551,119.63075,34.174125,531.822454,-731.675744,124002.279841,-224.526461,-507.149287,-0.407148,22457044909.94354,41190.73559,22.032693,15.616005,-3.347822,88.291837,21.919186,224.732559,-316.622905,24725.883962,-131.518964,-185.10394,-0.719444,144868893.823963,1455.732776,53.371605,46.954917,31.338912,-0.449941,54.094861,5.844068,41.268057,-58.259008,843.074979,-25.728421,-32.530587,-0.772096,79572.68993,23.512386,87.56858,81.151892,65.535886,34.196976,-0.028056,77.818443,83.736857,70.995844,778.184416,4.62609,78.49414,'class 1'
144.055462,131.361044,119.277746,128.361044,110.388836,252.638852,255,255,255,255,59.145508,80.728071,80.728071,86.012477,1164.960118,-1447.438378,379548.887612,-139.973843,-1307.464551,-0.241953,2402711342022.786,781868.830581,143.065336,82.722169,1122.745235,-1403.519002,362706.069219,-149.707732,-1253.811253,-0.244014,1960233787862.159,694391.090627,-20.732596,136.086565,63.485656,882.125691,-1145.280708,266681.372266,-201.393653,-943.887069,-0.271345,489718366269.7748,302344.415035,6.978771,-10.494008,119.281637,40.471351,542.491177,-745.523064,128513.341378,-226.799706,-518.723364,-0.393659,24662299824.11364,43665.385699,23.783698,16.804927,-3.313152,87.843187,25.014968,222.429037,-313.324012,24193.119107,-129.467909,-183.856101,-0.746643,146665643.182471,1505.981357,55.222148,48.243377,31.43845,-0.447056,53.971946,6.431494,40.962949,-57.825526,830.419778,-25.497174,-32.328351,-0.794794,79361.047261,23.806117,89.09339,82.114619,65.30969,33.871241,-0.027845,77.804829,84.309384,70.638633,778.048286,4.956912,78.611097,'class 1'
144.777708,131.888839,119.555534,128.888839,110.777739,253.11109,255,255,255,255,59.960335,80.728071,80.728071,77.677274,1230.031421,-1522.885251,410661.029606,-140.488971,-1382.396298,-0.228663,2719593153766.8306,863591.090461,143.766315,75.391187,1182.882057,-1473.487267,391472.543935,-150.614973,-1322.872274,-0.231121,2215522528818.736,765257.13463,-21.695708,136.50649,61.58646,915.637758,-1185.565365,282733.882667,-203.67309,-981.892292,-0.259536,545685000583.028,327176.186136,7.259825,-10.54826,119.107073,43.620108,547.825782,-752.447041,130768.975398,-227.936381,-524.510667,-0.386914,25764977756.248226,44902.767394,24.659241,17.399416,-3.295817,87.618852,26.562931,221.277223,-311.67449,23926.724485,-128.442335,-183.232153,-0.760244,147564058.986683,1531.106798,56.147462,48.887637,31.488221,-0.445613,53.910485,6.72522,40.810388,-57.608775,824.091888,-25.381546,-32.227229,-0.806144,79255.221082,23.952988,89.855829,82.596004,65.196586,33.708367,-0.02774,77.798022,84.595661,70.46002,777.980217,5.122331,78.669578,'class 1'
146.222134,132.94438,120.111082,129.94438,111.555508,254.055523,255,255,255,255,61.589914,80.728071,80.728071,61.007631,1360.16807,-1673.772088,472882.46528,-141.519179,-1532.252934,-0.202083,3353327766743.911,1027028.128554,145.168208,60.729893,1303.150196,-1613.41739,449002.859797,-152.429372,-1460.987993,-0.205336,2726076639062.846,906982.734854,-23.621844,137.3463,57.788243,982.658826,-1266.130992,314837.433863,-208.231755,-1057.899261,-0.235919,657613145467.4935,376837.454991,7.821908,-10.656758,118.757961,49.917334,558.494504,-766.294361,135280.036936,-230.209626,-536.084744,-0.373425,27970232670.418327,47377.417503,26.410247,18.588339,-3.261147,87.170203,29.658713,218.973702,-308.375597,23393.959629,-126.39128,-181.984314,-0.787444,149360808.345191,1581.355379,57.998005,50.176098,31.587759,-0.442728,53.78757,7.312645,40.50528,-57.175293,811.436688,-25.1503,-32.024993,-0.828843,79043.578413,24.246719,91.380639,83.558731,64.97039,33.382633,-0.027529,77.784408,85.168188,70.10281,777.844087,5.453153,78.786536,'class 1'
246.90625,245.5,237.859375,244.171875,234.265625,251.28125,253.359375,253.90625,254.453125,255,105.672698,179.069081,179.069081,94.325119,778.813711,-1051.96875,256213.6875,-322.25691,-729.711811,0.049945,80504400768,122069.4375,246.311272,96.209908,778.846438,-1059.767249,262594.998657,-342.327453,-717.4398,0.033324,73668912512,106573.006409,-17.199204,242.489535,110.11038,790.998754,-1104.646228,297011.347534,-446.653184,-657.993044,-0.248026,41924037432,44935.041382,3.821737,-15.882748,225.911001,134.028918,748.268579,-1049.941155,268832.636475,-409.760504,-640.180672,-0.525143,29881560256,27487.701019,20.400271,16.578534,-6.418734,174.706277,92.463222,422.38781,-585.078448,81231.293091,-197.850615,-387.227843,-0.331733,6190380108,18014.856354,71.604995,67.783258,51.204724,-1.004072,107.89977,25.215393,88.549498,-122.239082,3536.636303,-41.045696,-81.193386,-0.211895,12022853.359375,807.923264,138.411509,134.58976,118.011231,66.806508,-0.08202,157.331156,177.488097,143.883383,1573.311607,12.768736,152.600112,'class 1'
242.96875,243.75,236.578125,242.015625,232.296875,247.34375,250.078125,251.71875,253.359375,255,102.215462,178.259871,178.259871,110.203352,740.874666,-934.90625,167424.0625,-161.811452,-773.094769,-0.107007,132752743040,267524.3125,242.611296,111.303623,743.497811,-956.127492,181877.984253,-192.533849,-763.593647,-0.121227,131340974208,237707.473328,-15.725804,240.274076,121.727833,776.500487,-1064.369714,258912.999634,-350.727083,-713.64263,-0.33713,102281785640,111258.45813,2.33722,-15.633966,224.532415,141.829402,739.465907,-1034.796519,259168.393799,-388.512371,-646.284157,-0.510629,36736049728,35043.450226,18.078881,15.741661,-6.351138,174.176178,95.250645,415.822388,-576.384057,79164.236694,-198.204933,-378.179128,-0.289764,5499001828,16365.199921,68.435118,66.097898,50.356237,-1.004392,107.917855,25.297931,88.40758,-122.06805,3532.289829,-41.26697,-80.801079,-0.181304,11633007.828125,783.805313,134.693446,132.356217,116.61456,66.258323,-0.082205,157.124498,178.545069,143.976538,1571.245033,12.774398,152.115942,'class 1'
241,242.875,235.9375,240.9375,231.3125,245.375,248.4375,250.625,252.8125,255,100.486844,177.855267,177.855267,118.142469,721.905144,-876.375,123029.25,-81.588723,-794.786247,-0.185482,158876914176,340251.75,240.761308,118.85048,725.823498,-904.307613,141519.477051,-117.637047,-786.67057,-0.198502,160177005056,303274.706787,-14.989104,239.166346,127.536559,769.251354,-1044.231457,239863.825684,-302.764033,-741.467422,-0.381683,132460659744,144420.166504,1.594962,-15.509575,223.843122,145.729643,735.064571,-1027.224201,254336.272461,-377.888304,-649.335899,-0.503372,40163294464,38821.324829,16.918186,15.323224,-6.31734,173.911128,96.644356,412.539677,-572.036861,78130.708496,-198.382092,-373.65477,-0.268779,5153312688,15540.371704,66.85018,65.255218,49.931993,-1.004552,107.926897,25.339201,88.336622,-121.982533,3530.116592,-41.377607,-80.604925,-0.166008,11438085.0625,771.746338,132.834414,131.239445,115.916224,65.984231,-0.082298,157.02117,179.073554,144.023115,1570.211746,12.777229,151.873857,'class 1'
239.625,242.25,235.8125,240.0625,230.4375,243.375,246.5625,249.375,252.1875,255,108.414476,177.000004,177.000004,128.931879,680.07795,-752.625,22839.25,96.636001,-849.260971,-0.420696,229612845568,514945.25,239.494763,128.638999,684.640522,-790.009464,48806.362793,51.423359,-841.432831,-0.428262,232101132800,460970.64917,-13.318171,238.5714,132.301087,739.536846,-978.421574,185835.307129,-181.952857,-796.468712,-0.517883,195926740128,226374.452637,0.923364,-15.355,224.263959,146.062909,728.160183,-1014.137829,244564.915039,-351.203085,-662.934738,-0.521322,51990380800,50904.416138,15.230804,14.307441,-6.34884,174.695041,95.524474,411.996483,-572.307545,78728.812012,-203.46744,-368.840099,-0.252872,4572574544,13801.704468,64.799723,63.876359,49.568918,-1.013356,108.303618,24.630533,89.052899,-123.151875,3616.1996,-42.602036,-80.549837,-0.142631,10888402.3125,723.226471,131.191146,130.26778,115.96034,66.391422,-0.082913,157.430233,180.420775,144.535175,1574.302368,12.781149,152.264757,'class 1'
237.9375,241.5,235.28125,239.15625,229.59375,241.6875,245.15625,248.4375,251.71875,255,106.898029,176.618425,176.618425,137.131463,666.124226,-701.5625,-18906.375,173.231018,-874.793488,-0.488147,258447781120,590760.125,237.899333,136.411197,671.475222,-744.673304,10833.223389,123.128698,-867.80201,-0.494495,262855165184,529333.34021,-12.6899,237.557007,138.173777,734.202169,-960.59704,167683.111572,-135.392167,-825.204868,-0.555136,225992578640,261157.741943,0.342326,-15.239033,223.605334,150.057667,724.302565,-1007.276243,239987.752441,-340.518527,-666.757706,-0.51368,55917439104,55118.406311,14.293999,13.951673,-6.316105,174.440187,96.955899,408.808716,-568.079622,77706.548584,-203.632895,-364.446718,-0.233406,4231021064,13004.892517,63.459146,63.11682,49.165147,-1.013544,108.313862,24.667052,88.986619,-123.072333,3614.260506,-42.713082,-80.359248,-0.127716,10697359.65625,711.55629,129.585471,129.243144,115.291471,66.126325,-0.083006,157.337666,180.953441,144.595436,1573.376694,12.794107,152.022912,'class 1'
230.25,233.4375,230.625,231.125,224.4375,234,237.75,241.5,245.25,249,97.079808,177.684216,177.684216,169.291299,736.804779,-641.5,-148809.75,368.746304,-1010.246288,-0.543598,435729180672,1036576,230.816551,168.045308,730.656868,-690.227901,-104007.935059,304.332355,-994.560276,-0.547246,436732353536,915410.71875,-11.789492,232.628567,166.062806,745.531845,-929.53157,117823.741211,-28.264022,-901.267548,-0.569269,338365833216,401038.539063,-1.812016,-14.627677,219.363076,168.009274,702.130417,-972.106598,221757.458984,-312.874201,-659.232391,-0.466748,59169626112,61537.701416,11.453475,13.265491,-6.104478,172.32455,103.814929,390.885637,-543.984623,71870.887695,-199.699132,-344.285482,-0.148153,3264964088,10670.65097,58.492002,60.304017,47.038527,-1.006642,108.048117,25.501731,87.845726,-121.580998,3536.864792,-42.6531,-78.927897,-0.079235,9753146.875,662.47377,122.768434,124.58045,111.314959,64.276433,-0.083086,156.288556,179.02083,144.279966,1562.885597,12.255195,151.078124,'class 1'
224.25,226.125,226.5,224,220.125,228,231.75,235.5,239.25,243,88.778033,179.131584,179.131584,193.251551,821.439056,-632.5,-236967.5,487.666573,-1120.166573,-0.531597,584175644672,1406577,225.329201,191.907221,803.003815,-681.11866,-180875.954102,413.830673,-1094.949364,-0.533765,579855509504,1233125.40625,-11.517354,228.71452,188.079145,762.196198,-916.290634,86116.566406,32.303432,-948.59407,-0.54615,420673249280,506136.046875,-3.385319,-14.132288,215.779444,181.966124,683.815887,-943.798538,208104.328125,-295.914433,-647.884109,-0.427457,58494754816,63743.006348,9.549757,12.935076,-5.925586,170.463766,109.242532,376.150326,-524.117546,67057.490234,-195.599913,-328.517628,-0.082366,2640460592,9133.221375,54.865435,58.250753,45.315678,-0.999553,107.772128,26.29989,86.771112,-120.169207,3461.408173,-42.482072,-77.687135,-0.04567,8999976.75,625.061432,117.557073,120.942391,108.007316,62.691638,-0.083074,155.332014,176.555553,143.904236,1553.320175,11.703326,150.375181,'class 1'
233.625,230.25,230.625,228.875,224.25,235.5,237.375,239.25,241.125,243,74.054634,182.026321,182.026321,233.796011,1024.909286,-909.25,-223891.5,507.233078,-1416.483063,-0.64729,1591251025920,1867097.5,233.351017,228.973078,989.145485,-923.673355,-172049.199219,444.692631,-1368.366028,-0.637252,1443751362560,1654706.953125,-15.1549,230.219648,209.815174,849.428497,-997.210899,67876.834961,110.397367,-1107.608299,-0.574465,761167491072,742147.65625,3.131369,-13.95709,215.315001,192.746208,688.95401,-943.661919,201150.423828,-261.517254,-682.144676,-0.456444,85724534784,91212.675293,18.036016,14.904648,-5.882578,170.848768,112.112288,366.550514,-513.80098,65077.777344,-206.627983,-307.172997,-0.120634,1313490512,5122.682068,62.502249,59.37088,44.466232,-1.011161,108.312643,25.879467,87.248691,-121.427999,3573.81131,-45.338246,-76.089755,-0.014117,6931601.5,477.290192,125.038374,121.907005,107.002357,62.536125,-0.084337,156.072769,173.6875,144.590273,1560.727722,11.057539,152.160086,'class 1'
240.921875,240.09375,234.734375,238.65625,229.078125,244.4375,247.953125,248.734375,249.515625,250.296875,82.751394,169.681856,177.1579,314.005594,1283.277053,-1477.78125,273772,92.2487,-1570.029924,-0.518275,3114687085312,1395622.4375,238.070845,305.746534,1230.104,-1430.354496,260151.975098,74.661264,-1505.015764,-0.508988,2633607148160,1258512.154297,-22.045494,224.377492,268.092344,960.758762,-1185.671832,212366.907349,-40.382657,-1145.2892,-0.445784,889653766528,615832.839844,13.693353,-12.656322,206.051497,223.731097,639.225327,-877.660596,178356.363525,-257.45564,-620.204974,-0.372021,59264403104,69125.972168,32.019348,18.325995,-5.418225,166.039312,122.846898,327.873678,-461.659496,53593.881195,-201.522012,-260.137484,0.251526,583822524.6875,2515.425247,72.031532,58.338179,40.012184,-0.992755,107.639854,28.006671,84.165349,-117.694038,3391.308437,-46.279356,-71.414682,0.067339,4542903.863281,324.245717,130.43099,116.737637,98.411642,58.399458,-0.084659,154.093982,168.169,141.261788,1540.939838,9.339625,151.902465,'class 1'
239.53125,239.5625,233.90625,238.0625,228.34375,243.625,247.71875,248.53125,249.34375,250.15625,84.240059,167.212962,176.184216,331.030982,1330.390383,-1552.1875,348052.5,38.355029,-1590.542507,-0.473846,3324683303424,1338591.625,236.481941,322.522288,1272.769333,-1496.920967,324917.170898,25.739614,-1522.66058,-0.465942,2794558366464,1207786.238281,-22.866037,221.964631,282.720665,975.837669,-1209.043734,235241.639404,-64.799865,-1144.243889,-0.410108,891900433664,587127.664063,14.517311,-12.287424,203.305086,232.212557,623.710632,-856.929731,171083.903809,-256.707003,-600.22275,-0.340793,50161773760,61634.090332,33.176855,18.659544,-5.283385,164.529879,126.058547,317.488869,-447.308854,50277.491028,-197.937284,-249.371571,0.348603,448284005.625,2118.731232,71.952063,57.434752,38.775208,-0.985636,107.359631,28.70101,83.19844,-116.402929,3319.699013,-46.041148,-70.361782,0.088374,4140102.335938,303.363031,129.12231,114.605,95.945455,57.170248,-0.084552,153.34438,166.7903,140.404424,1533.44381,8.934982,151.425502,'class 1'
229.71875,230.90625,226.171875,229.75,221.5,235.265625,240.8125,242.453125,244.09375,245.734375,85.581521,151.257083,170.564936,382.836077,1373.79425,-1625.0625,453021,-46.899197,-1578.163289,-0.287814,3426688520064,1180096.25,226.737228,373.184031,1308.891747,-1557.151835,415502.971436,-51.814854,-1505.336976,-0.28339,2845195876544,1062727.673828,-23.253766,212.231119,324.642663,961.472246,-1193.446699,257615.576172,-100.149806,-1093.296904,-0.245782,804968583398.75,498870.097656,14.506109,-10.882972,193.948028,254.763863,559.523284,-768.109374,142095.49646,-235.522921,-532.586475,-0.156525,28528866456,45207.761078,32.7892,18.283092,-4.849259,159.567575,134.517958,285.323819,-401.325081,40384.942345,-176.317221,-225.00786,0.611113,235730136.5625,2271.621788,67.169653,52.663544,34.380452,-0.96109,106.390402,30.7895,79.964629,-112.045397,3084.64167,-44.977853,-67.067544,0.168538,3118923.373047,249.87195,120.346826,105.840717,87.557626,53.177173,-0.084132,150.442208,162.186683,137.707926,1504.422077,7.82348,149.231171,'class 1'
