 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0001-0009,131,0.75415120,0.12064787,0.82242915,0.48079732,0.97630864,274.79007634,9.35496183,274.70753344,9.50508195,56.18376618,269,0,12,19,18.79406981,8.87484095,70.71842584,0.52150619,19.92485885,98.79380736,0.77869457,-0.39653074,-0.88277923,100,98.79380736,272,19,72.47443163,10.35653088,2.11767962,0.47221496,0.79393939,-3.403E38,3.4e38,1
2,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0002-0005,117,0.76479158,0.14783258,0.50129301,0.50034469,0.98588049,315.90170940,4.63675214,315.64309409,4.63878502,45.21320344,309,0,15,11,13.37627303,11.13681116,22.61274766,0.71922565,15.81138830,89.48061544,0.76244050,-0.13957670,-1.23914024,100,89.48061544,311,9,34.69515353,11.00000000,1.20108645,0.83257953,0.86988848,-3.403E38,3.4e38,1
3,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0003-0004,56,0.73540267,0.13710454,0.73966523,0.50571620,0.97916245,770.60714286,3.25000000,770.63571103,3.03944887,28.97056275,765,0,10,8,9.28783326,7.67686203,156.70821997,0.83846324,10.63014581,41.18254930,0.71292412,0.05060735,-1.17169353,100,41.18254930,766,0,131.18592517,8.00000000,1.20984762,0.82655037,0.89600000,-3.403E38,3.4e38,1
4,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0004-0001,34,0.75456976,0.11394717,0.76014543,0.53145063,0.97330624,1048.76470588,1.32352941,1048.72605490,1.25144448,29.89949494,1042,0,14,3,13.53418765,3.19857724,1.35500148,0.47792646,14.03566885,25.65537179,0.74791420,0.19380380,-0.63263799,100,25.65537179,1042,0,175.91438322,3.00000000,4.23131494,0.23633315,0.91891892,-3.403E38,3.4e38,0
5,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0005-0009,133,0.74682539,0.12162755,0.80093050,0.51117760,0.97916967,399.35714286,9.67293233,399.44987479,9.73231740,51.35533906,391,1,16,16,16.85513754,10.04683937,128.94695462,0.63370962,19.41648784,99.32777667,0.74069321,-0.05108790,-1.06849627,100,99.32777667,391,2,145.49147701,11.62755348,1.67765572,0.59606985,0.80606061,-3.403E38,3.4e38,1
6,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0006-0007,31,0.65290210,0.10769717,0.47431255,0.47359645,0.84023541,1255.14516129,6.50000000,1255.15882861,6.42846908,31.55634919,1252,2,6,11,10.18213691,3.87643834,110.65942388,0.39119928,11.70469991,20.23996514,0.65069991,0.16782936,-1.12808351,100,20.23996514,1253,2,109.98310652,5.37587202,2.62667326,0.38070970,0.67391304,-3.403E38,3.4e38,0
7,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0007-0017,114,0.75597054,0.12845916,0.71755846,0.50241697,0.97517425,459.07017544,17.71052632,459.07468456,17.55043853,49.35533906,452,10,13,15,14.09047738,10.30123425,112.65553659,0.58809358,16.55294536,86.18064159,0.78679764,-0.34824885,-1.00012962,100,86.18064159,457,10,115.01689348,11.62755348,1.36784360,0.73107773,0.82608696,-3.403E38,3.4e38,1
8,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0008-0021,167,0.83528306,0.12746007,0.97362406,0.51747185,0.98739123,161.14670659,22.38622754,161.22840257,22.28790778,51.35533906,153,14,16,15,15.23222706,13.95928534,53.35328360,0.79571058,17.20465053,139.49227178,0.87457550,-0.87442480,-0.29056344,100,139.49227178,154,29,35.53767779,15.00000000,1.09118960,0.91643102,0.88359788,-3.403E38,3.4e38,1
9,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0009-0023,144,0.77215953,0.13151162,0.78968809,0.50228751,0.98792809,56.03472222,22.74305556,55.82039579,22.57990086,52.76955262,49,15,15,17,17.68798048,10.36559796,133.65078362,0.64983864,20.80865205,111.19097286,0.79334825,-0.41891776,-0.89421479,100,111.19097286,52,15,125.21759297,12.08397583,1.70641197,0.58602495,0.81355932,-3.403E38,3.4e38,1
10,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0010-0023,72,0.76489535,0.12793315,0.53531444,0.50854677,0.95064509,240.31944444,23.45833333,240.30102464,23.49926149,32.62741700,235,19,11,9,11.01713587,8.32096911,148.21053135,0.84991790,12.52996409,55.07246542,0.77241945,-0.44937796,-0.88859066,100,55.07246542,235,21,151.38954033,9.00000000,1.32402076,0.75527516,0.87804878,-3.403E38,3.4e38,1
