 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0001-0009,143,0.76619867,0.14159277,0.88195135,0.48395139,0.97497785,274.86363636,9.45104895,274.80008774,9.65992029,51.11269837,269,0,11,19,19.37394867,9.39783923,72.93158469,0.68784135,19.92485885,109.56641036,0.79203796,-0.34782174,-1.17333820,100,109.56641036,272,19,72.47443163,11.00000000,2.06153225,0.48507609,0.85119048,-3.403E38,3.4e38,1
2,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0002-0006,130,0.79803622,0.12624657,0.86248590,0.50483418,0.98545802,316.27692308,4.88461538,316.14621853,4.63088888,46.62741700,309,0,15,12,14.06104812,11.77160759,11.15547167,0.75139881,16.12451550,103.74470872,0.81583965,-0.34538413,-1.00038668,100,103.74470872,310,8,29.74488130,12.00000000,1.19448835,0.83717853,0.89655172,-3.403E38,3.4e38,1
3,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0003-0004,59,0.75770343,0.12218155,0.62278981,0.51624823,0.93265504,770.56779661,3.34745763,770.64086548,3.16850011,31.55634919,765,0,10,8,9.53027132,7.88237088,163.33057431,0.74454057,10.77032961,44.70450264,0.75706857,-0.15126724,-1.23660882,100,44.70450264,765,1,158.19859051,8.00000000,1.20906152,0.82708777,0.88059701,-3.403E38,3.4e38,1
4,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0004-0002,36,0.83996204,0.13480983,0.95188549,0.53519565,1.00000000,1048.58333333,1.38888889,1048.64318313,1.30258009,30.72792206,1042,0,14,4,13.59513940,3.37154495,1.41619880,0.47912185,14.14213562,30.23863357,0.89089286,-0.68281258,-0.68618699,100,30.23863357,1042,2,8.13010235,4.00000000,4.03231741,0.24799635,0.84705882,-3.403E38,3.4e38,0
5,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0005-0009,168,0.82250520,0.13394877,0.94208311,0.50541383,0.97609735,399.34523810,9.59523810,399.35932874,9.67801723,54.76955262,391,1,16,17,20.28147631,10.54677876,131.62005335,0.70378622,22.67156810,138.18087286,0.87749171,-0.91969492,-0.42019643,100,138.18087286,392,1,131.42366563,12.02081528,1.92300197,0.52002027,0.89124668,-3.403E38,3.4e38,1
6,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0006-0005,26,0.57347100,0.04530491,0.51936934,0.50658745,0.65201700,1254.42307692,5.73076923,1254.39444756,5.70995697,20.14213562,1252,2,5,7,7.28064437,4.54688163,114.70781087,0.80532685,8.06225775,14.91024590,0.57947278,0.02033043,-1.25785810,100,14.91024590,1253,2,119.74488130,5.00000000,1.60123904,0.62451638,0.85245902,-3.403E38,3.4e38,0
7,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0007-0017,120,0.74414917,0.12005903,0.79647429,0.38712829,0.94602203,459.06666667,17.77500000,459.20348658,17.82105966,43.69848481,452,10,13,15,14.85897902,10.28258706,119.00171860,0.78969312,16.55294536,89.29790008,0.76740050,-0.74442431,-0.13234376,100,89.29790008,457,10,115.01689348,11.62755348,1.44506231,0.69201168,0.87272727,-3.403E38,3.4e38,1
8,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0008-0021,172,0.84558556,0.14608988,0.88206625,0.50003111,0.99522603,56.25000000,22.62209302,56.11406543,22.62501677,61.59797975,49,11,16,21,19.89785709,11.00606968,126.79093522,0.56964642,24.18677324,145.44071573,0.91361666,-1.08269720,-0.20430865,100,145.44071573,52,11,119.74488130,13.03545461,1.80789852,0.55312839,0.78181818,-3.403E38,3.4e38,1
9,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0009-0023,191,0.85497616,0.13075121,0.92889170,0.50337076,0.99516922,160.84554974,22.76178010,160.94912477,22.61322227,57.01219331,152,14,17,18,16.90722551,14.38371736,63.64469582,0.73842728,18.78829423,163.30044645,0.90576202,-1.23510407,0.41732581,100,163.30044645,152,28,25.20112365,15.63474514,1.17544200,0.85074380,0.85458613,-3.403E38,3.4e38,1
10,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0010-0018,24,0.54893744,0.03884652,0.50413738,0.50384688,0.65257972,971.33333333,18.50000000,971.41177800,18.47558999,21.55634919,968,16,7,5,7.48914886,4.08026996,14.50084971,0.64903884,8.06225775,13.17449856,0.53808641,1.21770897,0.83550893,100,13.17449856,968,21,29.74488130,5.00000000,1.83545426,0.54482426,0.78688525,-3.403E38,3.4e38,0
