 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,points
11,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,237,255,0,255,255,255,605.81223629,40.80801688,605.81223629,40.80801688,74.91168825,597,31,19,23,19.39698535,15.55694180,64.06641385,0.53071216,23.53720459,60435,255,NaN,NaN,100,60435,606,31,102.26477373,18.45152468,1.24683795,0.80202885,0.74645669,1
12,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,83,255,0,255,255,255,122.17469880,48.13855422,122.17469880,48.13855422,34.87005769,117,42,10,12,11.88855508,8.88912752,59.53458901,0.85779325,13.03840481,21165,255,NaN,NaN,100,21165,119,54,57.52880771,9.89949494,1.33742654,0.74770462,0.88297872,0
13,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,39,255,0,255,255,255,674.75641026,53.96153846,674.75641026,53.96153846,24.14213562,672,49,6,9,8.82357909,5.62768710,99.22147161,0.84085885,9.48683298,9945,255,NaN,NaN,100,9945,674,49,108.43494882,6.00000000,1.56788729,0.63780095,0.87640449,1
14,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,189,255,0,255,255,255,1255.27777778,62.35185185,1255.27777778,62.35185185,57.94112550,1247,54,16,19,18.55431277,12.96961396,62.56538837,0.70745336,21.47091055,48195,255,NaN,NaN,100,48195,1251,73,62.24145940,14.31083506,1.43059869,0.69900805,0.86498856,1
15,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,110,255,0,255,255,255,349.09090909,62.13636364,349.09090909,62.13636364,39.69848481,342,57,15,11,14.15037327,9.89771416,14.17591827,0.87711126,15.52417470,28050,255,NaN,NaN,100,28050,342,64,14.93141718,11.00000000,1.42966073,0.69946665,0.89430894,1
16,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,107,255,0,255,255,255,1076.80841121,64.33177570,1076.80841121,64.33177570,37.45584412,1071,58,12,12,12.16466301,11.19937569,164.84099434,0.95841690,13.03840481,27285,255,NaN,NaN,100,27285,1072,60,147.52880771,12.00000000,1.08619117,0.92064825,0.91063830,1
17,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,102,255,0,255,255,255,1172.92156863,65.64705882,1172.92156863,65.64705882,41.69848481,1166,60,15,11,14.53244261,8.93658672,25.19227747,0.73717311,15.65247584,26010,255,NaN,NaN,100,26010,1167,71,26.56505118,10.95602495,1.62617374,0.61494044,0.81600000,1
18,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,75,255,0,255,255,255,212.43333333,67.32666667,212.43333333,67.32666667,33.79898987,207,62,10,11,11.19995841,8.52618933,66.28154354,0.82501850,12.20655562,19125,255,NaN,NaN,100,19125,207,70,34.99202020,9.17060521,1.31359485,0.76126973,0.85714286,1
19,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,251,255,0,255,255,255,611.40039841,77.01394422,611.40039841,77.01394422,61.84062043,602,67,19,20,21.53415050,14.84075843,49.67170846,0.82477580,21.63330765,64005,255,NaN,NaN,100,64005,605,86,56.30993247,15.51052773,1.45101415,0.68917315,0.90942029,1
20,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,107,255,0,255,255,255,998.50934579,81.21028037,998.50934579,81.21028037,39.21320344,993,74,10,14,14.47525094,9.41169392,106.41934183,0.87443795,15.65247584,27285,255,NaN,NaN,100,27285,996,74,116.56505118,10.00000000,1.53800698,0.65019211,0.91845494,1
21,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,43,255,0,255,255,255,1184.84883721,79.73255814,1184.84883721,79.73255814,24.38477631,1181,75,7,9,8.22562549,6.65594373,83.40531228,0.90874235,9.48683298,10965,255,NaN,NaN,100,10965,1183,84,71.56505118,7.00000000,1.23583159,0.80917174,0.86868687,0
22,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,124,255,0,255,255,255,257.30645161,88.62903226,257.30645161,88.62903226,46.52691193,252,80,11,17,15.28392143,10.32992117,87.88013819,0.71981865,17.26267650,31620,255,NaN,NaN,100,31620,254,97,79.99202020,11.00000000,1.47957774,0.67586851,0.85813149,1
23,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,102,255,0,255,255,255,920.32352941,85.65686275,920.32352941,85.65686275,38.04163056,915,80,12,11,12.06887357,10.76077504,175.11322640,0.88571049,13.41640786,26010,255,NaN,NaN,100,26010,915,90,26.56505118,11.00000000,1.12156174,0.89161387,0.91479821,1
24,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,157,255,0,255,255,255,1112.07324841,89.50000000,1112.07324841,89.50000000,47.69848481,1105,83,15,14,15.34192058,13.02956872,25.29323595,0.86716222,17.00000000,40035,255,NaN,NaN,100,40035,1105,93,28.07248694,14.00000000,1.17746956,0.84927885,0.90489914,1
25,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,121,255,0,255,255,255,54.57438017,95.99586777,54.57438017,95.99586777,42.87005769,50,89,11,16,15.08696494,10.21159561,66.52865203,0.82734586,16.64331698,30855,255,NaN,NaN,100,30855,51,105,57.26477373,11.00000000,1.47743463,0.67684890,0.90298507,1
26,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,126,255,0,255,255,255,763.60317460,98.12698413,763.60317460,98.12698413,47.69848481,757,89,13,17,18.13001602,8.84876122,125.54190618,0.69593911,20.80865205,32130,255,NaN,NaN,100,32130,758,89,125.21759297,9.89949494,2.04887617,0.48807244,0.88111888,1
27,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,370,255,0,255,255,255,506.91891892,129.84054054,506.91891892,129.84054054,84.71067812,495,116,24,27,24.76040560,19.02628895,59.93728484,0.64794072,27.45906044,94350,255,NaN,NaN,100,94350,505,143,79.50852299,22.13594362,1.30137862,0.76841588,0.82959641,1
28,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,42,255,0,255,255,255,332.76190476,136.95238095,332.76190476,136.95238095,27.79898987,330,132,7,10,8.83296089,6.05414895,87.55411391,0.68296921,10.19803903,10710,255,NaN,NaN,100,10710,331,142,78.69006753,7.00000000,1.45899299,0.68540425,0.80769231,1
29,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,270,255,0,255,255,255,618.52962963,145.47037037,618.52962963,145.47037037,83.39696962,609,134,21,25,25.86022890,13.29356667,51.83042057,0.48783515,26.92582404,68850,255,NaN,NaN,100,68850,612,157,58.67130713,15.60000000,1.94531908,0.51405449,0.80000000,0
30,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,249,255,0,255,255,255,1138.94578313,147.94578313,1138.94578313,147.94578313,60.18376618,1130,138,19,19,19.37067800,16.36683273,128.31860704,0.86387417,21.02379604,63495,255,NaN,NaN,100,63495,1130,143,154.65382406,16.74796650,1.18353247,0.84492823,0.91376147,1
31,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,145,255,0,255,255,255,44.57586207,149.41034483,44.57586207,149.41034483,44.52691193,38,141,13,16,14.79374731,12.47957871,94.65148419,0.91903640,16.27882060,36975,255,NaN,NaN,100,36975,42,157,79.38034472,13.00000000,1.18543644,0.84357117,0.90342679,1
32,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,73,255,0,255,255,255,678.14383562,152.84246575,678.14383562,152.84246575,37.45584412,674,146,10,12,12.42535264,7.48039025,106.69456790,0.65387321,13.41640786,18615,255,NaN,NaN,100,18615,676,146,116.56505118,9.67470930,1.66105674,0.60202639,0.78494624,0
33,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,111,255,0,255,255,255,151.85135135,154.49099099,151.85135135,154.49099099,43.11269837,146,148,13,14,12.60613600,11.21117442,60.96687105,0.75045116,15.23154621,28305,255,NaN,NaN,100,28305,148,162,66.80140949,11.64870412,1.12442600,0.88934265,0.85057471,1
34,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,138,255,0,255,255,255,444.63043478,163.02173913,444.63043478,163.02173913,43.11269837,438,156,14,14,14.29466183,12.29179531,133.84894585,0.93299333,15.26433752,35190,255,NaN,NaN,100,35190,441,156,121.60750225,12.72792206,1.16294337,0.85988710,0.90789474,1
35,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,91,255,0,255,255,255,1109.82967033,165.79670330,1109.82967033,165.79670330,39.21320344,1104,161,12,10,12.73611805,9.09734018,27.26824216,0.74368087,14.21267040,23205,255,NaN,NaN,100,23205,1104,170,39.28940686,10.00000000,1.39998261,0.71429459,0.88349515,0
36,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,287,255,0,255,255,255,850.66724739,178.98432056,850.66724739,178.98432056,73.25483400,840,169,21,21,20.94748873,17.44456121,36.34245706,0.67207723,23.02172887,73185,255,NaN,NaN,100,73185,842,184,34.38034472,20.19200290,1.20080342,0.83277578,0.87633588,1
37,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,451,255,0,255,255,255,1034.23614191,190.76829268,1034.23614191,190.76829268,95.29646456,1021,174,26,30,30.05849942,19.10378248,47.01285711,0.62406931,33.83784863,115005,255,NaN,NaN,100,115005,1025,202,55.84030545,19.77658014,1.57343183,0.63555343,0.85416667,1
38,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,79,255,0,255,255,255,333.20886076,201.62658228,333.20886076,201.62658228,39.45584412,329,193,8,16,14.50861129,6.93284299,73.02595269,0.63769686,16.76305461,20145,255,NaN,NaN,100,20145,331,209,72.64597536,8.00000000,2.09273617,0.47784332,0.83157895,1
39,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,158,255,0,255,255,255,1166.86075949,201.89873418,1166.86075949,201.89873418,54.76955262,1159,193,17,18,21.43891725,9.38348918,44.31768893,0.66189418,22.67156810,40290,255,NaN,NaN,100,40290,1159,209,41.42366563,11.31370850,2.28474897,0.43768485,0.87052342,1
40,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,34,255,0,255,255,255,994.85294118,203.44117647,994.85294118,203.44117647,21.79898987,991,200,8,7,8.16730028,5.30042279,40.44575348,0.89911665,9.21954446,8670,255,NaN,NaN,100,8670,992,207,40.60129465,5.65685425,1.54087714,0.64898101,0.83950617,0
41,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,200,255,0,255,255,255,101.14000000,212.24500000,101.14000000,212.24500000,74.32590181,89,202,25,23,31.73074906,8.02527253,43.68460585,0.45494562,33.97057550,51000,255,NaN,NaN,100,51000,89,225,42.61405597,9.63794108,3.95385315,0.25291784,0.80808081,1
42,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,139,255,0,255,255,255,788.81654676,211.82374101,788.81654676,211.82374101,49.94112550,781,204,14,17,15.82257639,11.18530208,89.29919175,0.70033852,17.11724277,35445,255,NaN,NaN,100,35445,789,221,83.29016319,13.45973193,1.41458642,0.70692040,0.82738095,1
43,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,100,255,0,255,255,255,160.54000000,215.96000000,160.54000000,215.96000000,38.87005769,155,209,11,13,13.81309226,9.21762862,60.14725380,0.83172450,14.76482306,25500,255,NaN,NaN,100,25500,156,222,61.69924423,10.11841652,1.49855162,0.66731102,0.89285714,1
44,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,98,255,0,255,255,255,591.72448980,219.37755102,591.72448980,219.37755102,36.62741700,586,214,11,12,11.52582398,10.82590500,87.47527335,0.91795915,12.64911064,24990,255,NaN,NaN,100,24990,591,226,71.56505118,11.00000000,1.06465224,0.93927384,0.90740741,0
45,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,32,255,0,255,255,255,1107.09375000,231.93750000,1107.09375000,231.93750000,27.21320344,1103,229,10,6,8.92303041,4.56612424,6.76716559,0.54300085,10.44030651,8160,255,NaN,NaN,100,8160,1103,233,16.69924423,6.00000000,1.95418038,0.51172349,0.73563218,0
46,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,92,255,0,255,255,255,301.97826087,239.90217391,301.97826087,239.90217391,35.45584412,297,234,11,12,12.53889356,9.34197563,121.72630933,0.91964885,13.03840481,23460,255,NaN,NaN,100,23460,299,234,122.47119229,10.28591270,1.34221005,0.74503987,0.89320388,1
47,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,80,255,0,255,255,255,482.96250000,241.30000000,482.96250000,241.30000000,35.79898987,478,236,12,10,12.30514922,8.27776744,150.51460085,0.78443743,13.89244399,20400,255,NaN,NaN,100,20400,478,237,149.74356284,9.64855402,1.48652995,0.67270760,0.85106383,1
48,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,21,255,0,255,255,255,1216.02380952,260.16666667,1216.02380952,260.16666667,20.14213562,1214,257,5,7,7.88204928,3.39226887,69.28973857,0.65045630,8.60232527,5355,255,NaN,NaN,100,5355,1214,264,54.46232221,4.27099278,2.32353318,0.43037905,0.79245283,1
49,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,123,255,0,255,255,255,413.17479675,262.67886179,413.17479675,262.67886179,40.97056275,406,258,14,10,14.73295552,10.62980634,5.34918897,0.92081231,15.26433752,31365,255,NaN,NaN,100,31365,407,266,31.60750225,10.00000000,1.38600413,0.72149857,0.96093750,1
50,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,117,255,0,255,255,255,923.11538462,266.82478632,923.11538462,266.82478632,45.69848481,917,260,12,15,15.15369716,9.83054004,60.08080447,0.70403155,16.15549442,29835,255,NaN,NaN,100,29835,922,275,68.19859051,10.96573858,1.54149183,0.64872222,0.85401460,1
51,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,87,255,0,255,255,255,1174.39655172,271.14367816,1174.39655172,271.14367816,56.18376618,1170,261,8,20,18.31579394,6.04788636,88.01402498,0.34634380,20.09975124,22185,255,NaN,NaN,100,22185,1174,261,95.71059314,8.00000000,3.02846199,0.33020061,0.66412214,1
52,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,20,255,0,255,255,255,613.75000000,265.00000000,613.75000000,265.00000000,22.62741700,611,262,6,6,5.50679404,4.62424974,59.57403592,0.49087385,7.21110255,5100,255,NaN,NaN,100,5100,611,268,33.69006753,5.65685425,1.19085135,0.83973537,0.66666667,0
53,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,88,255,0,255,255,255,1108.39772727,267.34090909,1108.39772727,267.34090909,35.21320344,1103,262,10,11,11.38327210,9.84295894,95.77580492,0.89182874,12.20655562,22440,255,NaN,NaN,100,22440,1104,263,124.99202020,10.00000000,1.15648883,0.86468626,0.91191710,1
54,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,157,255,0,255,255,255,38.01592357,278.11146497,38.01592357,278.11146497,50.18376618,30,271,17,16,17.70212301,11.29235224,39.04324023,0.78339900,18.86796226,40035,255,NaN,NaN,100,40035,31,283,32.00538321,12.02081528,1.56762051,0.63790949,0.87465181,1
55,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,76,255,0,255,255,255,846.72368421,277.28947368,846.72368421,277.28947368,35.79898987,842,271,8,14,13.61260520,7.10857356,99.87038878,0.74521555,14.56021978,19380,255,NaN,NaN,100,19380,845,271,105.94539590,8.00000000,1.91495594,0.52220523,0.88372093,1
56,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,105,255,0,255,255,255,786.09047619,285.52857143,786.09047619,285.52857143,48.28427125,780,276,11,19,20.02513816,6.67611635,70.73209759,0.56596269,20.61552813,26775,255,NaN,NaN,100,26775,781,295,67.16634582,7.90569415,2.99951905,0.33338678,0.78947368,1
57,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,75,255,0,255,255,255,530.91333333,281.50000000,530.91333333,281.50000000,31.55634919,526,277,10,9,10.65823179,8.95955049,161.92918797,0.94644988,12.20655562,19125,255,NaN,NaN,100,19125,526,278,145.00797980,9.00000000,1.18959448,0.84062260,0.89820359,1
58,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,35,255,0,255,255,255,1116.84285714,284.72857143,1116.84285714,284.72857143,22.72792206,1114,281,6,8,8.39847932,5.30612535,97.00244359,0.85144862,8.94427191,8925,255,NaN,NaN,100,8925,1114,281,116.56505118,6.00000000,1.58278947,0.63179597,0.86419753,0
59,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,93,255,0,255,255,255,729.96236559,290.77956989,729.96236559,290.77956989,40.52691193,724,284,12,14,16.69943783,7.09073436,129.23713027,0.71155060,17.20465053,23715,255,NaN,NaN,100,23715,725,284,125.53767779,8.32050294,2.35510696,0.42460917,0.85321101,1
60,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,95,255,0,255,255,255,207.35263158,299.55263158,207.35263158,299.55263158,40.04163056,203,292,10,15,15.70925739,7.69977560,114.67592887,0.74457759,16.15549442,24225,255,NaN,NaN,100,24225,203,292,111.80140949,8.69198262,2.04022276,0.49014256,0.87962963,1
61,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,34,255,0,255,255,255,1217.08823529,304.02941176,1217.08823529,304.02941176,24.14213562,1214,300,7,7,7.52264279,5.75464577,114.88182085,0.73305643,9.21954446,8670,255,NaN,NaN,100,8670,1215,300,130.60129465,6.95701085,1.30722951,0.76497661,0.85000000,1
62,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,41,255,0,255,255,255,75.03658537,304.86585366,75.03658537,304.86585366,25.79898987,71,301,8,8,9.16643928,5.69499451,37.56201131,0.77408440,10.00000000,10455,255,NaN,NaN,100,10455,71,307,36.86989765,6.95701085,1.60956069,0.62128754,0.85416667,0
63,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,133,255,0,255,255,255,1071.85338346,310.84586466,1071.85338346,310.84586466,46.18376618,1064,303,15,14,14.39702791,11.76220957,131.20107258,0.78357905,16.12451550,33915,255,NaN,NaN,100,33915,1064,309,150.25511870,12.52198067,1.22400709,0.81698873,0.87213115,1
64,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,30,255,0,255,255,255,1203.33333333,326.13333333,1203.33333333,326.13333333,19.55634919,1200,323,7,6,6.90392961,5.53267320,150.63010680,0.98572450,7.81024968,7650,255,NaN,NaN,100,7650,1200,324,140.19442891,6.00000000,1.24784699,0.80138030,0.85714286,0
65,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,64,255,0,255,255,255,273.09375000,333.21875000,273.09375000,333.21875000,49.94112550,269,324,9,15,12.50572767,6.51600075,95.63398902,0.32245802,15.52417470,16320,255,NaN,NaN,100,16320,271,324,104.93141718,8.85437745,1.91923361,0.52104131,0.65306122,0
66,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,247,255,0,255,255,255,95.56477733,340.41497976,95.56477733,340.41497976,69.25483400,85,327,18,24,25.08958409,12.53469035,61.30984999,0.64715250,26.62705391,62985,255,NaN,NaN,100,62985,88,350,55.71312302,13.83346901,2.00161180,0.49959738,0.87588652,1
