,class,prec,reca,F1,F1_g_tt_p,mean_F1_gp,mean_F1_wt,p_g_tt_p,r_g_tt_p
0,classifier1,0.6129032258064516,0.7307692307692307,0.6666666666666667,0.0538788138396601,0.7146464646464645,0.6031746031746033,0.003025382538537362,0.19408873745729
0,classifier2,0.8214285714285714,0.8846153846153846,0.8518518518518519,0.39413872749696527,0.9047619047619048,0.7936507936507936,0.05856394196811579,0.42264973081037427
0,classifier3,0.8214285714285714,0.8846153846153846,0.8518518518518519,0.39413872749696527,0.9047619047619048,0.7936507936507936,0.05856394196811579,0.42264973081037427
0,classifier4,0.8214285714285714,0.8846153846153846,0.8518518518518519,0.39413872749696527,0.9047619047619048,0.7936507936507936,0.05856394196811579,0.42264973081037427
0,classifier5,0.8214285714285714,0.8846153846153846,0.8518518518518519,0.39413872749696527,0.9047619047619048,0.7936507936507936,0.05856394196811579,0.42264973081037427
