,class,precision,recall,F1,accuracy,MAE,MPE,mean_F1_ev0,precision_geno_ttest_pval,recall_geno_ttest_pval,F1_geno_ttest_pval
0,classifier,0.5294117647058824,0.33962264150943394,0.41379310344827586,0.2608695652173913,3.8,0.035849056603773584,0.5550029815146094,0.007187998385685191,0.001706399577839474,0.00950945817277324
0,classifier10,0.5909090909090909,0.12264150943396226,0.203125,0.11304347826086956,8.4,0.07924528301886793,0.33485074626865674,0.02260769882917961,3.539414739323984e-06,0.003739752690923954
0,classifier11,0.6521739130434783,0.42452830188679247,0.5142857142857142,0.34615384615384615,3.7,0.03490566037735849,0.5063041474654377,0.0049652943578463084,0.00013633695353835893,0.002161026453368979
0,classifier12,0.7045454545454546,0.29245283018867924,0.4133333333333333,0.2605042016806723,6.2,0.05849056603773585,0.45733678998628813,0.022089324826166077,4.009588679098703e-05,0.002959591894643
0,classifier13,1.0,0.018867924528301886,0.037037037037037035,0.018867924528301886,10.4,0.09811320754716982,0.18181818181818182,--,1.3704744304689043e-11,--
0,classifier14,0.6428571428571429,0.08490566037735849,0.15,0.08108108108108109,9.2,0.08679245283018869,0.2529137529137529,0.23640770849114018,9.745315745892472e-09,0.11108645770655724
0,classifier15,0.5581395348837209,0.22641509433962265,0.3221476510067114,0.192,6.3,0.059433962264150944,0.3803968253968254,0.004606329774927366,6.589521095049708e-06,0.0003702008951635436
0,classifier16,1.0,0.018867924528301886,0.037037037037037035,0.018867924528301886,10.4,0.09811320754716982,0.18181818181818182,--,1.3704744304689043e-11,--
0,classifier17,0.6923076923076923,0.08490566037735849,0.15126050420168066,0.08181818181818182,9.3,0.08773584905660378,0.23575757575757578,0.32063377951324257,2.427737340688638e-09,0.06989241442915978
0,classifier18,0.6666666666666666,0.20754716981132076,0.31654676258992803,0.18803418803418803,7.3,0.06886792452830189,0.35422602089268757,0.08531308513094732,1.393041971672275e-07,0.0002875057209288476
0,classifier19,0.75,0.11320754716981132,0.19672131147540986,0.10909090909090909,9.0,0.0849056603773585,0.25525704809286903,0.29668936679849706,7.053400216799679e-09,0.0030275093172797804
0,classifier2,0.746031746031746,0.44339622641509435,0.5562130177514792,0.38524590163934425,4.3,0.04056603773584906,0.5082715096636998,0.027930961550450304,4.709396011431005e-05,0.000626163548074494
0,classifier20,0.8181818181818182,0.08490566037735849,0.15384615384615385,0.08333333333333333,9.5,0.08962264150943397,0.21323529411764705,0.16950131892286416,5.681615385655506e-10,0.029726962844768303
0,classifier21,0.6363636363636364,0.19811320754716982,0.302158273381295,0.17796610169491525,7.3,0.06886792452830189,0.28511904761904766,0.03972270132021627,8.33040538334163e-08,0.00029089417513073027
0,classifier22,0.782608695652174,0.33962264150943394,0.47368421052631576,0.3103448275862069,6.0,0.05660377358490566,0.4333251873574454,0.07169653370476607,3.553156121352494e-06,0.002985580095772169
0,classifier23,,0.0,,0.0,10.6,0.1,,--,0.0,--
0,classifier24,,0.0,,0.0,10.6,0.1,,--,0.0,--
0,classifier25,,0.0,,0.0,10.6,0.1,,--,0.0,--
0,classifier3,0.8208955223880597,0.5188679245283019,0.6358381502890172,0.4661016949152542,3.9,0.03679245283018868,0.6059634266077565,0.027899457294277005,0.00023141415579523993,0.004209600924053867
0,classifier4,0.8709677419354839,0.25471698113207547,0.39416058394160586,0.24545454545454545,7.5,0.07075471698113207,0.43082706766917295,0.08815576699502012,6.993575427709871e-06,0.00028229018995678585
0,classifier5,0.6451612903225806,0.18867924528301888,0.29197080291970806,0.17094017094017094,7.5,0.07075471698113207,0.420628624575993,0.05951873277655378,9.906234914825119e-06,0.0073594619868221816
0,classifier6,0.711864406779661,0.39622641509433965,0.5090909090909091,0.34146341463414637,4.7,0.04433962264150944,0.5382234432234433,0.017483684958079632,0.00011407042550484857,0.0007217045693424112
0,classifier7,0.6666666666666666,0.11320754716981132,0.1935483870967742,0.10714285714285714,8.8,0.08301886792452831,0.32891414141414144,0.04826789525925842,3.1712944789884664e-06,0.0046126478341688235
0,classifier8,0.7843137254901961,0.37735849056603776,0.5095541401273885,0.3418803418803419,5.5,0.05188679245283019,0.5731652661064426,0.046830401422850415,0.00016581714388807345,0.0011887810268945737
0,classifier9,0.75,0.05660377358490566,0.10526315789473685,0.05555555555555555,9.8,0.09245283018867925,0.1624683689901081,0.18350341907227397,5.889184984736073e-10,0.004153146332951508
