,class,prec,reca,F1,F1_g_tt_p,mean_F1_gp,mean_F1_wt,p_g_tt_p,r_g_tt_p
0,classifier1,0.696969696969697,0.8846153846153846,0.7796610169491526,0.6612375381974187,0.8371040723981901,0.7619047619047619,0.3857880208912964,0.42264973081037427
0,classifier2,0.8333333333333334,0.9615384615384616,0.8928571428571429,0.21560954884414352,0.9411764705882354,0.8380952380952381,0.09672374793471235,0.4226497308103746
0,classifier3,0.8064516129032258,0.9615384615384616,0.8771929824561403,0.3576612209684827,0.9259259259259259,0.8380952380952381,0.21195766981696104,0.4226497308103746
0,classifier4,0.8333333333333334,0.9615384615384616,0.8928571428571429,0.21560954884414352,0.9411764705882354,0.8380952380952381,0.09672374793471235,0.4226497308103746
0,classifier5,0.8064516129032258,0.9615384615384616,0.8771929824561403,0.3576612209684827,0.9259259259259259,0.8380952380952381,0.21195766981696104,0.4226497308103746
