,class,precision,recall,F1,accuracy,MAE,MPE,F1_geno_ttest_pval,mean_F1_ev0,mean_F1_ev1,precision_geno_ttest_pval,recall_geno_ttest_pval
0,classifier1,0.8314393939393939,0.6646479939439819,0.7387463188893564,0.5857238158772515,26.9,0.020060560181680544,0.5889182499518957,0.7455755846816137,0.7148738213439818,0.07256546416818362,0.30085181372312064
0,classifier10,0.8585551330798479,0.8546555639666918,0.8566009104704096,0.7491705374917054,17.2,0.0004542013626040878,0.99750954567989,0.8523062387882003,0.852427525716322,0.040184482329997794,0.08033032701913849
0,classifier11,0.8569277108433735,0.8614685844057532,0.8591921479803699,0.7531436135009927,16.9,-0.0005299015897047691,0.9380293595226585,0.8548141552622404,0.8577829306346363,0.047479495992242673,0.06612250266565899
0,classifier12,0.8650116369278511,0.8440575321725965,0.8544061302681992,0.745819397993311,17.0,0.0024224072672218017,0.7753467408258155,0.855771408311309,0.8435685939935965,0.08120425017056951,0.08080554753566166
0,classifier13,0.8891566265060241,0.838001514004542,0.8628215120810601,0.7587388622344071,15.6,0.005753217259651779,0.6817068531680578,0.8659293823760915,0.8490149818310269,0.09961310610079994,0.10964969688254421
0,classifier14,0.8910256410256411,0.8417865253595761,0.8657065005838848,0.7632120796156486,15.9,0.0055261165783497355,0.8583375046371102,0.8650213683067213,0.8579374935048822,0.06937791360003415,0.12022542558210325
0,classifier15,0.9077306733167082,0.8266464799394398,0.8652931854199682,0.7625698324022346,16.2,0.008932626797880395,0.5996612400521724,0.8710188740121373,0.850797966699784,0.16217646238591327,0.14829542871560109
0,classifier16,0.8968058968058968,0.8289174867524602,0.8615263571990559,0.7567380787836904,16.0,0.00757002271006813,0.9375363018660177,0.8583587172582565,0.8550562422995748,0.0672186755812282,0.18474546700287864
0,classifier17,0.8997534921939194,0.8289174867524602,0.8628841607565011,0.7588357588357588,15.8,0.007872823618470855,0.7546191114751928,0.8646411621552852,0.8518775811160753,0.11965470286854732,0.1520234945240628
0,classifier18,0.8853247794707297,0.8357305071915215,0.8598130841121495,0.7540983606557377,15.4,0.005601816805450416,0.9366267323006109,0.8566949852599437,0.853312083481631,0.06842243819422152,0.17414911687090737
0,classifier19,0.8918058870326173,0.8485995457986374,0.8696664080682699,0.7693891557995882,14.6,0.004844814534443603,0.7873485612517925,0.870335900798973,0.8595469715213188,0.09749229585388251,0.13021546680524407
0,classifier2,0.7102306327616795,0.9091597274791824,0.797476759628154,0.6631695196024296,42.8,-0.02800908402725208,0.02198907742042871,0.7605422950699868,0.8479050283871871,0.004224423577642355,0.12926175893840544
0,classifier20,0.8841607565011821,0.8493565480696442,0.8664092664092664,0.7643051771117166,15.4,0.003936411809235428,0.7663942836599988,0.8674395689450011,0.8559298283457693,0.052462412996884485,0.1027961145993123
0,classifier21,0.8739299610894942,0.8501135503406511,0.8618572524942439,0.7572488199595415,16.0,0.002725208175624527,0.8317052590905589,0.8618045658034287,0.85333167001617,0.04175809097819703,0.11813274819338983
0,classifier22,0.8785488958990536,0.8433005299015897,0.8605639242950945,0.7552542372881356,15.3,0.004012112036336109,0.9692732596593844,0.8573385933101372,0.8558536827947876,0.03320327957999331,0.1699150897696806
0,classifier23,0.8901363271852446,0.8402725208175624,0.8644859813084113,0.7613168724279835,14.4,0.005601816805450416,0.7724582037654335,0.8651260179832374,0.8528859684208522,0.06581356065383395,0.1508732366034492
0,classifier24,0.893030794165316,0.834216502649508,0.8626223091976517,0.7584308327598073,14.7,0.006585919757759273,0.8201988653997015,0.862538511180784,0.8540177268570706,0.054114993945575375,0.15193949451695227
0,classifier25,0.8915562913907285,0.8152914458743377,0.8517200474495848,0.7417355371900827,17.3,0.008554125662376986,0.6117863772443937,0.8567242746831074,0.8357796997247373,0.0888281764746066,0.14531637096801764
0,classifier3,0.8726003490401396,0.3785011355034065,0.5279831045406547,0.3586800573888092,74.8,0.05662376987130961,0.7820190281265662,0.5318479216709282,0.5213119320946734,0.7653950725507395,0.7943673522709344
0,classifier4,0.761685319289006,0.8758516275548827,0.8147887323943663,0.6874628639334521,30.0,-0.014988644965934897,0.1628786286912987,0.7934518027348461,0.8376461977352572,0.00524218625033722,0.14369645368116057
0,classifier5,0.8586017282010998,0.8274034822104467,0.8427139552814186,0.7281812125249834,17.6,0.0036336109008327025,0.84171931277233,0.8425891615458504,0.8335309431709724,0.04141877864427892,0.12659357099282564
0,classifier6,0.8610223642172524,0.8160484481453444,0.8379323746599301,0.7210702341137124,17.1,0.005223315669947009,0.5894129172301888,0.8435515406294762,0.8204091659592103,0.10538331108151326,0.08863590123834046
0,classifier7,0.862607338017174,0.8364875094625284,0.8493466564181398,0.7381429525718103,17.4,0.003028009084027252,0.9047671476818682,0.8482062434562364,0.8434754225919558,0.05328562464058429,0.08148865282617639
0,classifier8,0.8455715367146102,0.8455715367146102,0.8455715367146103,0.7324590163934426,18.8,0.0,0.9903539406044517,0.8423353190608394,0.8427991268135063,0.03821643016688398,0.05731876192891755
0,classifier9,0.8546423135464232,0.8501135503406511,0.8523719165085388,0.7427248677248677,18.9,0.0005299015897047691,0.9275751107335515,0.8472682802036132,0.8510441962117532,0.038459854657496906,0.0749467913070774
