,class,precision,recall,F1,accuracy,MAE,MPE,mean_F1_ev0,precision_geno_ttest_pval,recall_geno_ttest_pval,F1_geno_ttest_pval
0,classifier1,0.6785714285714286,0.17117117117117117,0.27338129496402874,0.15833333333333333,8.3,0.07477477477477477,,,,
0,classifier10,0.7761194029850746,0.49056603773584906,0.6011560693641619,0.4297520661157025,3.9,0.03679245283018868,,,,
0,classifier1000,0.6363636363636364,0.0603448275862069,0.11023622047244096,0.058333333333333334,10.5,0.09051724137931035,,,,
0,classifier11,0.7586206896551724,0.6226415094339622,0.6839378238341969,0.5196850393700787,1.9,0.017924528301886792,,,,
0,classifier13,0.7204301075268817,0.6320754716981132,0.6733668341708542,0.5075757575757576,1.3,0.012264150943396227,,,,
0,classifier14lap,0.8157894736842105,0.5849056603773585,0.6813186813186812,0.5166666666666667,3.0,0.02830188679245283,,,,
0,classifier15,0.8026315789473685,0.5754716981132075,0.6703296703296703,0.5041322314049587,3.0,0.02830188679245283,,,,
0,classifier16,0.75,0.4811320754716981,0.5862068965517241,0.4146341463414634,3.8,0.035849056603773584,,,,
0,classifier17,0.7704918032786885,0.44339622641509435,0.562874251497006,0.39166666666666666,4.5,0.04245283018867925,,,,
0,classifier18,0.7619047619047619,0.29357798165137616,0.423841059602649,0.2689075630252101,6.7,0.06146788990825688,,,,
0,classifier19,0.6527777777777778,0.4351851851851852,0.5222222222222221,0.3533834586466165,3.6,0.03333333333333333,,,,
0,classifier2,0.8372093023255814,0.33962264150943394,0.483221476510067,0.3185840707964602,6.3,0.059433962264150944,,,,
0,classifier20,0.6329113924050633,0.4716981132075472,0.5405405405405407,0.37037037037037035,2.7,0.02547169811320755,,,,
0,classifier2000,0.07352941176470588,0.04716981132075472,0.0574712643678161,0.029585798816568046,3.8,0.035849056603773584,,,,
0,classifier2001,0.8545454545454545,0.42342342342342343,0.5662650602409638,0.3949579831932773,5.6,0.05045045045045045,,,,
0,classifier2002,0.6595744680851063,0.2897196261682243,0.40259740259740256,0.25203252032520324,6.0,0.05607476635514018,,,,
0,classifier21,0.6933333333333334,0.49056603773584906,0.5745856353591161,0.40310077519379844,3.1,0.029245283018867925,,,,
0,classifier22,0.7397260273972602,0.5094339622641509,0.6033519553072625,0.432,3.3,0.031132075471698113,,,,
0,classifier23,0.7450980392156863,0.3486238532110092,0.475,0.3114754098360656,5.8,0.05321100917431193,,,,
0,classifier24,0.7125,0.5277777777777778,0.6063829787234042,0.4351145038167939,2.8,0.025925925925925925,,,,
0,classifier25,0.6578947368421053,0.46296296296296297,0.5434782608695652,0.373134328358209,3.2,0.029629629629629627,,,,
0,classifier4,0.625,0.03968253968253968,0.07462686567164178,0.03875968992248062,11.8,0.09365079365079365,,,,
0,classifier7,0.8245614035087719,0.42342342342342343,0.5595238095238095,0.3884297520661157,5.4,0.04864864864864865,,,,
0,classifier9,0.6097560975609756,0.4716981132075472,0.5319148936170213,0.36231884057971014,2.4,0.022641509433962266,,,,
