,class,precision,recall,F1,accuracy,MAE,MPE,mean_F1_ev0,precision_geno_ttest_pval,recall_geno_ttest_pval,F1_geno_ttest_pval
0,classifier,0.37333333333333335,0.18543046357615894,0.24778761061946902,0.1414141414141414,7.6,0.05033112582781457,0.458932733932734,0.05822150914452069,0.00010286270212262197,0.002408007005926943
0,classifier10,0.7111111111111111,0.2119205298013245,0.32653061224489793,0.1951219512195122,10.6,0.07019867549668875,0.3794533701179271,0.06859840165384717,6.075433346938281e-05,0.00031363007431212293
0,classifier11,0.7052631578947368,0.44370860927152317,0.5447154471544715,0.3743016759776536,5.6,0.03708609271523179,0.47164640914640915,0.06810039038320936,0.00030770187917166875,0.0015985609177716924
0,classifier12,0.8157894736842105,0.4105960264900662,0.5462555066079295,0.37575757575757573,7.5,0.04966887417218543,0.48535103785103784,0.1690094764497891,0.00024030469538268237,0.0013933339323827394
0,classifier13,0.14285714285714285,0.006622516556291391,0.012658227848101266,0.006369426751592357,14.4,0.09536423841059602,0.0625,0.015268072165338141,5.3610051546170555e-17,--
0,classifier14,0.75,0.17880794701986755,0.2887700534759358,0.16875,11.5,0.076158940397351,0.32595123561592154,0.19763335570308832,3.2742260197605944e-08,0.000196461025117345
0,classifier15,0.725,0.3841059602649007,0.5021645021645021,0.3352601156069364,7.1,0.04701986754966887,0.4435988562091504,0.053063084733518166,0.00019132083033811134,0.0012297973900050507
0,classifier16,0.8333333333333334,0.09933774834437085,0.17751479289940827,0.09740259740259741,13.3,0.08807947019867549,0.3375184669827527,0.17748883241624047,5.2464912021096303e-05,0.0010994745698333307
0,classifier17,0.7272727272727273,0.2119205298013245,0.3282051282051282,0.19631901840490798,10.7,0.07086092715231787,0.2969035594035594,0.028406267302490396,2.4481344450623463e-08,3.121079500015225e-05
0,classifier18,0.873015873015873,0.36423841059602646,0.5140186915887851,0.34591194968553457,8.8,0.058278145695364235,0.4758488676856024,0.12716671874618327,0.00020916122013235318,0.003998917186083998
0,classifier19,0.7719298245614035,0.2913907284768212,0.4230769230769231,0.2682926829268293,9.4,0.06225165562913907,0.38224996913636466,0.09083611171097847,9.97330610207085e-05,0.0005882186308370866
0,classifier2,0.7849462365591398,0.48344370860927155,0.5983606557377049,0.4269005847953216,5.8,0.038410596026490065,0.6302036243256115,0.13760683766455692,0.0009137726709475319,0.028077125035125855
0,classifier20,0.7592592592592593,0.271523178807947,0.39999999999999997,0.25,9.7,0.06423841059602649,0.27978887648361667,0.07953342624285167,9.062474660372574e-08,1.7785227989253405e-05
0,classifier200,1.0,0.052980132450331126,0.10062893081761005,0.052980132450331126,14.3,0.09470198675496688,0.20449116101290013,--,4.898479075696854e-11,0.002648675304191852
0,classifier201,0.1951219512195122,0.15894039735099338,0.17518248175182485,0.096,2.8,0.018543046357615896,0.43875218194451504,0.05830940144649026,0.00015273369592387522,0.004493294714050701
0,classifier202,0.7073170731707317,0.19205298013245034,0.30208333333333337,0.17791411042944785,11.0,0.0728476821192053,0.4319132319132319,0.10328222815427733,6.550963419115871e-05,0.0010990557071062115
0,classifier21,0.864406779661017,0.33774834437086093,0.4857142857142857,0.32075471698113206,9.2,0.060927152317880796,0.4316455370026798,0.195197600399446,0.00017310278312753847,0.003553240552207787
0,classifier22,0.8904109589041096,0.4304635761589404,0.5803571428571428,0.4088050314465409,7.8,0.051655629139072845,0.46984126984126984,0.13752717010201002,0.00044325242265182884,0.002607651801357993
0,classifier23,0.0,0.0,,0.0,15.0,0.09933774834437085,,--,0.0,--
0,classifier24,0.3,0.019867549668874173,0.03726708074534162,0.0189873417721519,14.1,0.09337748344370861,0.16835016835016833,0.026826773158517603,1.612422605559553e-11,0.004169874662383561
0,classifier25,0.0,0.0,,0.0,14.5,0.09602649006622517,,0.0,0.0,--
0,classifier3,0.7865168539325843,0.46357615894039733,0.5833333333333333,0.4117647058823529,6.2,0.04105960264900662,0.4867871082974733,0.0712718130493227,0.0004162012251320938,0.0026177100210545805
0,classifier4,0.9305555555555556,0.44370860927152317,0.600896860986547,0.42948717948717946,7.9,0.05231788079470199,0.5134180147338042,0.1126453931419367,0.00037038233782980926,0.0025021275461485767
0,classifier5,0.75,0.33774834437086093,0.4657534246575343,0.30357142857142855,8.3,0.05496688741721854,0.4280873112816586,0.05904952753679997,0.00012084814258882843,0.0007691681536859063
0,classifier6,0.8214285714285714,0.45695364238410596,0.5872340425531914,0.41566265060240964,6.7,0.04437086092715232,0.4713324318464505,0.07136650586051835,0.000394393691916239,0.0022504353533303423
0,classifier7,0.8214285714285714,0.152317880794702,0.2569832402234637,0.14743589743589744,12.3,0.08145695364238412,0.4009564509564509,0.10536444420857544,6.711973350864184e-05,0.0013446137169039168
0,classifier8,0.9166666666666666,0.4370860927152318,0.5919282511210763,0.42038216560509556,7.9,0.05231788079470199,0.48841801473380425,0.12010888691077562,0.00037831769411249245,0.0026429565798400875
0,classifier9,0.7586206896551724,0.1456953642384106,0.24444444444444444,0.13924050632911392,12.2,0.08079470198675497,0.36693171049514334,0.05524599375675376,5.798200806995784e-05,0.00030692040573256774
