,class,prec,reca,F1,F1_g_tt_p,mean_F1_gp,mean_F1_wt,p_g_tt_p,r_g_tt_p,class
0,classifier1,0.6,0.8181818181818182,0.6923076923076923,0.4766541083038308,0.65,0.8333333333333334,0.2641849260298329,0.22540333075851657,classifier1
0,classifier2,0.9,0.8181818181818182,0.8571428571428572,0.5000000000000001,0.8333333333333333,1.0,0.42264973081037427,0.22540333075851657,classifier2
0,classifier3,0.9,0.8181818181818182,0.8571428571428572,0.5000000000000001,0.8333333333333333,1.0,0.42264973081037427,0.22540333075851657,classifier3
0,classifier4,0.9,0.8181818181818182,0.8571428571428572,0.5000000000000001,0.8333333333333333,1.0,0.42264973081037427,0.22540333075851657,classifier4
0,classifier5,0.9,0.8181818181818182,0.8571428571428572,0.5000000000000001,0.8333333333333333,1.0,0.42264973081037427,0.22540333075851657,classifier5
