,class,precision,recall,F1,accuracy,MAE,MPE,mean_F1_ev0,precision_geno_ttest_pval,recall_geno_ttest_pval,F1_geno_ttest_pval
0,classifier,0.5362318840579711,0.3490566037735849,0.42285714285714293,0.26811594202898553,3.7,0.03490566037735849,0.6185739841553796,0.010068199928468793,0.00719156955672321,0.014350241985712454
0,classifier10,0.625,0.14150943396226415,0.23076923076923075,0.13043478260869565,8.2,0.07735849056603775,0.44545605306799335,0.03614137103430475,0.0005140197622912247,0.006156968406448933
0,classifier11,0.6571428571428571,0.4339622641509434,0.5227272727272727,0.35384615384615387,3.6,0.033962264150943396,0.5885867895545315,0.007597434220853332,0.0017117977362160165,0.009340525250935672
0,classifier12,0.7111111111111111,0.3018867924528302,0.42384105960264895,0.2689075630252101,6.1,0.057547169811320756,0.5477806583219068,0.027137441280665003,0.0010626344556932694,0.010492934742423826
0,classifier13,0.5,0.018867924528301886,0.03636363636363636,0.018518518518518517,10.2,0.09622641509433963,0.18181818181818182,0.183503419072274,1.3704744304689043e-11,--
0,classifier14,0.625,0.09433962264150944,0.1639344262295082,0.08928571428571429,9.0,0.0849056603773585,0.21622821622821622,0.09531809548508124,9.867672878263013e-09,0.011404725499787086
0,classifier15,0.5555555555555556,0.2358490566037736,0.3311258278145695,0.1984126984126984,6.1,0.057547169811320756,0.48366402116402113,0.003702785990646532,0.0005888505923793033,0.00596580841191005
0,classifier16,0.5,0.018867924528301886,0.03636363636363636,0.018518518518518517,10.2,0.09622641509433963,0.18181818181818182,0.183503419072274,1.3704744304689043e-11,--
0,classifier17,0.625,0.09433962264150944,0.1639344262295082,0.08928571428571429,9.0,0.0849056603773585,0.20479076479076483,0.05254136331628678,2.5433582104740013e-09,0.005216270346276599
0,classifier18,0.6388888888888888,0.2169811320754717,0.32394366197183094,0.19327731092436976,7.0,0.0660377358490566,0.5156695156695157,0.015491674216170322,0.0003139582465098487,0.0578274641666856
0,classifier19,0.6666666666666666,0.11320754716981132,0.1935483870967742,0.10714285714285714,8.8,0.08301886792452831,0.25525704809286903,0.05254136331628678,7.053400216799679e-09,0.0030275093172797804
0,classifier2,0.734375,0.44339622641509435,0.5529411764705883,0.3821138211382114,4.2,0.03962264150943397,0.5082715096636998,0.011682230454657983,4.709396011431005e-05,0.000626163548074494
0,classifier20,0.6428571428571429,0.08490566037735849,0.15,0.08108108108108109,9.2,0.08679245283018869,0.21323529411764705,0.026420840355909057,5.681615385655506e-10,0.029726962844768303
0,classifier21,0.6,0.19811320754716982,0.29787234042553196,0.175,7.1,0.0669811320754717,0.28511904761904766,0.0072158973278572775,8.33040538334163e-08,0.00029089417513073027
0,classifier22,0.7551020408163265,0.3490566037735849,0.4774193548387097,0.3135593220338983,5.7,0.05377358490566038,0.5466601498859563,0.024345535327295418,0.0005228891890377861,0.021425613380537386
0,classifier23,,0.0,,0.0,10.6,0.1,,--,0.0,--
0,classifier24,0.0,0.0,,0.0,10.4,0.09811320754716982,,0.0,0.0,--
0,classifier25,,0.0,,0.0,10.6,0.1,,--,0.0,--
0,classifier3,0.8235294117647058,0.5283018867924528,0.6436781609195401,0.4745762711864407,3.8,0.035849056603773584,0.6716361888397971,0.031068541428684895,0.0021571312441498926,0.01214301280218316
0,classifier4,0.84375,0.25471698113207547,0.3913043478260869,0.24324324324324326,7.4,0.06981132075471698,0.43082706766917295,0.06225255458089207,6.993575427709871e-06,0.00028229018995678585
0,classifier5,0.625,0.18867924528301888,0.2898550724637681,0.1694915254237288,7.4,0.06981132075471698,0.420628624575993,0.02445296009888059,9.906234914825119e-06,0.0073594619868221816
0,classifier6,0.7166666666666667,0.4056603773584906,0.5180722891566266,0.34959349593495936,4.6,0.043396226415094344,0.6151862026862027,0.022566329312965868,0.0015604957787392877,0.006820180578621223
0,classifier7,0.631578947368421,0.11320754716981132,0.192,0.10619469026548672,8.7,0.08207547169811322,0.32891414141414144,0.020427392745121276,3.1712944789884664e-06,0.0046126478341688235
0,classifier8,0.7843137254901961,0.37735849056603776,0.5095541401273885,0.3418803418803419,5.5,0.05188679245283019,0.5731652661064426,0.046830401422850415,0.00016581714388807345,0.0011887810268945737
0,classifier9,0.6,0.05660377358490566,0.10344827586206896,0.05454545454545454,9.6,0.09056603773584906,0.1624683689901081,0.05599999999999996,5.889184984736073e-10,0.004153146332951508
