,class,precision,recall,F1,accuracy,MAE,MPE,mean_F1_ev0,precision_geno_ttest_pval,recall_geno_ttest_pval,F1_geno_ttest_pval
0,classifier1,0.6190476190476191,0.8478260869565217,0.7155963302752294,0.5571428571428572,-1.7,-0.03695652173913043,,,0.7596594379311148,
0,classifier10,0.2980769230769231,0.8857142857142857,0.4460431654676259,0.28703703703703703,-6.9,-0.19714285714285715,,,0.9679154946387032,
0,classifier1000,0.6333333333333333,0.3877551020408163,0.4810126582278481,0.31666666666666665,1.9,0.03877551020408163,,,0.4624764477113239,
0,classifier11,0.3835616438356164,1.6,0.6187845303867403,0.448,-11.1,-0.3171428571428571,,,0.48713923095147293,
0,classifier13,0.40540540540540543,1.7142857142857142,0.6557377049180328,0.4878048780487805,-11.3,-0.32285714285714284,,,0.47931871382994073,
0,classifier14lap,0.4,0.034482758620689655,0.06349206349206349,0.03278688524590164,5.3,0.09137931034482759,,,5.901994059532878e-09,
0,classifier15,,0.0,,0.0,6.4,0.1,,,0.0,
0,classifier16,,0.0,,0.0,6.4,0.1,,,0.0,
0,classifier17,,0.0,,0.0,6.4,0.1,,,0.0,
0,classifier18,0.625,0.09090909090909091,0.15873015873015875,0.08620689655172414,4.7,0.08545454545454545,,,0.0001535466370311608,
0,classifier19,0.6428571428571429,0.16363636363636364,0.2608695652173913,0.15,4.1,0.07454545454545455,,,0.00701216975446089,
0,classifier2,0.46938775510204084,0.6052631578947368,0.5287356321839081,0.359375,-1.1,-0.02894736842105263,,,0.5890921343057158,
0,classifier20,0.6818181818181818,0.2727272727272727,0.3896103896103896,0.24193548387096775,3.3,0.06,,,0.21627737991503337,
0,classifier2000,0.0058823529411764705,0.02857142857142857,0.00975609756097561,0.004901960784313725,-13.5,-0.38571428571428573,,,2.38126176892567e-11,
0,classifier2001,0.5517241379310345,1.3714285714285714,0.7868852459016393,0.6486486486486487,-5.2,-0.14857142857142858,,,0.5827957321271781,
0,classifier2002,0.2857142857142857,1.3714285714285714,0.47290640394088673,0.3096774193548387,-13.3,-0.38,,,0.542946276119219,
0,classifier21,0.75,0.05172413793103448,0.0967741935483871,0.05084745762711865,5.4,0.09310344827586206,,,4.906620661607939e-07,
0,classifier22,0.45454545454545453,0.09090909090909091,0.15151515151515152,0.08196721311475409,4.4,0.08,,,0.0001535466370311608,
0,classifier23,0.5,0.09090909090909091,0.15384615384615385,0.08333333333333333,4.5,0.08181818181818182,,,0.0001535466370311608,
0,classifier24,0.4666666666666667,0.12727272727272726,0.19999999999999996,0.1111111111111111,4.0,0.07272727272727272,,,0.0016125446941838018,
0,classifier25,0.4,0.07272727272727272,0.12307692307692307,0.06557377049180328,4.5,0.08181818181818182,,,0.00011145078736861524,
0,classifier4,0.4444444444444444,0.34782608695652173,0.3902439024390244,0.24242424242424243,1.0,0.021739130434782608,,,0.2814910303634711,
0,classifier7,0.4444444444444444,0.34782608695652173,0.3902439024390244,0.24242424242424243,1.0,0.021739130434782608,,,0.2814910303634711,
0,classifier9,0.4444444444444444,0.34782608695652173,0.3902439024390244,0.24242424242424243,1.0,0.021739130434782608,,,0.2814910303634711,
