,class,prec,reca,F1,F1_geno_ttest_pval,mean_F1_ev0,mean_F1_ev1,perc_geno_ttest_pval,recall_geno_ttest_pval
0,classifier1,0.8421913327882257,0.7797123391370174,0.809748427672956,0.9050002609849952,0.8113638330962605,0.8025440906492157,0.016983363364578334,0.3163467491198933
0,classifier2,0.7377153797064454,0.8750946252838758,0.8005540166204986,0.08727396977365551,0.7612209938754488,0.8518574955575484,0.0002506264867640598,0.4640060105595276
