,class,precision,recall,F1,accuracy,MAE,MPE,mean_F1_ev0,precision_geno_ttest_pval,recall_geno_ttest_pval,F1_geno_ttest_pval
0,classifier,0.3953488372093023,0.16037735849056603,0.22818791946308722,0.12878787878787878,6.3,0.059433962264150944,0.5207785473536057,0.01666104685154237,0.001703958245472144,0.008489068149834808
0,classifier10,1.0,0.20754716981132076,0.34375000000000006,0.20754716981132076,8.4,0.07924528301886793,0.6015262035686231,--,0.004415361842032805,0.01648010332999377
0,classifier11,0.8166666666666667,0.46226415094339623,0.5903614457831325,0.4188034188034188,4.6,0.043396226415094344,0.6656853153747563,0.14902628801994156,0.001868449534044011,0.007382070995579983
0,classifier12,0.8372093023255814,0.33962264150943394,0.483221476510067,0.3185840707964602,6.3,0.059433962264150944,0.6408672009470164,0.18052323375273668,0.004738058645280204,0.016224049778558104
0,classifier13,1.0,0.03773584905660377,0.07272727272727272,0.03773584905660377,10.2,0.09622641509433963,0.3304473304473305,--,1.4071864333595213e-06,0.057879187121687554
0,classifier14,0.75,0.11320754716981132,0.19672131147540986,0.10909090909090909,9.0,0.0849056603773585,0.3480685980685981,0.2835110642276422,2.8758813124505244e-06,0.01580190596831175
0,classifier15,0.8372093023255814,0.33962264150943394,0.483221476510067,0.3185840707964602,6.3,0.059433962264150944,0.6407596371882086,0.1172254546780249,0.004528225151595273,0.015684671338835433
0,classifier16,1.0,0.03773584905660377,0.07272727272727272,0.03773584905660377,10.2,0.09622641509433963,0.3304473304473305,--,1.4071864333595213e-06,0.057879187121687554
0,classifier17,0.8125,0.12264150943396226,0.21311475409836067,0.11926605504587157,9.0,0.0849056603773585,0.40554112554112554,0.36321746764912277,1.3000628538041192e-05,0.006901001999480046
0,classifier18,0.8823529411764706,0.2830188679245283,0.4285714285714286,0.2727272727272727,7.2,0.06792452830188679,0.5483143399810066,0.20993341946869007,0.0005761388725104089,0.008038451443596998
0,classifier19,0.8333333333333334,0.14150943396226415,0.24193548387096775,0.13761467889908258,8.8,0.08301886792452831,0.43582089552238806,0.36321746764912277,1.2457392085070424e-05,0.0049646985800513195
0,classifier2,0.8909090909090909,0.46226415094339623,0.6086956521739131,0.4375,5.1,0.048113207547169815,0.6891649413388543,0.346653436872834,0.0010719502690954004,0.01826549045149177
0,classifier20,0.9285714285714286,0.12264150943396226,0.21666666666666665,0.12149532710280374,9.2,0.08679245283018869,0.38641456582633055,0.37390096630005837,1.0908129841595757e-05,0.006068709953861495
0,classifier200,0.6666666666666666,0.018867924528301886,0.03669724770642202,0.018691588785046728,10.3,0.09716981132075472,0.06374807987711213,0.42264973081037427,1.0933382964457192e-13,0.021404081129262637
0,classifier201,0.15517241379310345,0.08490566037735849,0.1097560975609756,0.05806451612903226,4.8,0.04528301886792453,0.42499999999999993,0.0037820741462291935,0.0006095106658446481,0.03385721287995866
0,classifier202,0.8148148148148148,0.20754716981132076,0.3308270676691729,0.1981981981981982,7.9,0.07452830188679245,0.6412353347135956,0.22065457650438142,0.005962118192329928,0.024459414760336192
0,classifier21,0.8787878787878788,0.27358490566037735,0.4172661870503597,0.2636363636363636,7.3,0.06886792452830189,0.4399572649572649,0.2961810293361438,5.350726896925464e-06,0.0015538707910197629
0,classifier22,0.9565217391304348,0.41509433962264153,0.5789473684210527,0.4074074074074074,6.0,0.05660377358490566,0.6047726519737905,0.20311066372005498,0.0010086973815666522,0.013533471049811781
0,classifier23,,0.0,,0.0,10.6,0.1,,--,0.0,--
0,classifier24,0.5,0.009433962264150943,0.018518518518518517,0.009345794392523364,10.4,0.09811320754716982,0.6666666666666666,0.5000000000000001,1.405169624809397e-06,--
0,classifier25,,0.0,,0.0,10.6,0.1,,--,0.0,--
0,classifier3,0.9622641509433962,0.4811320754716981,0.6415094339622641,0.4722222222222222,5.3,0.05,0.737385388938184,0.33444033620704844,0.005581673581716733,0.009580848315194963
0,classifier4,1.0,0.29245283018867924,0.4525547445255474,0.29245283018867924,7.5,0.07075471698113207,0.5781351526965562,--,0.0006286767170551228,0.007427656612738043
0,classifier5,0.8387096774193549,0.24528301886792453,0.3795620437956204,0.23423423423423423,7.5,0.07075471698113207,0.5225273856852805,0.2816459298178594,0.0004821685586488843,0.026207216463196875
0,classifier6,0.875,0.46226415094339623,0.6049382716049383,0.4336283185840708,5.0,0.04716981132075472,0.7010201268265785,0.11043582847342083,0.005118484455193445,0.01037875570392143
0,classifier7,1.0,0.16981132075471697,0.2903225806451613,0.16981132075471697,8.8,0.08301886792452831,0.5067340067340067,--,0.0005704868934535909,0.010385511738840489
0,classifier8,0.9361702127659575,0.41509433962264153,0.5751633986928105,0.4036697247706422,5.9,0.05566037735849057,0.6374183006535947,0.33194322265697584,0.001192524046182485,0.014787328301862116
0,classifier9,0.9,0.08490566037735849,0.15517241379310345,0.08411214953271028,9.6,0.09056603773584906,0.3891476880607315,0.3739009663000589,1.3051586688401043e-05,0.007853036648149984
