,class,precision,recall,F1,accuracy,MAE,MPE,mean_F1_ev0,precision_geno_ttest_pval,recall_geno_ttest_pval,F1_geno_ttest_pval
0,classifier,0.37623762376237624,0.3584905660377358,0.3671497584541062,0.22485207100591717,0.5,0.004716981132075472,0.5258203149507498,0.0010138932942474574,0.007552371137113829,0.0034502320653160834
0,classifier10,0.3829787234042553,0.16981132075471697,0.23529411764705885,0.13333333333333333,5.9,0.05566037735849057,0.4503086419753087,0.0016554717529773974,0.0008093737533087823,0.008721656782005057
0,classifier11,0.6095238095238096,0.6037735849056604,0.6066350710900474,0.43537414965986393,0.1,0.0009433962264150943,0.6348148148148148,0.002991850462806361,0.003843145507809152,0.02033004132816879
0,classifier12,0.6025641025641025,0.44339622641509435,0.5108695652173914,0.34306569343065696,2.8,0.026415094339622643,0.5793469052787631,0.005522042825435636,0.0017663697430288666,0.013263687972983202
0,classifier13,0.42857142857142855,0.02830188679245283,0.05309734513274336,0.02727272727272727,9.9,0.09339622641509435,0.14945652173913043,0.07417990022744854,4.432835756240215e-11,0.018300318458430474
0,classifier14,0.5833333333333334,0.19811320754716982,0.295774647887324,0.17355371900826447,7.0,0.0660377358490566,0.40708874458874456,0.031755181566347566,3.408513744786053e-06,0.0075381611196202606
0,classifier15,0.4878048780487805,0.37735849056603776,0.425531914893617,0.2702702702702703,2.4,0.022641509433962266,0.518970897089709,0.002373110687910795,0.0009900619797742923,0.00834768252838726
0,classifier16,0.3888888888888889,0.0660377358490566,0.11290322580645161,0.05982905982905983,8.8,0.08301886792452831,0.3742081447963801,0.002999929868782786,0.0002388612349058307,0.061269301617251394
0,classifier17,0.5227272727272727,0.2169811320754717,0.30666666666666664,0.18110236220472442,6.2,0.05849056603773585,0.3765740180591965,0.001142619274714155,3.5364151905606295e-06,0.0006506179326821117
0,classifier18,0.5846153846153846,0.3584905660377358,0.4444444444444444,0.2857142857142857,4.1,0.03867924528301887,0.5641679957469432,0.003222900513078301,0.0007953352495055621,0.019137307214641245
0,classifier19,0.45614035087719296,0.24528301886792453,0.31901840490797545,0.1897810218978102,4.9,0.046226415094339626,0.36046029051122436,9.383003580122742e-05,3.9757038416479645e-07,0.0014577280943351269
0,classifier2,0.6568627450980392,0.6320754716981132,0.6442307692307692,0.475177304964539,0.4,0.0037735849056603774,0.6510320480908716,0.013276444535734828,0.003672492811103898,0.02257822171047718
0,classifier20,0.4444444444444444,0.22641509433962265,0.3,0.17647058823529413,5.2,0.04905660377358491,0.4465850169855176,0.0009351051892179349,0.0002977200843556125,0.06374765841240977
0,classifier21,0.5245901639344263,0.3018867924528302,0.3832335329341317,0.23703703703703705,4.5,0.04245283018867925,0.33491699514857487,0.0002549836261622919,7.853033203053817e-07,0.0013243169188226097
0,classifier22,0.6842105263157895,0.49056603773584906,0.5714285714285714,0.4,3.0,0.02830188679245283,0.58593168084844,0.005353608701940974,0.0011343272443331898,0.034817186074383104
0,classifier23,0.0,0.0,,0.0,10.5,0.09905660377358491,,--,0.0,--
0,classifier24,0.3,0.02830188679245283,0.05172413793103448,0.02654867256637168,9.6,0.09056603773584906,0.1497326203208556,0.00470814391855108,4.432835756240215e-11,0.024011994313626352
0,classifier25,0.0,0.0,,0.0,10.0,0.09433962264150944,,0.0,0.0,--
0,classifier3,0.6826923076923077,0.6698113207547169,0.6761904761904762,0.5107913669064749,0.2,0.0018867924528301887,0.6750235271974402,0.008449019275118631,0.005449833499339018,0.04030912052023993
0,classifier4,0.684931506849315,0.4716981132075472,0.5586592178770949,0.3875968992248062,3.3,0.031132075471698113,0.6094256288373936,0.010610337789226671,0.0017762492973536536,0.013831199021325707
0,classifier5,0.5217391304347826,0.33962264150943394,0.41142857142857137,0.2589928057553957,3.7,0.03490566037735849,0.6111540941328176,0.005452401106703518,0.0012592698264298563,0.026170346058590494
0,classifier6,0.6931818181818182,0.5754716981132075,0.6288659793814432,0.45864661654135336,1.8,0.016981132075471698,0.6549213132546466,0.007644295472891014,0.003605041987153274,0.009280801319280892
0,classifier7,0.5862068965517241,0.16037735849056603,0.2518518518518518,0.1440677966101695,7.7,0.07264150943396226,0.5075200162156683,0.0068032882866808,0.0008572955073810737,0.0295768928626293
0,classifier8,0.7105263157894737,0.5094339622641509,0.5934065934065935,0.421875,3.0,0.02830188679245283,0.669383089204061,0.011984124249077997,0.003031518532237676,0.007735354557655628
0,classifier9,0.5172413793103449,0.14150943396226415,0.22222222222222224,0.125,7.7,0.07264150943396226,0.4686710239651416,0.003423859562076956,0.0005356226957715141,0.021552061918544804
