,class,prec,reca,F1,F1_g_tt_p,mean_F1_gp,mean_F1_wt,p_g_tt_p,r_g_tt_p
0,classifier1,0.2,0.11538461538461539,0.14634146341463417,--,0.36363636363636365,0.2222222222222222,0.6855984144761553,0.797170958772964
0,classifier2,0.9,0.34615384615384615,0.5,0.3048263533986279,0.4,0.7619047619047619,0.42264973081037427,0.2539886091187166
0,classifier3,0.9,0.34615384615384615,0.5,0.3048263533986279,0.4,0.7619047619047619,0.42264973081037427,0.2539886091187166
0,classifier4,0.9,0.34615384615384615,0.5,0.3048263533986279,0.4,0.7619047619047619,0.42264973081037427,0.2539886091187166
0,classifier5,0.9,0.34615384615384615,0.5,0.3048263533986279,0.4,0.7619047619047619,0.42264973081037427,0.2539886091187166
