,class,precision,recall,F1,accuracy,MAE,MPE,mean_F1_ev0,precision_geno_ttest_pval,recall_geno_ttest_pval,F1_geno_ttest_pval
0,classifier,0.42574257425742573,0.4056603773584906,0.41545893719806765,0.2621951219512195,0.5,0.004716981132075472,0.5712038866930171,0.0016575682497341072,0.030450492371668008,0.0034403476617402714
0,classifier10,0.7021276595744681,0.3113207547169811,0.4313725490196078,0.275,5.9,0.05566037735849057,0.6821428571428572,0.06373651352016957,0.02183185580294244,0.0560300563351824
0,classifier11,0.7523809523809524,0.7452830188679245,0.7488151658767772,0.5984848484848485,0.1,0.0009433962264150943,0.8029741019214703,0.037580415928671417,0.0714867895392924,0.11313087814730771
0,classifier12,0.8205128205128205,0.6037735849056604,0.6956521739130435,0.5333333333333333,2.8,0.026415094339622643,0.772770764471405,0.09754245170563557,0.03126835274637557,0.08440847031681913
0,classifier13,0.14285714285714285,0.009433962264150943,0.017699115044247787,0.008928571428571428,9.9,0.09339622641509435,0.125,0.015268072165338141,2.143006124303022e-12,--
0,classifier14,0.8055555555555556,0.27358490566037735,0.40845070422535207,0.25663716814159293,7.0,0.0660377358490566,0.5143939393939394,0.163466512370532,3.6484081956364674e-05,0.0018818566776457146
0,classifier15,0.7682926829268293,0.5943396226415094,0.6702127659574468,0.504,2.4,0.022641509433962266,0.7648107667909648,0.09571017013105139,0.03279131718098773,0.09059550312647056
0,classifier16,0.7777777777777778,0.1320754716981132,0.22580645161290322,0.12727272727272726,8.8,0.08301886792452831,0.5009265244559361,0.18239226069584746,0.000712253557057847,0.00504318199918816
0,classifier17,0.8181818181818182,0.33962264150943394,0.48,0.3157894736842105,6.2,0.05849056603773585,0.6218361996946389,0.17249500634869364,0.0042629912566524205,0.015572125376336596
0,classifier18,0.8923076923076924,0.5471698113207547,0.6783625730994152,0.5132743362831859,4.1,0.03867924528301887,0.6989253436621857,0.12362751277019754,0.007138213268594244,0.026209924705141576
0,classifier19,0.8245614035087719,0.44339622641509435,0.5766871165644172,0.4051724137931034,4.9,0.046226415094339626,0.6183523324440132,0.10909360233611337,0.000927453961559349,0.005295840683536936
0,classifier2,0.7843137254901961,0.7547169811320755,0.7692307692307692,0.625,0.4,0.0037735849056603774,0.7987919164389753,0.16454722532417276,0.02411786167720018,0.05770533772586413
0,classifier20,0.7592592592592593,0.3867924528301887,0.5125,0.3445378151260504,5.2,0.04905660377358491,0.5795875797127362,0.10204119747085257,0.00070618515640679,0.003796780201767604
0,classifier200,0.6666666666666666,0.05660377358490566,0.10434782608695653,0.05504587155963303,9.7,0.09150943396226416,0.18614718614718617,0.18849732879931103,2.6787835887114513e-09,0.004747551219857692
0,classifier201,0.1935483870967742,0.2830188679245283,0.22988505747126436,0.12987012987012986,-4.9,-0.046226415094339626,0.4910774128239964,0.0014865414002064876,0.07377221061895509,0.004342822202179371
0,classifier202,0.7361111111111112,0.5,0.5955056179775281,0.424,3.4,0.03207547169811321,0.7141181399245914,0.02072436019019512,0.019805617291367712,0.012584064434617829
0,classifier21,0.8524590163934426,0.49056603773584906,0.6227544910179641,0.45217391304347826,4.5,0.04245283018867925,0.6382074994946432,0.1135035943493739,0.0009649741418068504,0.00265448659636534
0,classifier22,0.881578947368421,0.6320754716981132,0.7362637362637363,0.5826086956521739,3.0,0.02830188679245283,0.6251343304617444,0.023125458398629877,0.0028310164494124365,0.010094901663337109
0,classifier23,0.0,0.0,,0.0,10.5,0.09905660377358491,,--,0.0,--
0,classifier24,0.3,0.02830188679245283,0.05172413793103448,0.02654867256637168,9.6,0.09056603773584906,0.48366013071895425,0.026826773158517603,1.3020055626383996e-05,0.10601675389980056
0,classifier25,0.16666666666666666,0.009433962264150943,0.017857142857142856,0.009009009009009009,10.0,0.09433962264150944,0.5,0.0008438325176012782,1.405169624809397e-06,--
0,classifier3,0.7788461538461539,0.7641509433962265,0.7714285714285714,0.627906976744186,0.2,0.0018867924528301887,0.8262180366217633,0.0762358112061155,0.055874658369115295,0.16623353702993235
0,classifier4,0.9178082191780822,0.6320754716981132,0.7486033519553073,0.5982142857142857,3.3,0.031132075471698113,0.8221780833545539,0.15603681865243976,0.030935640672339403,0.060857751569159554
0,classifier5,0.7971014492753623,0.5188679245283019,0.6285714285714286,0.4583333333333333,3.7,0.03490566037735849,0.7526480611586994,0.1120426486771864,0.024755864633097396,0.0753262308348649
0,classifier6,0.8409090909090909,0.6981132075471698,0.7628865979381443,0.6166666666666667,1.8,0.016981132075471698,0.8149136577708006,0.08649338511973967,0.03883791789866052,0.0551699690012619
0,classifier7,0.8275862068965517,0.22641509433962265,0.3555555555555555,0.21621621621621623,7.7,0.07264150943396226,0.6439233644202588,0.1251734633118631,0.015545621050829317,0.04047364294485026
0,classifier8,0.9078947368421053,0.6509433962264151,0.7582417582417583,0.6106194690265486,3.0,0.02830188679245283,0.8485322350283987,0.16664679381695277,0.041445890295262515,0.05785071852067654
0,classifier9,0.8275862068965517,0.22641509433962265,0.3555555555555555,0.21621621621621623,7.7,0.07264150943396226,0.6374238584322617,0.09699046718964031,0.013918293368748865,0.03724155020527454
