,class,precision,recall,F1,accuracy,MAE,MPE,F1_geno_ttest_pval,mean_F1_ev0,mean_F1_ev1,precision_geno_ttest_pval,recall_geno_ttest_pval
0,classifier1,0.6662844036697247,0.43981831945495836,0.5298677610579114,0.36042183622828783,44.9,0.03398940196820591,--,0.7276573176526584,0.8089887640449439,--,0.06926239719730977
0,classifier10,0.8756388415672913,0.3890991672975019,0.5387840670859538,0.36872309899569583,73.4,0.05556396669190008,--,0.77588461324215,0.8215767634854773,--,0.08726420243562792
0,classifier11,0.8758278145695364,0.40045420136260407,0.5496103896103897,0.37893982808022925,71.7,0.054277062831188494,--,0.7939605262538612,0.823045267489712,--,0.07895093972045858
0,classifier12,0.8618524332810047,0.4155942467827404,0.5607763023493361,0.38963804116394607,68.4,0.05177895533686601,--,0.8057395892784172,0.834008097165992,--,0.07473844455468213
0,classifier13,0.8741935483870967,0.41029523088569264,0.5584750128799587,0.3874195854181558,70.1,0.05306585919757759,--,0.8063824655029821,0.8373983739837397,--,0.07578275174069157
0,classifier14,0.8631756756756757,0.38682816048448143,0.5342394145321484,0.3644793152639087,72.9,0.055185465556396675,--,0.7735108145822431,0.8244897959183675,--,0.08444709507288133
0,classifier15,0.8692699490662139,0.38758516275548827,0.5361256544502617,0.36623748211731044,73.2,0.05541256623769871,--,0.7756804076007424,0.8211382113821138,--,0.08582069942175585
0,classifier16,0.8689075630252101,0.39137017411052233,0.5396659707724426,0.3695496783416726,72.6,0.054958364875094624,--,0.7796453708398966,0.8244897959183675,--,0.08442941982651163
0,classifier17,0.8743882544861338,0.4057532172596518,0.5542916235780766,0.3834048640915594,70.8,0.053595760787282364,--,0.799963465630926,0.8326530612244897,--,0.07820014946553056
0,classifier18,0.8700657894736842,0.40045420136260407,0.5484707102125452,0.37785714285714284,71.3,0.053974261922785774,--,0.7924279722316212,0.8244897959183675,--,0.0787294085569258
0,classifier19,0.8697068403908795,0.40423921271763813,0.5519379844961241,0.3811563169164882,70.7,0.05352006056018168,--,0.7950999648772779,0.834008097165992,--,0.08091050146459296
0,classifier2,0.8620689655172413,0.39742619227857684,0.544041450777202,0.3736654804270463,71.2,0.05389856169568509,--,0.7788441159309629,0.8360655737704917,--,0.08596750533660988
0,classifier20,0.8680781758957655,0.40348221044663135,0.5509043927648579,0.3801711840228245,70.7,0.05352006056018168,--,0.7933806323090189,0.8326530612244897,--,0.0790693411353938
0,classifier21,0.8842281879194631,0.39894019682059045,0.5498174230568598,0.379136690647482,72.5,0.05488266464799394,--,0.8004495142538621,0.819672131147541,--,0.07608550546924088
0,classifier22,0.8900343642611683,0.39212717638152916,0.5444035733053073,0.3740072202166065,73.9,0.05594246782740349,--,0.7940869387339753,0.8181818181818182,--,0.0776022693370625
0,classifier23,0.8852459016393442,0.408781226343679,0.559295701708959,0.3882099209202013,71.1,0.05382286146858441,--,0.8125310513622048,0.8360655737704917,--,0.07276277972056887
0,classifier24,0.8841269841269841,0.42165026495079483,0.5709892362890825,0.39956958393113345,69.1,0.05230885692657078,--,0.8237558642763496,0.8629032258064515,--,0.07367900844985202
0,classifier25,0.8725341426403642,0.43527630582891746,0.5808080808080808,0.4092526690391459,66.2,0.05011355034065103,--,0.832905335183833,0.873015873015873,--,0.07276610748132946
0,classifier3,0.9135021097046413,0.32778198334595005,0.48245125348189416,0.31791483113069013,84.7,0.06411809235427707,--,0.7091125119193273,0.7982832618025751,--,0.11443577597913845
0,classifier4,0.8727598566308243,0.36866010598031795,0.518360830228845,0.34985632183908044,76.3,0.057759273277819836,--,0.7460131771790169,0.8085106382978723,--,0.0940993958295384
0,classifier5,0.8955752212389381,0.38304314912944737,0.5365853658536585,0.36666666666666664,75.6,0.05722937168811506,--,0.7765031717717784,0.8185654008438817,--,0.08783405971789099
0,classifier6,0.8181818181818182,0.3474640423921272,0.487778958554729,0.3225579761068166,76.0,0.05753217259651779,--,0.7007339832068092,0.759493670886076,--,0.09760003132250003
0,classifier7,0.885036496350365,0.36714610143830434,0.5189941144997325,0.3504335260115607,77.3,0.05851627554882664,--,0.7508910642703773,0.8085106382978723,--,0.09357961186477319
0,classifier8,0.8772241992882562,0.3732021196063588,0.5236325013276687,0.35467625899280575,75.9,0.05745647236941711,--,0.7542519076046179,0.8085106382978723,--,0.09118349771957054
0,classifier9,0.8834782608695653,0.38455715367146104,0.5358649789029537,0.3659942363112392,74.6,0.056472369417108245,--,0.7739072336326341,0.811715481171548,--,0.08742033055886111
