,class,precision,recall,F1,accuracy,MAE,MPE,mean_F1_ev0,precision_geno_ttest_pval,recall_geno_ttest_pval,F1_geno_ttest_pval
0,classifier1,0.7142857142857143,0.02717391304347826,0.05235602094240837,0.026881720430107527,35.4,0.09619565217391304,,,1.3190021621108933e-10,
0,classifier10,0.7083333333333334,0.056856187290969896,0.10526315789473685,0.05555555555555555,27.5,0.0919732441471572,,,1.0764778294909035e-08,
0,classifier1000,0.5,0.008152173913043478,0.016042780748663103,0.008086253369272238,36.2,0.0983695652173913,,,2.9151513116290185e-15,
0,classifier11,0.65625,0.07608695652173914,0.13636363636363638,0.07317073170731707,24.4,0.08840579710144927,,,3.651462525725365e-08,
0,classifier13,0.5853658536585366,0.08695652173913043,0.15141955835962143,0.08191126279863481,23.5,0.08514492753623189,,,2.2166927786024308e-07,
0,classifier14lap,0.7692307692307693,0.062111801242236024,0.11494252873563217,0.06097560975609756,29.6,0.09192546583850932,,,1.6731155445876617e-08,
0,classifier15,0.64,0.05351170568561873,0.09876543209876544,0.05194805194805195,27.4,0.09163879598662207,,,2.4186741549132336e-09,
0,classifier16,0.717948717948718,0.10144927536231885,0.17777777777777778,0.0975609756097561,23.7,0.08586956521739131,,,1.0707773212211554e-06,
0,classifier17,0.7714285714285715,0.0903010033444816,0.16167664670658682,0.08794788273615635,26.4,0.0882943143812709,,,9.726160962561988e-07,
0,classifier18,0.7272727272727273,0.043478260869565216,0.08205128205128205,0.0427807486631016,34.6,0.09402173913043478,,,2.9204631182272938e-08,
0,classifier19,0.5666666666666667,0.056856187290969896,0.1033434650455927,0.05448717948717949,26.9,0.08996655518394649,,,5.765288772891379e-09,
0,classifier2,0.46153846153846156,0.016304347826086956,0.031496062992125984,0.016,35.5,0.09646739130434782,,,6.741388361819613e-12,
0,classifier20,0.575,0.09090909090909091,0.15699658703071673,0.08518518518518518,21.3,0.0841897233201581,,,3.8700286324758667e-08,
0,classifier2000,0.0,0.0,,0.0,28.9,0.08975155279503105,,,0.0,
0,classifier2001,0.7586206896551724,0.06832298136645963,0.12535612535612536,0.0668693009118541,29.3,0.09099378881987577,,,3.195080454952804e-08,
0,classifier2002,0.5185185185185185,0.046822742474916385,0.08588957055214724,0.04487179487179487,27.2,0.09096989966555183,,,9.635289581343222e-09,
0,classifier21,0.6470588235294118,0.08695652173913043,0.15331010452961671,0.0830188679245283,21.9,0.08656126482213439,,,1.934917677016586e-08,
0,classifier22,0.675,0.1067193675889328,0.1843003412969283,0.10150375939849623,21.3,0.0841897233201581,,,4.7574018574644724e-07,
0,classifier23,0.7,0.06086956521739131,0.11200000000000002,0.059322033898305086,31.5,0.09130434782608696,,,1.8114960979853254e-07,
0,classifier24,0.6904761904761905,0.10507246376811594,0.18238993710691823,0.10034602076124567,23.4,0.08478260869565217,,,1.2475595999943294e-06,
0,classifier25,0.6666666666666666,0.09420289855072464,0.1650793650793651,0.08996539792387544,23.7,0.08586956521739131,,,4.0960921790459915e-07,
0,classifier4,0.0,0.0,,0.0,40.9,0.09879227053140097,,,0.0,
0,classifier7,0.76,0.059006211180124224,0.10951008645533142,0.057926829268292686,29.7,0.0922360248447205,,,8.961882163199569e-08,
0,classifier9,0.5454545454545454,0.06521739130434782,0.11650485436893204,0.061855670103092786,24.3,0.08804347826086957,,,1.2944683664186686e-08,
