,class,precision,recall,F1,accuracy,MAE,MPE,mean_F1_ev0,precision_geno_ttest_pval,recall_geno_ttest_pval,F1_geno_ttest_pval
0,classifier,0.5409836065573771,0.32038834951456313,0.402439024390244,0.25190839694656486,4.2,0.040776699029126215,0.5826086956521739,0.024601638079043035,0.0015805486375986596,0.011763179599713132
0,classifier10,0.7058823529411765,0.10810810810810811,0.1875,0.10344827586206896,9.4,0.08468468468468468,0.36745024616878164,0.10378837642389697,3.2138218177133914e-06,0.012420910459177797
0,classifier11,0.6612903225806451,0.4019607843137255,0.5,0.3333333333333333,4.0,0.0392156862745098,0.5014014970536709,0.016307092786147653,8.208276242356766e-05,0.0065687085676704
0,classifier12,0.7105263157894737,0.25961538461538464,0.38028169014084506,0.23478260869565218,6.6,0.06346153846153846,0.5371933621933621,0.06274483522340239,3.397412277445434e-05,0.01314635575120777
0,classifier13,1.0,0.005235602094240838,0.010416666666666668,0.005235602094240838,19.0,0.09947643979057592,0.1,--,1.4740826265415446e-13,--
0,classifier14,0.6363636363636364,0.056910569105691054,0.10447761194029852,0.05511811023622047,11.2,0.09105691056910568,0.21354166666666666,0.2027067711190883,2.7512687451183193e-09,0.09622892967588655
0,classifier15,0.5675675675675675,0.2,0.295774647887324,0.17355371900826447,6.8,0.06476190476190477,0.4377039238798066,0.02553758612238739,5.226843238116396e-06,0.006369964282268656
0,classifier16,1.0,0.005235602094240838,0.010416666666666668,0.005235602094240838,19.0,0.09947643979057592,0.1,--,1.4740826265415446e-13,--
0,classifier17,0.7,0.056910569105691054,0.10526315789473684,0.05555555555555555,11.3,0.091869918699187,0.19293478260869565,0.2998599579859952,4.5324546963068215e-10,0.053461494463089405
0,classifier18,0.6896551724137931,0.18181818181818182,0.28776978417266186,0.16806722689075632,8.1,0.07363636363636364,0.33834881320949434,0.10003705001867527,7.811057602346911e-08,0.00021454557276652172
0,classifier19,0.75,0.08181818181818182,0.14754098360655737,0.07964601769911504,9.8,0.08909090909090908,0.18952062430323302,0.2783193560920392,7.182202808785312e-10,0.0019318403522540744
0,classifier2,0.7894736842105263,0.41284403669724773,0.5421686746987953,0.371900826446281,5.2,0.047706422018348627,0.5468280660428799,0.11362812457967024,4.015125438127429e-05,0.0008669438762512483
0,classifier20,0.7777777777777778,0.05426356589147287,0.10144927536231885,0.05343511450381679,12.0,0.09302325581395349,0.16666666666666669,0.20483276469913358,6.890386190988911e-11,0.011573629733444163
0,classifier21,0.6896551724137931,0.17857142857142858,0.28368794326241137,0.1652892561983471,8.3,0.07410714285714286,0.28356088356088355,0.1255351460134267,5.2148226305619523e-08,9.435875233482776e-05
0,classifier22,0.7857142857142857,0.30275229357798167,0.43708609271523174,0.2796610169491525,6.7,0.06146788990825688,0.48832492098683894,0.19835639039685576,2.731824934649884e-06,0.000565196701461379
0,classifier23,,0.0,,0.0,10.6,0.1,,--,0.0,--
0,classifier24,,0.0,,0.0,21.2,0.1,,--,0.0,--
0,classifier25,,0.0,,0.0,10.6,0.1,,--,0.0,--
0,classifier3,0.85,0.49038461538461536,0.6219512195121951,0.45132743362831856,4.4,0.04230769230769231,0.5987719298245613,0.05879395095557161,0.00014578559634330888,0.010419368366672201
0,classifier4,0.9230769230769231,0.2222222222222222,0.35820895522388063,0.21818181818181817,8.2,0.07592592592592592,0.4502702702702702,0.2204145361615137,4.5258756025076035e-06,0.0008584215633880383
0,classifier5,0.6538461538461539,0.1574074074074074,0.2537313432835821,0.1452991452991453,8.2,0.07592592592592592,0.431781045751634,0.1311847319784211,6.63823514626178e-06,0.015614588283956166
0,classifier6,0.7169811320754716,0.36538461538461536,0.48407643312101917,0.31932773109243695,5.1,0.04903846153846154,0.5341809580130101,0.04624694103647259,5.337104725501105e-05,0.0013524315956654062
0,classifier7,0.7692307692307693,0.08928571428571429,0.16,0.08695652173913043,9.9,0.08839285714285713,0.33664044289044287,0.1591895869039025,2.1842014669436614e-06,0.012341571270941354
0,classifier8,0.8222222222222222,0.3490566037735849,0.49006622516556286,0.32456140350877194,6.1,0.057547169811320756,0.5759398496240602,0.10724906685918822,8.26709852929848e-05,0.0012975206693653669
0,classifier9,1.0,0.042735042735042736,0.08196721311475409,0.042735042735042736,11.2,0.09572649572649573,0.16042391124358338,--,6.077834630569099e-10,0.006563858375240693
