 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,points
52,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,120,255,0,255,255,255,37.77500000,278.88333333,37.77500000,278.88333333,45.94112550,31,273,15,14,15.66467368,9.75371390,44.27648489,0.71447634,17.02938637,30600,255,NaN,NaN,100,30600,32,285,40.23635831,11.14941219,1.60602144,0.62265669,0.82758621,1
53,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,102,255,0,255,255,255,786.56862745,284.97058824,786.56862745,284.97058824,46.04163056,781,276,10,18,19.19262424,6.76668453,71.27438061,0.60465639,19.69771560,26010,255,NaN,NaN,100,26010,781,294,66.03751103,7.85417554,2.83634092,0.35256693,0.84647303,1
54,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,39,255,0,255,255,255,530.98717949,282.06410256,530.98717949,282.06410256,22.72792206,527,279,8,6,9.15417924,5.42444505,156.84452140,0.94875703,10.00000000,9945,255,NaN,NaN,100,9945,527,279,143.13010235,6.00000000,1.68757894,0.59256487,0.91764706,0
55,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,22,255,0,255,255,255,1116.72727273,284.77272727,1116.72727273,284.77272727,17.89949494,1115,281,4,7,6.76088329,4.14313763,92.20169568,0.86288117,7.61577311,5610,255,NaN,NaN,100,5610,1115,281,113.19859051,4.00000000,1.63182686,0.61281011,0.89795918,0
56,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,81,255,0,255,255,255,729.74691358,290.50000000,729.74691358,290.50000000,37.69848481,724,284,11,14,16.11776736,6.39867798,128.67472976,0.71622107,16.64331698,20655,255,NaN,NaN,100,20655,725,284,122.73522627,7.65251433,2.51892147,0.39699531,0.83505155,1
57,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,85,255,0,255,255,255,207.24117647,299.40588235,207.24117647,299.40588235,37.21320344,203,292,9,14,15.34221236,7.05409094,114.43755333,0.77132015,15.65247584,21675,255,NaN,NaN,100,21675,204,292,116.56505118,8.04984472,2.17493827,0.45978316,0.89005236,1
58,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,29,255,0,255,255,255,1216.81034483,303.74137931,1216.81034483,303.74137931,20.72792206,1214,300,6,7,7.31511062,5.04762658,99.52948024,0.84819621,8.06225775,7395,255,NaN,NaN,100,7395,1215,300,119.74488130,5.81377674,1.44921787,0.69002737,0.84057971,1
59,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,31,255,0,255,255,255,75.75806452,305.24193548,75.75806452,305.24193548,20.38477631,72,302,7,7,7.56012406,5.22087013,45.00000000,0.93747492,8.06225775,7905,255,NaN,NaN,100,7905,72,307,29.74488130,5.65685425,1.44805825,0.69057995,0.84931507,0
60,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,110,255,0,255,255,255,1072.58181818,311.75454545,1072.58181818,311.75454545,43.69848481,1066,305,13,13,13.36570448,10.47878547,142.34701617,0.72388536,15.00000000,28050,255,NaN,NaN,100,28050,1066,308,143.13010235,12.27943872,1.27550130,0.78400547,0.84942085,1
61,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,21,255,0,255,255,255,1203.54761905,326.35714286,1203.54761905,326.35714286,17.31370850,1201,324,5,5,5.45807725,4.89880029,136.31621743,0.88033700,6.40312424,5355,255,NaN,NaN,100,5355,1201,324,128.65980825,5.00000000,1.11416611,0.89753224,0.89361702,0
62,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,48,255,0,255,255,255,272.47916667,335.06250000,272.47916667,335.06250000,33.69848481,267,330,11,9,10.09478192,6.05416725,160.98097804,0.53116610,12.20655562,12240,255,NaN,NaN,100,12240,267,330,145.00797980,7.76114000,1.66741048,0.59973235,0.69565217,0
