 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,37_y.tif:0001-0010,32,0.52217283,0.01560956,0.51177306,0.49025312,0.55703014,971.46875000,10.78125000,971.45675420,10.75639856,25.31370850,969,5,5,10,9.94880678,4.09533186,83.80428332,0.62754994,10.44030651,16.70953062,0.51955211,0.44955175,-0.17443942,100,16.70953062,969,15,73.30075577,4.90290338,2.42930417,0.41164051,0.81012658,-3.403E38,3.4e38,0
2,37_y.tif:0002-0039,110,0.52238487,0.01945663,0.50224667,0.46989977,0.58571523,971.63636364,39.20909091,971.64333678,39.22749099,98.95331881,961,26,20,27,29.03886133,4.82306618,124.49513338,0.14116981,32.44996148,57.46233553,0.52059340,0.49078178,0.63464275,100,57.46233553,963,26,123.69006753,7.64105237,6.02082996,0.16609006,0.53012048,-3.403E38,3.4e38,0
3,37_y.tif:0003-0036,31,0.52535753,0.01721613,0.50075878,0.50062782,0.56768394,997.40322581,36.59677419,997.41235700,36.61508201,27.21320344,993,33,9,6,8.22180420,4.80070127,13.63391782,0.52603207,9.21954446,16.28608334,0.52117205,0.70511099,0.08549472,100,16.28608334,993,38,12.52880771,5.81377674,1.71262566,0.58389876,0.77500000,-3.403E38,3.4e38,0
4,37_y.tif:0004-0067,59,0.53409664,0.02552355,0.50848179,0.49164152,0.59808868,1011.48305085,66.31355932,1011.48312300,66.28411982,45.94112550,1003,63,15,9,13.91387874,5.39900732,164.85019373,0.35128420,16.15549442,31.51170182,0.52762657,0.53784319,-0.72319782,100,31.51170182,1003,65,158.19859051,8.22192192,2.57711796,0.38803036,0.61139896,-3.403E38,3.4e38,0
5,37_y.tif:0005-0174,29,0.52441930,0.01518783,0.51769317,0.50168806,0.56238890,1108.22413793,173.63793103,1108.20926574,173.62294740,26.04163056,1104,170,9,8,9.35181428,3.94831909,144.60633591,0.53736765,10.29563014,15.20815974,0.52424473,0.53407966,-0.33633248,100,15.20815974,1104,171,150.94539590,4.94974747,2.36855585,0.42219819,0.69047619,-3.403E38,3.4e38,0
6,37_y.tif:0006-0294,35,0.52890275,0.02168634,0.50511354,0.50016069,0.58196247,1195.10000000,292.95714286,1195.11439850,292.92564479,32.04163056,1190,290,10,8,7.07402687,6.29957801,150.79740748,0.42839924,10.19803903,18.51159626,0.53060490,0.41922439,-0.69637793,100,18.51159626,1190,291,168.69006753,8.00000000,1.12293663,0.89052221,0.64220183,-3.403E38,3.4e38,0
7,37_y.tif:0007-0339,59,0.54091706,0.01924268,0.53373941,0.50345898,0.58911413,1247.09322034,339.17796610,1247.07612886,339.15470419,37.21320344,1243,333,9,13,10.36678121,7.24633149,107.96870898,0.53538693,13.34166406,31.91410625,0.54098654,0.11182719,-0.51902766,100,31.91410625,1243,333,102.99461679,7.84464541,1.43062475,0.69899531,0.74683544,-3.403E38,3.4e38,0
8,37_y.tif:0008-0336,27,0.52560435,0.01522100,0.52075226,0.50089079,0.55899978,1258.83333333,337.01851852,1258.85774959,337.01971498,22.14213562,1254,334,9,5,7.31839275,4.69740678,178.75372027,0.69204545,9.21954446,14.19131732,0.52100563,0.28835554,-0.81468376,100,14.19131732,1254,337,167.47119229,5.00000000,1.55796445,0.64186317,0.81818182,-3.403E38,3.4e38,0
9,37_y.tif:0009-0355,23,0.51453236,0.01112501,0.48639688,0.48629299,0.53948551,1339.80434783,355.23913043,1339.82370480,355.24866880,28.87005769,1335,352,10,6,9.25300881,3.16486347,153.06612719,0.34677070,10.77032961,11.83424422,0.51409370,-0.03125110,0.97416934,100,11.83424422,1335,353,158.19859051,4.45668812,2.92366761,0.34203615,0.63013699,-3.403E38,3.4e38,0
10,37_y.tif:0010-0368,150,0.56542948,0.03928590,0.50121528,0.49163821,0.64022779,1288.93333333,369.54000000,1288.93208947,369.52747512,66.66904756,1283,357,13,23,22.14524619,8.62424062,111.27387173,0.42408472,24.59674775,84.81442228,0.56673241,0.00621823,-1.11443746,100,84.81442228,1284,357,116.56505118,11.64171000,2.56779086,0.38943982,0.72639225,-3.403E38,3.4e38,0
