 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,37_y.tif:0001-1004,794,0.54583849,0.03198050,0.54167783,0.44494796,0.63183737,142.76322418,1005.93324937,142.74184343,1005.96460010,255.26197667,114,988,58,33,47.75443910,21.16980573,162.77345991,0.15312923,59.43904441,433.39575797,0.54532731,0.20193081,-0.06000154,100.00000000,433.39575797,114,1005,167.36663806,30.41683861,2.25578070,0.44330550,0.63980661,-3.403E38,3.4e38,0
2,37_y.tif:0001-1004,794,0.54583849,0.03198050,0.54167783,0.44494796,0.63183737,142.76322418,1005.93324937,142.74184343,1005.96460010,255.26197667,114,988,58,33,47.75443910,21.16980573,162.77345991,0.15312923,59.43904441,433.39575797,0.54532731,0.20193081,-0.06000154,100.00000000,433.39575797,114,1005,167.36663806,30.41683861,2.25578070,0.44330550,0.63980661,-3.403E38,3.4e38,0
3,Mar19bS1C1R3_VLPAGl_200x_y.tif,1920000,0.02631716,0.00944876,0.02627285,0.00000000,0.27452451,800.00000000,600.00000000,763.79750491,585.47687579,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,50528.95366899,0.02631418,2.34418828,31.81651338,99.35276042,50528.95366899,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,-3.403E38,3.4e38,0
4,Mar19bS2C1R1_LHl_200x_y.tif:0001-0334,1600,0.53540677,0.04549874,0.51674665,0.36900038,0.66107023,48.20812500,338.49812500,48.21613505,338.81418500,216.73506474,18,310,58,49,48.82994469,41.71995861,179.12854091,0.42802732,58.13776741,856.65083548,0.53681827,-0.43803515,0.52316565,100.00000000,856.65083548,18,344,176.05481377,48.79036790,1.17042170,0.85439291,0.83246618,-3.403E38,3.4e38,0
5,Mar19bS2C1R1_LHl_200x_y.tif:0001-0334,1600,0.53540677,0.04549874,0.51674665,0.36900038,0.66107023,48.20812500,338.49812500,48.21613505,338.81418500,216.73506474,18,310,58,49,48.82994469,41.71995861,179.12854091,0.42802732,58.13776741,856.65083548,0.53681827,-0.43803515,0.52316565,100.00000000,856.65083548,18,344,176.05481377,48.79036790,1.17042170,0.85439291,0.83246618,-3.403E38,3.4e38,0
6,Mar20bS1C1R3_VLPAGl_200x_y.tif,1920000,0.02637956,0.01274671,0.02548633,0.00000000,0.62138110,800.00000000,600.00000000,792.01221921,588.30506581,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,50648.76315606,0.02629635,22.47984528,806.35117236,99.53505208,50648.76315606,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,-3.403E38,3.4e38,0
7,Mar23bS1C1R4_VLPAGl_200x_y.tif,1920000,0.02653796,0.05087055,0.01035663,0.00000000,0.58917707,800.00000000,600.00000000,1018.41173202,392.32424295,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,50952.88450210,0.01613107,5.00031265,26.33849353,96.85807292,50952.88450210,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,-3.403E38,3.4e38,0
8,Mar23bS1C5R2_DMr_200x_y.tif,1920000,0.02294681,0.01775025,0.02570112,0.00000000,0.62661773,800.00000000,600.00000000,787.54282924,551.35472931,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,44057.87776036,0.02158314,17.34593351,413.61149542,99.33963542,44057.87776036,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,-3.403E38,3.4e38,0
9,Mar26bS2C1R1_LHr_200x_y.tif:0001-0624,673,0.54772001,0.03331026,0.53664847,0.43473643,0.62871027,1112.82689450,625.13298663,1112.86911032,625.28934589,195.90663761,1095,604,37,41,36.01473838,23.79276519,105.90264725,0.22035689,44.72135955,368.61556393,0.54676890,-0.07823003,-0.23678306,100.00000000,368.61556393,1096,605,116.56505118,31.83609351,1.51368444,0.66063968,0.70842105,-3.403E38,3.4e38,1
10,Mar26bS2C1R1_LHr_200x_y.tif:0002-1077,774,0.54905502,0.03277651,0.53742631,0.43373671,0.64030898,997.94056848,1079.41860465,997.99429445,1079.52102303,197.17871555,979,1057,44,41,40.81997380,24.14228418,131.86690148,0.25016742,46.23851209,424.96858758,0.54997915,-0.15273605,0.11717790,100.00000000,424.96858758,980,1073,158.42869281,31.59244781,1.69080827,0.59143311,0.69045495,-3.403E38,3.4e38,0
11,Mar26bS2C1R1_LHr_200x_y.tif,1920000,0.01794005,0.02403163,0.01125543,0.00000000,0.64030898,800.00000000,600.00000000,753.36539110,500.38218550,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,34444.90066099,0.01610076,14.37460720,274.09544815,91.75500000,34444.90066099,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,-3.403E38,3.4e38,0
12,Mar27bS1C2R2_LHr_200x_y.tif:0001-0212,1324,0.55258910,0.03407211,0.55702398,0.44444588,0.66360933,405.95317221,211.02416918,405.99269061,211.03963005,353.73001410,375,189,62,46,51.77360859,32.56039521,14.53233796,0.13297011,62.51399843,731.62796193,0.55227017,0.22966767,-0.02399548,100.00000000,731.62796193,375,208,7.35237936,42.74613441,1.59007924,0.62889947,0.67361994,-3.403E38,3.4e38,1
13,Mar27bS1C2R2_LHr_200x_y.tif:0002-0456,765,0.54535927,0.03293596,0.51735691,0.44153693,0.63276762,1079.51568627,457.07516340,1079.52585299,457.22807365,201.56349186,1060,439,40,35,38.58572869,25.24322553,48.83671933,0.23661788,48.27007354,417.19983789,0.54382235,0.13922442,-0.28439135,100.00000000,417.19983789,1062,470,39.95754893,30.63657944,1.52855778,0.65421145,0.75930521,-3.403E38,3.4e38,1
14,Mar27bS1C2R2_LHr_200x_y.tif:0003-0621,954,0.54439845,0.03418391,0.53145450,0.39817345,0.63761169,276.53249476,621.78301887,276.35719848,621.93432894,292.23253942,248,597,56,48,57.71525660,21.04591745,39.24024621,0.14037866,67.47592163,519.35612282,0.54330730,-0.13158163,0.38254235,100.00000000,519.35612282,248,641,39.58813085,32.13725686,2.74234928,0.36465085,0.56366322,-3.403E38,3.4e38,0
15,Mar27bS1C2R2_LHr_200x_y.tif:0004-0647,879,0.53773237,0.03326318,0.51233308,0.41270772,0.63741338,751.69795222,648.91638225,751.65957753,648.98323094,266.91883092,721,631,62,33,54.06850749,20.69925012,179.07374805,0.15503877,62.20128616,472.66674951,0.53556943,0.04146088,0.38441166,100.00000000,472.66674951,721,647,175.38935068,32.26801902,2.61209982,0.38283376,0.56948494,-3.403E38,3.4e38,1
16,Mar27bS1C2R2_LHr_200x_y.tif,1920000,0.01518793,0.04635772,0.01167000,0.00000000,0.66389352,800.00000000,600.00000000,783.39740965,563.97896964,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,29160.82888561,0.01118148,9.25266380,92.21939673,83.72291667,29160.82888561,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,-3.403E38,3.4e38,0
17,MAR38S1C3R1_DMR_20_o.tif:0001-0814,563,0.53552158,0.03316600,0.52027408,0.42298418,0.63862240,1450.54618117,816.60479574,1450.63197840,816.71035420,210.63455967,1434,792,32,44,33.11800729,21.64483682,109.80347026,0.15946266,45.88027899,301.49865150,0.53455150,-0.07890068,0.50953709,100.00000000,301.49865150,1449,792,110.40988283,29.40918224,1.53006500,0.65356700,0.61766319,-3.403E38,3.4e38,1
18,MAR38S1C3R1_DMR_20_o.tif:0002-0860,690,0.53323677,0.03453165,0.53155921,0.38545218,0.63072038,812.12463768,860.76956522,812.20736336,860.77224732,249.36248173,793,842,43,36,34.43176274,25.51525731,168.64023190,0.13944300,43.41658669,367.93336886,0.53507543,-0.82402020,2.12199334,100.00000000,367.93336886,793,862,7.94347181,32.96590996,1.34945779,0.74103837,0.59921841,-3.403E38,3.4e38,1
19,MAR38S1C3R1_DMR_20_o.tif:0003-0958,713,0.52806412,0.04371162,0.53657596,0.32935330,0.61844867,1018.06241234,959.15357644,1018.02435770,959.00482561,212.14927830,1000,932,32,52,41.22713748,22.01995702,74.35373295,0.19907479,53.85164807,376.50971460,0.53114533,-1.23226554,2.95946583,100.00000000,376.50971460,1013,984,74.93151184,31.52226104,1.87226240,0.53411317,0.64847658,-3.403E38,3.4e38,1
20,MAR38S1C3R1_DMR_20_o.tif,1920000,0.06435047,0.09352479,0.01870964,0.00000000,0.63862240,800.00000000,600.00000000,987.82860031,492.97165895,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,123552.90036777,0.02571327,2.82612940,8.10100466,99.71723958,123552.90036777,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,-3.403E38,3.4e38,0
21,MAR55S3C2R2_VLPAGR_20_o.tif:0001-0346,883,0.54958555,0.03081463,0.56456778,0.48229140,0.64006484,1374.88391846,345.39920725,1374.85333661,345.33673779,213.56349186,1353,329,44,34,40.80232118,27.55408235,1.45865128,0.24328568,46.61544808,485.28403807,0.54843771,0.22998646,-0.64434531,100.00000000,485.28403807,1355,334,144.60520416,33.22163391,1.48080857,0.67530674,0.70753205,-3.403E38,3.4e38,1
22,MAR55S3C2R2_VLPAGR_20_o.tif:0002-0367,823,0.54088322,0.03041038,0.51445726,0.45760685,0.64539659,955.40522479,370.96172539,955.35612032,370.94393494,235.70562748,935,341,46,53,38.78558508,27.01715452,125.17219207,0.18615290,56.08029957,445.14689279,0.53837508,0.42949006,0.15653040,100.00000000,445.14689279,944,341,129.93638315,40.68624491,1.43559104,0.69657721,0.55439542,-3.403E38,3.4e38,1
23,MAR55S3C2R2_VLPAGR_20_o.tif:0003-0541,680,0.52760127,0.03341873,0.50564259,0.43705371,0.62091500,1189.62205882,545.45000000,1189.59952304,545.26031860,173.96551211,1168,517,38,48,37.32520738,23.19619772,99.08066911,0.28235303,49.64876635,358.76886058,0.52817601,-0.11202357,-0.41226649,100.00000000,358.76886058,1186,517,108.79988516,36.86312312,1.60910886,0.62146199,0.60552093,-3.403E38,3.4e38,0
24,MAR55S3C2R2_VLPAGR_20_o.tif,1920000,0.04379009,0.06228202,0.02395026,0.00000000,0.64539659,800.00000000,600.00000000,967.04702764,655.55443599,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,84076.97745540,0.02655660,4.87513813,27.24862166,99.75338542,84076.97745540,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,-3.403E38,3.4e38,0
