 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,points
3597,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,115,255,0,255,255,255,990.37826087,436.50000000,990.37826087,436.50000000,48.87005769,986,427,9,19,20.36626046,7.18946652,100.04392293,0.60509282,20.24845673,29325,255,NaN,NaN,100,29325,987,427,110.22485943,8.14821714,2.83279161,0.35300867,0.83941606,1
3598,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,126,255,0,255,255,255,1163.66666667,434.47619048,1163.66666667,434.47619048,55.11269837,1157,428,14,15,16.37718073,9.79583637,47.61463015,0.52128720,18.60107524,32130,255,NaN,NaN,100,32130,1158,443,53.74616226,11.66493877,1.67185119,0.59813936,0.77777778,1
3599,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,23,255,0,255,255,255,339.36956522,438.89130435,339.36956522,438.89130435,19.31370850,336,436,7,5,7.50029554,3.90444741,22.66464123,0.77482987,8.60232527,5865,255,NaN,NaN,100,5865,336,441,35.53767779,4.60817688,1.92096211,0.52057248,0.83636364,1
3600,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,81,255,0,255,255,255,105.91975309,446.95679012,105.91975309,446.95679012,33.55634919,101,442,10,10,11.11605562,9.27778761,52.53532894,0.90395221,12.80624847,20655,255,NaN,NaN,100,20655,102,452,51.34019175,10.00000000,1.19813646,0.83462947,0.91525424,1
3601,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,14,255,0,255,255,255,1.50000000,446.50000000,1.50000000,446.50000000,13.31370850,0,444,4,5,4.86257155,3.66582855,90.00000000,0.99252125,5.38516481,3570,255,NaN,NaN,100,3570,0,444,111.80140949,4.00000000,1.32645907,0.75388681,0.87500000,0
3602,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,88,255,0,255,255,255,738.76136364,454.52272727,738.76136364,454.52272727,35.79898987,735,448,9,13,13.34597487,8.39542117,96.36929105,0.86288117,13.92838828,22440,255,NaN,NaN,100,22440,736,448,111.03751103,9.00000000,1.58967306,0.62906017,0.90256410,1
3603,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,111,255,0,255,255,255,244.73423423,460.96846847,244.73423423,460.96846847,42.62741700,240,454,10,16,15.03507202,9.39999418,83.37773574,0.76763507,16.49242250,28305,255,NaN,NaN,100,28305,245,470,75.96375653,10.00000000,1.59947674,0.62520447,0.90243902,1
3604,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,67,255,0,255,255,255,358.69402985,461.41044776,358.69402985,461.41044776,29.79898987,355,456,8,11,11.24565514,7.58577855,69.78565542,0.94815989,11.70469991,17085,255,NaN,NaN,100,17085,356,467,70.01689348,8.00000000,1.48246552,0.67455194,0.91156463,1
3605,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,5,255,0,255,255,255,905.70000000,461.90000000,905.70000000,461.90000000,7.65685425,904,461,3,2,3.14429870,2.02467969,161.56505118,1.00000000,3.60555128,1275,255,NaN,NaN,100,1275,904,461,146.30993247,2.00000000,1.55298574,0.64392091,0.90909091,0
3606,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,5,255,0,255,255,255,1073.30000000,475.70000000,1073.30000000,475.70000000,8.48528137,1072,474,3,3,3.83334727,1.66074119,134.99997132,0.87266463,4.24264069,1275,255,NaN,NaN,100,1275,1072,474,135.00000000,2.12132034,2.30821472,0.43323526,0.76923077,0
3607,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,4,255,0,255,255,255,455.50000000,482.75000000,455.50000000,482.75000000,7.07106781,454,482,3,2,2.73393840,1.86286501,0.00000000,1.00000000,3.16227766,1020,255,NaN,NaN,100,1020,454,482,161.56505118,2.00000000,1.46759878,0.68138514,0.80000000,0
3608,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,116,255,0,255,255,255,273.96551724,496.66379310,273.96551724,496.66379310,52.76955262,265,490,18,14,21.27658694,6.94170487,148.19877942,0.52348113,21.09502311,29580,255,NaN,NaN,100,29580,265,491,148.57043439,8.89679387,3.06503767,0.32626026,0.73186120,1
3609,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,141,255,0,255,255,255,436.36524823,506.79078014,436.36524823,506.79078014,47.69848481,431,497,11,19,17.99224445,9.97800893,103.01762741,0.77878900,19.92485885,35955,255,NaN,NaN,100,35955,432,497,107.52556837,11.00000000,1.80318985,0.55457277,0.89808917,1
3610,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,29,255,0,255,255,255,723.22413793,504.12068966,723.22413793,504.12068966,19.55634919,720,501,7,6,6.92466009,5.33223961,27.55697607,0.95286702,7.61577311,7395,255,NaN,NaN,100,7395,720,506,23.19859051,5.81377674,1.29864008,0.77003630,0.85294118,0
3611,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,49,255,0,255,255,255,1254.27551020,508.56122449,1254.27551020,508.56122449,26.97056275,1249,505,10,7,10.13358462,6.15663065,15.34369698,0.84649798,10.81665383,12495,255,NaN,NaN,100,12495,1250,512,33.69006753,6.86406473,1.64596273,0.60754717,0.85217391,1
3612,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,39,255,0,255,255,255,714.03846154,508.55128205,714.03846154,508.55128205,24.14213562,710,506,9,6,9.53070320,5.21014465,20.30651018,0.84085885,10.29563014,9945,255,NaN,NaN,100,9945,710,511,29.05460410,6.00000000,1.82925885,0.54666949,0.89655172,0
3613,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,99,255,0,255,255,255,954.28787879,516.65151515,954.28787879,516.65151515,38.04163056,949,510,11,13,12.79901546,9.84846962,63.75938153,0.85966018,13.89244399,25245,255,NaN,NaN,100,25245,950,522,59.74356284,10.73312629,1.29959435,0.76947087,0.88392857,1
