 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,37_y.png,1920000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,800.00000000,600.00000000,800.00000000,600.00000000,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,0.00000000,0.00000000,NaN,NaN,0.00000000,0.00000000,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,0.00000000,255.00000000,1
2,Mar19bS1C1R3_VLPAGl_200x_y.png,1920000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,800.00000000,600.00000000,800.00000000,600.00000000,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,0.00000000,0.00000000,NaN,NaN,0.00000000,0.00000000,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,0.00000000,255.00000000,0
3,Mar19bS2C1R1_LHl_200x_y.tif:0001-0341,768,0.54782857,0.03593045,0.51698579,0.42066103,0.64793420,47.17708333,343.29687500,47.13163350,343.34301659,253.84776311,21,327,52,28,46.71493501,20.93223442,176.71845441,0.14976985,52.23983155,420.73234010,0.54515052,0.09668625,0.03943404,100.00000000,420.73234010,21,340,174.50767544,28.00000000,2.23172233,0.44808442,0.63002461,-3.403E38,3.4e38,0
4,Mar19bS2C1R1_LHl_200x_y.png,1920000,0.10200000,5.09898123,0.00000000,0.00000000,255.00000000,800.00000000,600.00000000,47.17708333,343.29687500,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,195840.00000000,0.00000000,49.96999500,2495.00040016,0.04000000,195840.00000000,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,0.00000000,255.00000000,0
5,Mar20bS1C1R3_VLPAGl_200x_y.png,1920000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,800.00000000,600.00000000,800.00000000,600.00000000,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,0.00000000,0.00000000,NaN,NaN,0.00000000,0.00000000,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,0.00000000,255.00000000,0
6,Mar23bS1C1R4_VLPAGl_200x_y.png,1920000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,800.00000000,600.00000000,800.00000000,600.00000000,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,0.00000000,0.00000000,NaN,NaN,0.00000000,0.00000000,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,0.00000000,255.00000000,0
7,Mar23bS1C5R2_DMr_200x_y.png,1920000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,800.00000000,600.00000000,800.00000000,600.00000000,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,0.00000000,0.00000000,NaN,NaN,0.00000000,0.00000000,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,0.00000000,255.00000000,1
8,Mar26bS2C1R1_LHr_200x_y.png,1920000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,800.00000000,600.00000000,800.00000000,600.00000000,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,0.00000000,0.00000000,NaN,NaN,0.00000000,0.00000000,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,0.00000000,255.00000000,1
9,Mar27bS1C2R2_LHr_200x_y.tif:0001-0213,741,0.54991666,0.03579152,0.54711200,0.44872761,0.65949249,404.45141700,214.46626181,404.53701680,214.45588401,216.73506474,381,197,47,32,42.39260203,22.25554596,13.55339156,0.19823015,49.97999600,407.48824650,0.54749924,0.15865993,-0.35087703,100.00000000,407.48824650,381,220,19.88516511,29.42665458,1.90481070,0.52498655,0.65430464,-3.403E38,3.4e38,1
10,Mar27bS1C2R2_LHr_200x_y.tif:0002-0457,270,0.52803689,0.02886232,0.50167288,0.42728660,0.63095385,1079.04444444,460.26296296,1079.02884271,460.28568312,216.87720036,1067,441,25,33,21.17507779,16.23487198,93.06935132,0.07213497,33.95585369,142.56996131,0.52241075,0.93808005,1.76435088,100.00000000,142.56996131,1069,474,76.37300514,24.71063303,1.30429595,0.76669716,0.47285464,-3.403E38,3.4e38,0
11,Mar27bS1C2R2_LHr_200x_y.tif:0003-0968,315,0.51839910,0.02926371,0.51721630,0.40518174,0.60645086,819.80158730,968.17936508,819.86690591,968.15652611,173.03657993,804,959,39,19,33.42723920,11.99831234,166.81606086,0.13220399,41.10960958,163.29571635,0.51648813,-0.50381085,1.60447831,100.00000000,163.29571635,804,961,161.56505118,17.81176250,2.78599508,0.35893818,0.55263158,-3.403E38,3.4e38,0
12,Mar27bS1C2R2_LHr_200x_y.png,1920000,0.17610938,6.69902228,0.00000000,0.00000000,255.00000000,800.00000000,600.00000000,640.48114630,443.56485671,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,338130.00000000,0.00000000,38.01268857,1442.96449201,0.06906250,338130.00000000,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,0.00000000,255.00000000,1
13,MAR38S1C3R1_DMR_20_o.png,1920000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,800.00000000,600.00000000,800.00000000,600.00000000,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,0.00000000,0.00000000,NaN,NaN,0.00000000,0.00000000,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,0.00000000,255.00000000,1
14,MAR55S3C2R2_VLPAGR_20_o.tif:0001-0345,651,0.55444294,0.02741824,0.55657790,0.49863043,0.63792199,1374.06682028,345.52611367,1374.06491565,345.47183337,127.92388155,1356,333,36,25,35.80004758,23.15301234,2.93813791,0.49990513,36.67424164,360.94235310,0.55528033,0.20333812,-0.20951418,100.00000000,360.94235310,1356,349,11.00354085,24.54037555,1.54623714,0.64673133,0.85153695,-3.403E38,3.4e38,0
15,MAR55S3C2R2_VLPAGR_20_o.tif:0002-0375,520,0.54956370,0.03123369,0.55680655,0.47028998,0.64962798,956.08846154,374.21153846,956.06377031,374.22895668,126.50966799,944,359,26,33,28.69185160,23.07570012,122.76594513,0.40828721,34.17601498,285.77312475,0.54789639,0.35392351,-0.06282429,100.00000000,285.77312475,948,359,110.55604522,26.00000000,1.24337946,0.80425971,0.83803384,-3.403E38,3.4e38,0
16,MAR55S3C2R2_VLPAGR_20_o.tif:0003-0544,384,0.52892429,0.02408897,0.50999443,0.46803689,0.61417472,1190.27343750,546.00781250,1190.30217159,545.94276297,249.60512242,1179,525,27,38,27.45822308,17.80610434,109.96271106,0.07745226,39.84971769,203.10692632,0.52555525,0.67082655,0.10472669,100.00000000,203.10692632,1191,525,107.52556837,24.48566209,1.54206796,0.64847985,0.54623044,-3.403E38,3.4e38,0
