 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,points
11,BKO-443-S72-Iba-Syn-Cortex-10x-F3a_XY1562017872_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,29,255,0,255,255,255,986.98275862,11.70689655,986.98275862,11.70689655,31.45584412,984,7,6,9,7.88617056,4.68211364,67.02521657,0.36830293,9.48683298,7395,255,NaN,NaN,100,7395,985,16,71.56505118,6.00000000,1.68431849,0.59371194,0.68235294,1
12,BKO-443-S72-Iba-Syn-Cortex-10x-F3a_XY1562017872_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,20,255,0,255,255,255,239.35000000,33.90000000,239.35000000,33.90000000,18.14213562,237,31,5,6,6.52866936,3.90045651,64.85814184,0.76359494,7.21110255,5100,255,NaN,NaN,100,5100,238,37,56.30993247,4.85071250,1.67382186,0.59743514,0.78431373,1
13,BKO-443-S72-Iba-Syn-Cortex-10x-F3a_XY1562017872_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,55,255,0,255,255,255,342.71818182,42.51818182,342.71818182,42.51818182,34.04163056,337,38,12,9,10.84211692,6.45890240,31.44683080,0.59641951,13.03840481,14025,255,NaN,NaN,100,14025,337,46,32.47119229,8.04984472,1.67863148,0.59572337,0.68322981,1
14,BKO-443-S72-Iba-Syn-Cortex-10x-F3a_XY1562017872_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,23,255,0,255,255,255,162.19565217,76.45652174,162.19565217,76.45652174,18.97056275,159,74,7,5,6.95475124,4.21071991,23.59451595,0.80311414,7.61577311,5865,255,NaN,NaN,100,5865,159,78,23.19859051,5.00000000,1.65167748,0.60544508,0.82142857,1
15,BKO-443-S72-Iba-Syn-Cortex-10x-F3a_XY1562017872_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,51,255,0,255,255,255,357.14705882,95.38235294,357.14705882,95.38235294,34.62741700,352,90,9,10,9.85563887,6.58863597,52.46376833,0.53449032,11.40175425,13005,255,NaN,NaN,100,13005,353,99,52.12501635,7.77817459,1.49585421,0.66851435,0.73913043,1
16,BKO-443-S72-Iba-Syn-Cortex-10x-F3a_XY1562017872_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,24,255,0,255,255,255,328.75000000,257.91666667,328.75000000,257.91666667,37.69848481,325,255,10,7,6.80777580,4.48865385,28.00352506,0.21221365,10.44030651,6120,255,NaN,NaN,100,6120,325,260,16.69924423,7.00000000,1.51666313,0.65934220,0.44444444,0
17,BKO-460-S57-Iba-Syn-Cortex-10x-F1a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,20,255,0,255,255,255,982.95000000,343.95000000,982.95000000,343.95000000,20.14213562,981,340,4,8,7.66872068,3.32060483,104.93313524,0.61948219,8.54400375,5100,255,NaN,NaN,100,5100,982,340,110.55604522,4.00000000,2.30943490,0.43300636,0.75471698,1
18,BKO-460-S57-Iba-Syn-Cortex-10x-F1a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,28,255,0,255,255,255,125.14285714,431.67857143,125.14285714,431.67857143,25.31370850,120,430,10,4,9.12836756,3.90548551,1.27523231,0.54910620,10.19803903,7140,255,NaN,NaN,100,7140,120,432,11.30993247,4.00000000,2.33731953,0.42784052,0.81159420,1
19,BKO-462-S42-Iba-Syn-Cortex-10x-F1a_XY1562191558_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,37,255,0,255,255,255,1204.17567568,215.25675676,1204.17567568,215.25675676,30.04163056,1200,212,10,6,8.74815403,5.38512045,173.40803580,0.51518663,10.19803903,9435,255,NaN,NaN,100,9435,1200,214,168.69006753,6.00000000,1.62450480,0.61557220,0.74747475,1
20,BKO-462-S42-Iba-Syn-Cortex-10x-F1a_XY1562191558_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,31,255,0,255,255,255,1141.33870968,233.04838710,1141.33870968,233.04838710,30.38477631,1137,230,10,6,8.18676978,4.82124537,9.30392572,0.42194852,10.44030651,7905,255,NaN,NaN,100,7905,1137,234,16.69924423,6.00000000,1.69806122,0.58890692,0.68888889,1
21,BKO-462-S57-Iba-Syn-Cortex-10x-F1aq_XY1562191668_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,21,255,0,255,255,255,449.69047619,88.40476190,449.69047619,88.40476190,16.14213562,447,86,6,5,5.62297234,4.75514173,168.69006753,1.00000000,6.32455532,5355,255,NaN,NaN,100,5355,447,87,161.56505118,5.00000000,1.18250362,0.84566337,0.85714286,1
22,BKO-462-S57-Iba-Syn-Cortex-10x-F1aq_XY1562191668_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,21,255,0,255,255,255,6.16666667,102.26190476,6.16666667,102.26190476,28.62741700,3,98,7,8,6.81664752,3.92246047,102.71107242,0.32200664,8.54400375,5355,255,NaN,NaN,100,5355,5,106,69.44395478,5.75655548,1.73784990,0.57542369,0.50602410,0
23,BKO-462-S57-Iba-Syn-Cortex-10x-F1aq_XY1562191668_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,25,255,0,255,255,255,84.62000000,192.10000000,84.62000000,192.10000000,21.21320344,81,189,7,6,5.81792941,5.47118852,152.97105594,0.69813170,7.28010989,6375,255,NaN,NaN,100,6375,81,192,164.05460410,6.00000000,1.06337579,0.94040132,0.72463768,1
24,BKO-462-S57-Iba-Syn-Cortex-10x-F1aq_XY1562191668_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,29,255,0,255,255,255,132.43103448,428.81034483,132.43103448,428.81034483,22.38477631,128,426,8,5,8.06441554,4.57862651,14.97907002,0.72728117,8.94427191,7395,255,NaN,NaN,100,7395,128,431,26.56505118,5.00000000,1.76131762,0.56775677,0.84057971,0
25,BKO-462-S72-Iba-Syn-Cortex-10x-F3a_XY1562191900_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,43,255,0,255,255,255,126.12790698,196.05813953,126.12790698,196.05813953,23.79898987,122,192,8,8,8.98830353,6.09117174,141.44776289,0.95402833,9.43398113,10965,255,NaN,NaN,100,10965,124,192,122.00538321,7.07106781,1.47562799,0.67767757,0.84313725,1
26,BKO-462-S72-Iba-Syn-Cortex-10x-F3a_XY1562191900_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,28,255,0,255,255,255,1079.96428571,452.21428571,1079.96428571,452.21428571,20.14213562,1076,450,8,5,8.10053706,4.40103008,169.81405148,0.86727507,8.54400375,7140,255,NaN,NaN,100,7140,1076,451,159.44395478,5.00000000,1.84060025,0.54330102,0.84848485,1
27,BKO-462-S72-Iba-Syn-Cortex-10x-F3a_XY1562191900_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,29,255,0,255,255,255,393.25862069,484.29310345,393.25862069,484.29310345,24.97056275,390,480,7,8,6.24948445,5.90831885,64.96819157,0.58445517,8.54400375,7395,255,NaN,NaN,100,7395,391,480,110.55604522,7.00000000,1.05774326,0.94540900,0.65909091,1
