 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0001-0009,135,0.77610203,0.12949973,0.85461248,0.51256531,0.99236846,274.83333333,9.21851852,274.77028550,9.35899473,53.59797975,269,0,12,19,19.19953303,8.95268329,71.61626186,0.59053656,19.92485885,104.77377456,0.80200928,-0.42816367,-0.97280223,100,104.77377456,272,19,72.47443163,10.35653088,2.14455626,0.46629693,0.81818182,-3.403E38,3.4e38,1
2,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0002-0006,121,0.79084769,0.14020396,0.97953881,0.51087075,0.98792452,315.90495868,4.78099174,315.68202444,4.78127073,45.21320344,309,0,15,12,13.44828702,11.45588168,24.26126046,0.74381456,16.12451550,95.69257057,0.78028315,-0.18180699,-1.15746897,100,95.69257057,310,8,29.74488130,12.00000000,1.17391986,0.85184691,0.86738351,-3.403E38,3.4e38,1
3,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0003-0004,52,0.76546171,0.11269311,0.68723386,0.51852012,0.95259768,770.82692308,3.19230769,770.77030830,3.01955207,30.97056275,766,0,9,8,8.87642705,7.45890840,150.39358362,0.68126333,10.63014581,39.80400872,0.75293410,-0.09895660,-0.88628537,100,39.80400872,766,0,131.18592517,8.00000000,1.19004371,0.84030527,0.86666667,-3.403E38,3.4e38,1
4,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0004-0001,34,0.76848140,0.13142497,0.61964030,0.53967500,0.97991407,1048.76470588,1.32352941,1048.68317009,1.25210809,29.89949494,1042,0,14,3,13.53418765,3.19857724,1.35500148,0.47792646,14.03566885,26.12836760,0.79344094,-0.06737007,-1.12147868,100,26.12836760,1042,0,175.91438322,3.00000000,4.23131494,0.23633315,0.91891892,-3.403E38,3.4e38,0
5,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0005-0009,140,0.75461523,0.12803315,0.63381910,0.50748008,0.97284395,399.06428571,9.36428571,399.24714300,9.46153386,51.94112550,391,1,15,16,17.84469012,9.98916401,129.44344784,0.65210148,19.84943324,105.64613223,0.76501739,-0.24370755,-1.05847951,100,105.64613223,392,1,130.91438322,11.62755348,1.78640476,0.55978355,0.84592145,-3.403E38,3.4e38,1
6,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0006-0007,30,0.64841297,0.09902537,0.59696711,0.51569760,0.84333533,1255.23333333,6.50000000,1255.28345731,6.50988844,29.55634919,1252,2,6,11,10.46900564,3.64859736,110.07916103,0.43154843,11.70469991,19.45238906,0.61807454,0.32830517,-1.16345484,100,19.45238906,1253,2,109.98310652,5.05964426,2.86932336,0.34851422,0.68181818,-3.403E38,3.4e38,0
7,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0007-0017,114,0.75296017,0.12850256,0.67782520,0.50264138,0.96261120,459.07017544,17.70175439,459.08312544,17.50207523,50.18376618,452,10,13,15,14.07482341,10.31269124,112.31510193,0.56883749,16.55294536,85.83745980,0.77972889,-0.38040586,-1.01471592,100,85.83745980,457,10,115.01689348,11.92605422,1.36480605,0.73270484,0.81720430,-3.403E38,3.4e38,1
8,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0008-0021,166,0.85443119,0.12502037,0.96073963,0.50952661,0.99182528,161.18072289,22.24096386,161.28313863,22.17848851,51.35533906,153,14,16,15,15.27899333,13.83322578,64.83568688,0.79094585,17.20465053,141.83557731,0.89193970,-1.04035814,0.15264014,100,141.83557731,154,29,35.53767779,15.00000000,1.10451413,0.90537547,0.87598945,-3.403E38,3.4e38,1
9,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0009-0023,144,0.79339851,0.12947019,0.82260421,0.51599139,0.98460561,56.08333333,22.79861111,55.83184326,22.60752445,50.52691193,49,15,15,16,17.55837288,10.44211190,133.02231945,0.70880512,20.00000000,114.24938476,0.82383919,-0.44231434,-0.96866370,100,114.24938476,52,15,126.86989765,12.08397583,1.68149633,0.59470840,0.83965015,-3.403E38,3.4e38,1
10,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0010-0024,79,0.77178492,0.13466013,0.91590957,0.50022280,0.95402157,241.10759494,23.81645570,240.91089017,23.77775240,34.87005769,235,19,13,10,12.57174565,8.00095124,148.38613537,0.81645382,14.31782106,60.97100902,0.78777969,-0.56117187,-0.83756887,100,60.97100902,235,21,155.22485943,9.19238816,1.57128137,0.63642325,0.85405405,-3.403E38,3.4e38,1
