 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,points
31,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,29,255,0,255,255,255,337.36206897,124.56896552,337.36206897,124.56896552,23.79898987,334,120,6,9,8.59350781,4.29672581,65.47520915,0.64341445,9.48683298,7395,255,NaN,NaN,100,7395,336,129,71.56505118,5.36656315,2.00001308,0.49999673,0.78378378,0
32,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,43,255,0,255,255,255,332.82558140,135.26744186,332.82558140,135.26744186,31.79898987,330,128,6,13,11.29334276,4.84792693,81.00544628,0.53438182,13.15294644,10965,255,NaN,NaN,100,10965,332,141,81.25383774,5.75396456,2.32952001,0.42927298,0.74782609,1
33,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,276,255,0,255,255,255,618.49275362,145.39855072,618.49275362,145.39855072,76.32590181,609,134,21,25,25.14190004,13.97722979,52.81654876,0.59535370,26.24880950,70380,255,NaN,NaN,100,70380,617,159,72.25532837,15.60000000,1.79877561,0.55593371,0.81656805,0
34,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,258,255,0,255,255,255,1139.27906977,147.82558140,1139.27906977,147.82558140,62.18376618,1130,138,19,19,19.80406380,16.58729268,127.90334818,0.83844683,21.02379604,65790,255,NaN,NaN,100,65790,1130,143,154.65382406,17.49285568,1.19392985,0.83757015,0.90845070,1
35,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,157,255,0,255,255,255,44.60828025,149.28980892,44.60828025,149.28980892,47.35533906,38,141,13,17,15.86137765,12.60285285,82.63186006,0.87977500,17.46424920,40035,255,NaN,NaN,100,40035,43,158,76.75948008,13.00000000,1.25855454,0.79456231,0.92082111,1
36,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,90,255,0,255,255,255,678.24444444,152.48888889,678.24444444,152.48888889,39.21320344,674,145,10,13,13.37079918,8.57028496,106.85388100,0.73550855,14.42220510,22950,255,NaN,NaN,100,22950,676,145,123.69006753,9.83869910,1.56013473,0.64097028,0.86956522,0
37,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,126,255,0,255,255,255,151.45238095,154.00000000,151.45238095,154.00000000,43.94112550,144,147,15,14,13.07812005,12.26691466,18.21337525,0.82004570,15.29705854,32130,255,NaN,NaN,100,32130,144,152,168.69006753,12.20340432,1.06612954,0.93797232,0.85135135,1
38,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,157,255,0,255,255,255,444.57643312,162.95859873,444.57643312,162.95859873,45.69848481,438,155,14,15,15.07602448,13.25937145,129.29599276,0.94472610,16.15549442,40035,255,NaN,NaN,100,40035,442,155,111.80140949,14.00000000,1.13700899,0.87950052,0.92352941,1
39,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,98,255,0,255,255,255,1109.70408163,165.77551020,1109.70408163,165.77551020,37.21320344,1103,161,13,10,13.63807829,9.14919777,25.33388029,0.88928676,14.76482306,24990,255,NaN,NaN,100,24990,1103,169,28.30075577,9.94396063,1.49063105,0.67085682,0.91162791,0
40,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,292,255,0,255,255,255,850.75684932,178.94178082,850.75684932,178.94178082,72.08326112,840,169,21,20,20.94438088,17.75110705,29.39029362,0.70619374,23.32380758,74460,255,NaN,NaN,100,74460,841,183,30.96375653,19.30681075,1.17989153,0.84753553,0.88619120,1
41,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,445,255,0,255,255,255,1034.38764045,190.56067416,1034.38764045,190.56067416,94.71067812,1021,173,26,31,30.38813924,18.64515602,47.81221470,0.62340744,35.22782991,113475,255,NaN,NaN,100,113475,1025,202,55.40771131,19.04836622,1.62981416,0.61356689,0.85824494,1
42,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,104,255,0,255,255,255,333.61538462,200.63461538,333.61538462,200.63461538,43.45584412,329,191,9,18,16.52846682,8.01144559,74.80429304,0.69206490,18.97366596,26520,255,NaN,NaN,100,26520,331,209,71.56505118,9.00000000,2.06310667,0.48470591,0.87394958,1
43,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,172,255,0,255,255,255,1166.96511628,201.90697674,1166.96511628,201.90697674,54.76955262,1159,193,17,18,21.73037509,10.07793012,44.73959839,0.72054303,22.67156810,43860,255,NaN,NaN,100,43860,1159,209,41.42366563,11.31370850,2.15623395,0.46377157,0.89583333,1
44,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,31,255,0,255,255,255,994.88709677,203.43548387,994.88709677,203.43548387,19.55634919,992,200,6,7,7.09886131,5.56010663,51.24404288,1.00000000,7.81024968,7905,255,NaN,NaN,100,7905,992,206,39.80557109,6.00000000,1.27674913,0.78323923,0.87323944,0
45,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,222,255,0,255,255,255,100.91441441,212.51801802,100.91441441,212.51801802,78.56854249,88,201,26,25,33.72516044,8.38125528,44.28237728,0.45192404,35.38361203,56610,255,NaN,NaN,100,56610,88,225,42.70938996,9.89949494,4.02387940,0.24851639,0.79856115,1
46,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,168,255,0,255,255,255,788.91071429,211.77976190,788.91071429,211.77976190,52.28427125,781,204,15,17,16.86275879,12.68500879,90.35558554,0.77228398,18.02775638,42840,255,NaN,NaN,100,42840,781,206,123.69006753,14.86270500,1.32934545,0.75224991,0.87272727,1
47,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,112,255,0,255,255,255,160.76785714,215.66964286,160.76785714,215.66964286,40.04163056,155,209,12,13,14.35140869,9.93650394,57.09437833,0.87781779,15.26433752,28560,255,NaN,NaN,100,28560,156,222,58.39249775,10.73312629,1.44431168,0.69237133,0.91056911,1
48,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,122,255,0,255,255,255,591.67213115,219.18032787,591.67213115,219.18032787,39.69848481,585,213,13,13,12.67652086,12.25377421,72.62734357,0.97279613,13.92838828,31110,255,NaN,NaN,100,31110,585,221,21.03751103,12.72792206,1.03449930,0.96665121,0.91729323,0
49,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,61,255,0,255,255,255,1106.90983607,230.86065574,1106.90983607,230.86065574,30.38477631,1103,226,9,9,9.09846080,8.53634631,136.92419464,0.83028580,10.81665383,15555,255,NaN,NaN,100,15555,1103,227,146.30993247,9.00000000,1.06584954,0.93821873,0.89051095,0
50,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,116,255,0,255,255,255,301.89655172,239.90517241,301.89655172,239.90517241,40.04163056,296,233,12,13,13.61440999,10.84848975,117.31243125,0.90916843,14.42220510,29580,255,NaN,NaN,100,29580,298,234,123.69006753,11.38419958,1.25495901,0.79683877,0.90272374,1
51,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,107,255,0,255,255,255,483.48130841,241.26635514,483.48130841,241.26635514,41.94112550,477,235,15,12,13.77519113,9.88999935,155.45336178,0.76438733,15.81138830,27285,255,NaN,NaN,100,27285,477,239,161.56505118,11.01117167,1.39284045,0.71795732,0.84251969,1
52,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,20,255,0,255,255,255,1216.10000000,259.90000000,1216.10000000,259.90000000,20.14213562,1214,256,5,8,8.32570533,3.05857461,69.44395478,0.61948219,8.60232527,5100,255,NaN,NaN,100,5100,1214,264,54.46232221,4.02492236,2.72208672,0.36736522,0.75471698,1
53,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,145,255,0,255,255,255,413.16896552,262.61034483,413.16896552,262.61034483,45.69848481,405,257,16,12,16.07760936,11.48303394,5.02674278,0.87251774,16.76305461,36975,255,NaN,NaN,100,36975,405,264,17.35402464,12.00000000,1.40011860,0.71422521,0.90342679,1
54,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,140,255,0,255,255,255,923.38571429,267.53571429,923.38571429,267.53571429,56.76955262,917,259,13,22,17.87883121,9.97008888,74.79593879,0.54589228,22.56102835,35700,255,NaN,NaN,100,35700,922,281,77.19573393,11.02121378,1.79324692,0.55764769,0.78873239,1
55,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,121,255,0,255,255,255,1174.27685950,270.20247934,1174.27685950,270.20247934,55.35533906,1169,260,9,20,20.09439431,7.66691360,88.40449371,0.49622222,20.61552813,30855,255,NaN,NaN,100,30855,1173,260,104.03624347,9.00000000,2.62092354,0.38154490,0.78064516,1
56,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,109,255,0,255,255,255,1108.27064220,267.32568807,1108.27064220,267.32568807,39.21320344,1102,262,12,12,12.36366412,11.22507932,127.89354654,0.89078258,14.21267040,27795,255,NaN,NaN,100,27795,1102,263,140.71059314,12.00000000,1.10143223,0.90790879,0.91213389,1
57,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,111,255,0,255,255,255,846.89639640,278.50900901,846.89639640,278.50900901,48.28427125,842,270,9,20,17.53286062,8.06084030,94.33800050,0.59830341,20.09975124,28305,255,NaN,NaN,100,28305,846,270,95.71059314,9.00000000,2.17506612,0.45975614,0.83458647,1
58,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,180,255,0,255,255,255,38.35555556,278.11666667,38.35555556,278.11666667,53.35533906,30,271,18,16,19.16089702,11.96098062,38.20549012,0.79455982,20.61552813,45900,255,NaN,NaN,100,45900,32,285,39.09385889,12.72792206,1.60195034,0.62423907,0.89775561,1
59,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,125,255,0,255,255,255,786.09200000,285.10800000,786.09200000,285.10800000,49.69848481,780,275,11,20,19.96988956,7.96974578,72.51011781,0.63596553,21.18962010,31875,255,NaN,NaN,100,31875,781,295,70.70995378,9.21635375,2.50571224,0.39908813,0.84745763,1
60,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,89,255,0,255,255,255,531.09550562,281.60112360,531.09550562,281.60112360,33.79898987,525,277,12,9,12.38225264,9.15167238,166.02225948,0.97902195,13.03840481,22695,255,NaN,NaN,100,22695,526,278,147.52880771,9.00000000,1.35300436,0.73909592,0.93684211,1
61,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,31,255,0,255,255,255,1116.69354839,284.43548387,1116.69354839,284.43548387,22.14213562,1114,281,6,8,7.70237197,5.12445076,96.82882125,0.79457070,8.54400375,7905,255,NaN,NaN,100,7905,1115,289,69.44395478,5.88348405,1.50306293,0.66530814,0.82666667,0
62,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,108,255,0,255,255,255,730.01851852,290.86111111,730.01851852,290.86111111,40.87005769,724,284,12,14,16.79943195,8.18538813,128.97069442,0.81249953,17.80449381,27540,255,NaN,NaN,100,27540,725,284,128.15722659,9.19238816,2.05236840,0.48724196,0.90376569,1
63,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,112,255,0,255,255,255,207.33035714,299.54464286,207.33035714,299.54464286,43.11269837,202,291,12,16,16.84196709,8.46711244,117.77333176,0.75721198,17.08800749,28560,255,NaN,NaN,100,28560,204,291,110.55604522,9.39148551,1.98910398,0.50273893,0.87500000,1
64,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,65,255,0,255,255,255,1218.73076923,305.25384615,1218.73076923,305.25384615,40.87005769,1214,299,12,13,14.71728847,5.62335722,139.05308903,0.48900435,17.02938637,16575,255,NaN,NaN,100,16575,1214,299,130.23635831,7.77817459,2.61717118,0.38209193,0.70270270,1
65,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,47,255,0,255,255,255,75.64893617,304.75531915,75.64893617,304.75531915,26.97056275,71,301,9,8,9.99476550,5.98735994,34.15429474,0.81194704,11.31370850,11985,255,NaN,NaN,100,11985,72,309,45.00000000,6.95701085,1.66931095,0.59904957,0.85454545,0
66,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.png,142,255,0,255,255,255,1072.30985915,310.66197183,1072.30985915,310.66197183,49.59797975,1064,303,15,15,15.00471435,12.04954730,128.21787427,0.72538778,16.15549442,36210,255,NaN,NaN,100,36210,1071,303,111.80140949,12.96242224,1.24525129,0.80305076,0.86850153,1
