 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
16,BKO-426-S42-Iba-Syn-Cortex-10x-F4a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-2.tif:0004-0117,2260,0.10033594,0.21328991,0.01959857,0.00000000,0.91222453,18.76017699,118.34911504,15.60835982,116.50543288,196.56854249,0,85,45,65,66.68722325,43.14951547,83.55568581,0.73500496,68.41052551,226.75921856,0.01803713,2.88076505,7.18171015,97.52212389,226.75921856,0,150,52.12501635,45.00000000,1.54549182,0.64704322,0.92509210,-3.403E38,3.4e38,1
17,BKO-460-S57-Iba-Syn-Cortex-10x-F1a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-1.tif:0001-0026,1313,0.36213708,0.31942829,0.03238819,0.00570073,0.91663277,70.95392232,25.04760091,71.09407304,25.48444435,134.71067812,52,4,38,44,44.67139128,37.42358306,101.31217241,0.90922328,45.88027899,475.48598901,0.21576340,0.57073238,-1.33577756,100.00000000,475.48598901,60,5,110.40988283,37.83555751,1.19366954,0.83775280,0.96544118,-3.403E38,3.4e38,1
18,BKO-460-S57-Iba-Syn-Cortex-10x-F1a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-1.tif:0002-0038,469,0.33328666,0.31635244,0.02377703,0.00788116,0.91217917,11.83475480,38.37633262,11.89579154,37.41927244,79.59797975,0,27,25,23,26.31867599,22.68918644,25.41850533,0.93020489,28.65309756,156.31144572,0.18558753,0.73997175,-1.09262270,100.00000000,156.31144572,0,47,29.24882634,23.00000000,1.15996561,0.86209452,0.96008188,-3.403E38,3.4e38,1
19,BKO-460-S57-Iba-Syn-Cortex-10x-F1a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-1.tif:0003-0092,249,0.04437677,0.03760720,0.01794378,0.00000000,0.13712262,108.16265060,91.66064257,105.93100358,92.88018928,63.69848481,97,86,25,13,23.75547051,13.34583739,8.75934044,0.77117156,26.24880950,11.04981555,0.02330403,0.79520792,-0.87804972,98.79518072,11.04981555,97,94,17.74467163,13.00000000,1.77999100,0.56180059,0.96138996,-3.403E38,3.4e38,0
20,BKO-460-S57-Iba-Syn-Cortex-10x-F1a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-1.tif:0004-0090,32,0.52982783,0.18776190,0.43995576,0.19670612,0.81632710,81.62500000,90.50000000,81.86265944,90.70537853,20.14213562,78,88,8,5,7.73457247,5.26773336,0.00000000,0.99117151,8.24621125,16.95449063,0.52704859,-0.09542379,-1.22388230,100.00000000,16.95449063,78,89,165.96375653,5.00000000,1.46829233,0.68106329,0.91428571,-3.403E38,3.4e38,0
21,BKO-460-S57-Iba-Syn-Cortex-10x-F1a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-1.tif:0005-0130,303,0.35088096,0.29596386,0.05297942,0.01279179,0.90740335,47.30528053,129.53300330,47.36146135,130.14448776,63.84062043,36,120,21,20,21.49075871,17.95151057,135.61776574,0.93423965,22.36067977,106.31693213,0.24913801,0.66255919,-1.06609688,100.00000000,106.31693213,42,120,116.56505118,17.67766953,1.19715601,0.83531302,0.94984326,-3.403E38,3.4e38,1
22,BKO-460-S57-Iba-Syn-Cortex-10x-F1a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-1.tif:0006-0142,35,0.04733646,0.02222231,0.01793935,0.00791229,0.07289778,27.04285714,142.07142857,26.44338737,142.20598085,20.97056275,23,139,8,6,7.60273319,5.86149520,4.21006917,1.00000000,8.24621125,1.65677624,0.05844304,-0.58825059,-1.35208251,100.00000000,1.65677624,23,141,165.96375653,6.00000000,1.29706379,0.77097210,0.88607595,-3.403E38,3.4e38,0
23,BKO-460-S57-Iba-Syn-Cortex-10x-F2a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-2.tif:0001-0002,42,0.07094752,0.04747615,0.01323369,0.00789889,0.16857061,34.88095238,2.14285714,36.25754233,1.72202247,26.14213562,30,0,11,5,10.29904446,5.19233227,5.42147541,0.77228398,11.40175425,2.97979604,0.06752643,0.36499901,-0.79036109,100.00000000,2.97979604,30,3,15.25511870,5.00000000,1.98351029,0.50415670,0.93333333,-3.403E38,3.4e38,0
24,BKO-460-S57-Iba-Syn-Cortex-10x-F2a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-2.tif:0002-0036,401,0.35313862,0.22820491,0.11760834,0.00994982,0.85796767,117.36034913,35.86907731,117.34912437,35.60497565,71.84062043,106,25,23,22,23.14639151,22.05825721,160.80203566,0.97636924,24.69817807,141.60858620,0.33838034,0.29206773,-1.15039136,100.00000000,141.60858620,106,31,158.62937773,21.92031022,1.04933002,0.95298903,0.96743064,-3.403E38,3.4e38,1
25,BKO-460-S57-Iba-Syn-Cortex-10x-F2a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-2.tif:0003-0091,890,0.19840693,0.21891247,0.04430151,0.00000000,0.90729493,72.87078652,90.46966292,75.36368488,87.05898856,145.43860018,54,65,38,52,60.79168625,18.64043037,57.32064304,0.52873797,59.05929224,176.58217109,0.11707379,1.67554423,2.05475325,99.66292135,176.58217109,57,117,61.69924423,23.00942255,3.26128126,0.30662795,0.79677708,-3.403E38,3.4e38,2
26,BKO-460-S57-Iba-Syn-Cortex-10x-F2a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-2.tif:0004-0076,276,0.16855176,0.09730073,0.01835567,0.00792626,0.41868445,29.82608696,76.15942029,29.48909734,77.73640969,60.52691193,21,67,19,18,19.89089011,17.66708842,29.72908588,0.94672079,21.09502311,46.52028559,0.18139210,-0.10570700,-1.12904843,100.00000000,46.52028559,21,83,31.42956561,18.00000000,1.12587256,0.88819999,0.95833333,-3.403E38,3.4e38,0
27,BKO-460-S57-Iba-Syn-Cortex-10x-F3a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-3.tif:0001-0002,30,0.03523664,0.02058115,0.04288859,0.00791183,0.08284112,93.50000000,1.76666667,92.82584852,1.34586675,21.31370850,89,0,9,4,8.95794872,4.26405503,0.00000000,0.82987575,9.21954446,1.05709908,0.03544941,0.71817497,-0.08894441,100.00000000,1.05709908,89,0,167.47119229,4.00000000,2.10080514,0.47600798,0.93750000,-3.403E38,3.4e38,0
28,BKO-460-S57-Iba-Syn-Cortex-10x-F3a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-3.tif:0002-0028,592,0.01661958,0.00748247,0.01802482,0.00000000,0.06278031,74.64358108,26.73648649,75.47550193,26.78383828,129.53910524,62,6,30,45,38.01536863,19.82771278,58.79139859,0.44333272,48.84669897,9.83879140,0.01798216,1.82513017,7.00116000,98.14189189,9.83879140,63,51,67.10944834,27.64275585,1.91728461,0.52157097,0.69935027,-3.403E38,3.4e38,0
29,BKO-460-S57-Iba-Syn-Cortex-10x-F3a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-3.tif:0003-0073,824,0.23293608,0.28424390,0.04765555,0.00000000,0.90369034,119.88228155,74.66019417,121.80278152,75.09215237,112.85281374,99,56,40,34,38.91000690,26.96348493,37.03006902,0.81304071,42.05948169,191.93932708,0.10802935,1.45762454,0.60458281,99.87864078,191.93932708,99,82,18.00416161,27.57716447,1.44306298,0.69297045,0.92428491,-3.403E38,3.4e38,1
30,BKO-460-S57-Iba-Syn-Cortex-10x-F3a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-3.tif:0004-0094,1333,0.21188308,0.26212460,0.02338873,0.00000000,0.92115629,28.61402851,92.31695424,22.23443218,93.31300519,178.26702730,0,77,62,34,64.77912231,26.20023632,11.18730404,0.52710601,64.88451279,282.44015152,0.09735683,1.66883543,1.45827162,99.84996249,282.44015152,0,109,28.53998519,32.35916230,2.47246328,0.40445494,0.78365667,-3.403E38,3.4e38,1
31,BKO-460-S57-Iba-Syn-Cortex-10x-F3a_XY1562191200_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3-3.tif:0005-0137,236,0.05520041,0.04381219,0.01814305,0.00000000,0.19764346,6.03813559,137.27966102,4.97138588,136.29367601,69.69848481,0,125,15,25,26.34391754,11.40622051,70.81088397,0.61048527,28.17800561,13.02729764,0.04382735,1.09706692,0.68233678,98.72881356,13.02729764,0,150,62.52556837,14.54647724,2.30960970,0.43297359,0.82229965,-3.403E38,3.4e38,0
