 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0001-0009,109,0.73969088,0.12587127,0.54643610,0.43341550,0.97422433,274.85779817,9.40825688,274.72824271,9.56221856,49.35533906,269,0,12,18,16.61666637,8.35204290,67.64866062,0.56230000,18.11077028,80.62630573,0.75400168,-0.12590482,-0.82886871,100,80.62630573,273,18,83.65980825,9.83869910,1.98953317,0.50263047,0.75432526,-3.403E38,3.4e38,1
2,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0002-0005,109,0.75326571,0.15409542,0.91997062,0.47266212,0.99198627,315.56422018,4.65596330,315.46439016,4.63056728,44.62741700,309,0,15,11,12.96608384,10.70354874,32.74808925,0.68775358,16.12451550,82.10596263,0.75009012,-0.10513987,-1.30649279,100,82.10596263,310,8,29.74488130,11.00000000,1.21138177,0.82550359,0.84169884,-3.403E38,3.4e38,0
3,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0003-0003,41,0.76394923,0.13171127,0.51095676,0.51002848,0.98530805,770.28048780,2.64634146,770.29703314,2.53875357,30.38477631,766,0,9,7,7.98343594,6.53889149,1.46187146,0.55806095,9.84885780,31.32191837,0.78409487,-0.27682243,-0.98854401,100,31.32191837,766,4,23.96248897,7.00000000,1.22091580,0.81905730,0.80392157,-3.403E38,3.4e38,1
4,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0004-0001,28,0.74981036,0.14295911,0.70329882,0.51804835,0.97186768,1049.42857143,1.17857143,1049.26979600,1.09420697,27.89949494,1043,0,13,3,12.34742160,2.88729975,0.53359312,0.45203828,13.03840481,20.99469006,0.74632359,-0.10850703,-1.03757788,100,20.99469006,1043,0,175.60129465,3.00000000,4.27645991,0.23383827,0.86153846,-3.403E38,3.4e38,0
5,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0005-0009,119,0.76800153,0.13681241,0.67688484,0.50331545,0.98893034,399.25630252,9.57563025,399.44505004,9.71290644,47.69848481,391,2,14,15,16.00565490,9.46637340,127.80757471,0.65727582,19.10497317,91.39218187,0.77950823,-0.16418100,-1.10400750,100,91.39218187,391,2,132.87890360,11.18033989,1.69079057,0.59143930,0.85000000,-3.403E38,3.4e38,1
6,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0006-0007,21,0.64056547,0.08601601,0.61939765,0.51289314,0.80141330,1255.50000000,6.59523810,1255.48527468,6.52294284,24.14213562,1253,2,5,10,9.81731018,2.72355971,108.70728898,0.45277015,10.77032961,13.45187485,0.61942387,0.33746528,-0.92543229,100,13.45187485,1253,2,111.80140949,3.47850543,3.60458783,0.27742423,0.70000000,-3.403E38,3.4e38,0
7,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0007-0011,22,0.54628346,0.03213001,0.55121900,0.50751144,0.61884612,1172.95454545,10.72727273,1172.96214724,10.72108671,20.14213562,1169,8,7,6,6.96882357,4.01951200,44.13289798,0.68143041,8.60232527,12.01823610,0.54619598,0.64607308,-0.32154460,100,12.01823610,1169,14,35.53767779,4.94974747,1.73374867,0.57678487,0.74576271,-3.403E38,3.4e38,1
8,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0008-0017,108,0.77408003,0.12978641,0.57436680,0.51294756,0.98230058,458.93518519,17.63888889,458.95839610,17.50385683,49.35533906,452,10,12,15,13.81616601,9.95282416,109.09925632,0.55714128,16.55294536,83.60064352,0.80846930,-0.39175418,-1.07811458,100,83.60064352,457,10,115.01689348,11.62755348,1.38816539,0.72037526,0.81509434,-3.403E38,3.4e38,1
9,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0009-0022,126,0.78977816,0.13571584,0.99126815,0.50325471,1.00000000,55.96825397,22.61111111,55.84555320,22.54738469,46.52691193,49,15,15,14,16.11704811,9.95394328,135.61888153,0.73142862,17.20465053,99.51204801,0.79425359,-0.22660913,-0.73332789,100,99.51204801,50,17,144.46232221,11.74101151,1.61916214,0.61760337,0.85135135,-3.403E38,3.4e38,1
10,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0010-0022,149,0.83435977,0.13430292,0.85410045,0.53602129,1.00000000,161.15771812,22.30536913,161.29541041,22.21147076,47.94112550,154,15,15,14,14.41845168,13.15763276,70.69602980,0.81466617,15.81138830,124.31960589,0.85365617,-0.56737486,-0.77094709,100,124.31960589,154,27,18.43494882,14.00000000,1.09582415,0.91255518,0.87905605,-3.403E38,3.4e38,1
