 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0001-0005,97,0.76223985,0.12084538,0.73790488,0.47040799,0.98336083,316.25257732,3.89175258,316.24915813,3.76554382,43.21320344,310,0,14,10,13.21796508,9.34366486,14.40846000,0.65275270,14.86606875,73.93726531,0.76671344,-0.26128202,-0.60673917,100,73.93726531,310,5,19.65382406,10.00000000,1.41464460,0.70689133,0.87782805,-3.403E38,3.4e38,1
2,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0002-0003,42,0.74563540,0.10913833,0.72256847,0.52386123,0.93911880,770.64285714,2.71428571,770.73240916,2.59246267,25.55634919,766,0,9,7,7.91898646,6.75289207,166.52271426,0.80809334,9.21954446,31.31668663,0.76011205,-0.48607039,-0.67902455,100,31.31668663,766,0,130.60129465,7.00000000,1.17268074,0.85274702,0.88421053,-3.403E38,3.4e38,0
3,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0003-0001,35,0.77613194,0.15394729,0.51284703,0.51194090,0.97588027,1048.58571429,1.32857143,1048.56286936,1.22461598,29.89949494,1042,0,14,3,14.02053295,3.17843724,1.37761214,0.49198312,14.14213562,27.16461802,0.82003039,-0.37128031,-1.31257155,100,27.16461802,1042,2,8.13010235,3.00000000,4.41114041,0.22669875,0.92105263,-3.403E38,3.4e38,0
4,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0004-0009,144,0.80606760,0.12713799,0.90010027,0.51138639,0.98412156,399.26388889,9.75000000,399.26947222,9.71408982,49.69848481,392,1,15,16,18.96481156,9.66772034,128.45715611,0.73263230,20.61552813,116.07373381,0.83810121,-0.68672801,-0.49352567,100,116.07373381,393,1,129.09385889,11.18033989,1.96166324,0.50977149,0.88073394,-3.403E38,3.4e38,1
5,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0005-0006,21,0.60140680,0.06754681,0.50211750,0.50165671,0.73758316,1254.88095238,6.64285714,1254.94570139,6.65921249,26.97056275,1253,2,4,9,7.00910160,3.81475858,98.54470915,0.36278485,9.84885780,12.62954277,0.60231072,0.47950629,-0.47261911,100,12.62954277,1253,2,113.96248897,4.00000000,1.83736440,0.54425785,0.70000000,-3.403E38,3.4e38,0
6,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0006-0010,83,0.74180679,0.13798641,0.52077283,0.51991552,0.95885915,274.41566265,10.27108434,274.33675491,10.46859449,37.45584412,270,3,9,15,14.16789158,7.45904086,70.43503248,0.74344489,15.52417470,61.56996393,0.72238064,-0.05774373,-1.41078325,100,61.56996393,273,18,75.06858282,8.62910995,1.89942539,0.52647501,0.85567010,-3.403E38,3.4e38,1
7,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0007-0017,83,0.76915615,0.12253542,0.92073462,0.50112855,0.94047070,459.27108434,17.94578313,459.31901918,18.00432042,37.45584412,453,11,11,13,11.66285859,9.06114752,114.12850944,0.74344489,13.92838828,63.83996063,0.80060077,-0.49982157,-0.80940967,100,63.83996063,458,11,111.03751103,10.60660172,1.28712821,0.77692338,0.83417085,-3.403E38,3.4e38,1
8,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0008-0022,141,0.83439209,0.12547916,0.97313337,0.51214516,0.97952330,56.14539007,22.69858156,56.05369993,22.65193203,48.52691193,49,14,15,16,17.50324026,10.25677378,132.28279065,0.75242578,18.86796226,117.64928514,0.87685400,-0.92118231,-0.10269030,100,117.64928514,53,14,122.00538321,11.86920590,1.70650544,0.58599286,0.86769231,-3.403E38,3.4e38,1
9,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0009-0022,153,0.82822705,0.12714624,0.93883161,0.50134569,0.99148309,160.74183007,22.53921569,160.83844019,22.44003324,49.94112550,153,15,16,14,15.15437985,12.85474248,49.64208511,0.77087621,17.00000000,126.71873814,0.85834801,-0.88662801,-0.18203699,100,126.71873814,153,28,28.07248694,14.00000000,1.17889408,0.84825262,0.88184438,-3.403E38,3.4e38,1
10,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0010-0019,20,0.65041618,0.08637005,0.50505284,0.50456434,0.75467449,971.20000000,18.85000000,971.31539407,18.81335196,18.72792206,967,17,8,4,7.25238667,3.51122907,9.50767466,0.71657338,8.24621125,13.00832355,0.67699945,-0.37704409,-1.39364033,100,13.00832355,967,20,14.03624347,4.00000000,2.06548377,0.48414808,0.80000000,-3.403E38,3.4e38,0
