 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,37_y.png,748,255.00000000,0.00000000,255,255,255,1474.54812834,417.70588235,1474.54812834,417.70588235,170.65180362,1446,402,54,31,57.32982146,16.61235209,160.09484542,0.32276742,59.09314681,190740,255,NaN,NaN,100.00000000,190740,1446,408,156.03751103,21.24606861,3.45103578,0.28976808,0.74501992,0,0,0
2,37_y.png,509,255.00000000,0.00000000,255,255,255,1535.08153242,417.33104126,1535.08153242,417.33104126,146.06601718,1520,402,29,38,31.41600139,20.62894384,61.47848679,0.29979837,41.23105626,129795,255,NaN,NaN,100.00000000,129795,1523,440,67.16634582,26.51504679,1.52290886,0.65663811,0.67372601,0,0,0
3,37_y.png,345,255.00000000,0.00000000,255,255,255,1573.43043478,436.07681159,1573.43043478,436.07681159,100.12489168,1559,421,30,28,37.49708281,11.71471512,133.55920130,0.43245890,39.69886648,87975,255,NaN,NaN,100.00000000,87975,1559,422,139.08561678,14.52649887,3.20085315,0.31241671,0.78857143,0,0,0
4,37_y.png,270,255.00000000,0.00000000,255,255,255,1486.54074074,471.91111111,1486.54074074,471.91111111,73.39696962,1473,462,26,19,26.34061872,13.05112385,148.96476559,0.62982134,29.06888371,68850,255,NaN,NaN,100.00000000,68850,1473,467,153.43494882,14.80000000,2.01826441,0.49547522,0.85308057,0,0,0
5,37_y.png,419,255.00000000,0.00000000,255,255,255,1371.19928401,643.49284010,1371.19928401,643.49284010,93.88225099,1359,629,22,31,28.59613487,18.65592576,103.01996052,0.59738856,32.01562119,106845,255,NaN,NaN,100.00000000,106845,1369,629,104.47029410,21.90965054,1.53281779,0.65239326,0.85076142,0,0,0
6,37_y.png,735,255.00000000,0.00000000,255,255,255,1476.72448980,736.23333333,1476.72448980,736.23333333,207.96551211,1441,726,75,20,73.14791439,12.79368077,174.77835615,0.21355737,75.80237463,187425,255,NaN,NaN,100.00000000,187425,1441,731,171.65610842,19.08598050,5.71750349,0.17490151,0.66878981,0,0,0
7,37_y.png,301,255.00000000,0.00000000,255,255,255,1535.67940199,745.98172757,1535.67940199,745.98172757,89.15432893,1525,735,24,24,23.59629711,16.24174764,50.50325498,0.47587346,28.84441020,76755,255,NaN,NaN,100.00000000,76755,1525,758,33.69006753,19.80000000,1.45281762,0.68831764,0.79002625,0,0,0
8,37_y.png,293,255.00000000,0.00000000,255,255,255,1477.79692833,765.80034130,1477.79692833,765.80034130,87.05382387,1467,754,26,23,25.63735760,14.55138991,135.89509447,0.48584952,30.00000000,74715,255,NaN,NaN,100.00000000,74715,1468,755,143.13010235,16.26345597,1.76184940,0.56758540,0.77822045,0,0,0
9,37_y.png,588,255.00000000,0.00000000,255,255,255,1067.28741497,817.65986395,1067.28741497,817.65986395,125.58073580,1049,803,35,29,36.88363618,20.29802183,153.87802718,0.46853403,40.45985665,149940,255,NaN,NaN,100.00000000,149940,1051,803,140.01311376,23.45335980,1.81710496,0.55032594,0.83227176,0,0,1
10,37_y.png,641,255.00000000,0.00000000,255,255,255,145.47815913,1008.21762871,145.47815913,1008.21762871,156.89444430,117,996,54,24,48.74477361,16.74326267,160.76791280,0.32722974,56.61271942,163455,255,NaN,NaN,100.00000000,163455,117,1001,162.52522574,19.29157714,2.91130675,0.34348837,0.82179487,0,0,1
