 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0001-0005,95,0.76824462,0.13085998,0.78508633,0.51530427,0.98353618,315.83684211,4.05789474,315.78179567,3.94318250,41.79898987,310,0,14,10,12.62850829,9.57815080,21.12405201,0.68328501,15.23154621,72.98323911,0.78578764,-0.30901858,-0.87803383,100,72.98323911,310,6,23.19859051,10.00000000,1.31847040,0.75845465,0.85201794,-3.403E38,3.4e38,1
2,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0002-0003,36,0.73238666,0.11293876,0.75250735,0.50922173,0.94023293,770.41666667,2.41666667,770.49058545,2.25864637,25.55634919,766,0,9,7,7.42354292,6.17449433,0.29840473,0.69265143,9.21954446,26.36591971,0.75262213,-0.26206858,-0.75045606,100,26.36591971,766,0,167.47119229,7.00000000,1.20229164,0.83174495,0.81818182,-3.403E38,3.4e38,0
3,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0003-0001,25,0.82139541,0.12784929,0.89778924,0.53295177,0.97455174,1049.02000000,1.06000000,1048.90660205,1.01371714,26.48528137,1043,0,12,3,12.99586373,2.44931690,179.85165207,0.44785837,12.16552506,20.53488517,0.85561490,-0.81742120,-0.17643955,100,20.53488517,1043,0,170.53767779,3.00000000,5.30591356,0.18846896,0.81967213,-3.403E38,3.4e38,0
4,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0004-0009,124,0.78449823,0.13811514,0.55320057,0.50014442,0.97671896,399.16935484,9.52419355,399.32239715,9.68572368,46.52691193,392,2,14,15,16.80673736,9.39395316,129.90296223,0.71981865,19.10497317,97.27778113,0.80973446,-0.50682431,-0.90556809,100,97.27778113,392,2,132.87890360,10.60660172,1.78910168,0.55893973,0.86111111,-3.403E38,3.4e38,1
5,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0005-0010,79,0.73916322,0.13643657,0.59152691,0.50324756,0.94207305,274.48734177,10.19620253,274.41635123,10.32829807,34.87005769,269,4,10,13,12.60402214,7.98046234,62.59737783,0.81645382,13.34166406,58.39389420,0.74196345,-0.25356352,-1.21281896,100,58.39389420,274,17,77.00538321,8.87520314,1.57935989,0.63316791,0.85405405,-3.403E38,3.4e38,1
6,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0006-0018,91,0.75531117,0.13859818,0.89132074,0.50138509,0.96460330,459.19230769,17.87362637,459.22552302,17.91703673,41.45584412,453,11,11,14,12.86254025,9.00792506,107.12658768,0.66539530,15.23154621,68.73331636,0.77292418,-0.40112555,-1.09698143,100,68.73331636,457,11,113.19859051,10.67156750,1.42791377,0.70032240,0.81981982,-3.403E38,3.4e38,1
7,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0007-0022,132,0.82622170,0.12175946,0.87135590,0.51998788,0.98726171,55.72727273,22.75757576,55.72218569,22.66943282,44.87005769,49,15,14,14,16.08986902,10.44555551,132.84492532,0.82389248,17.02938637,109.06126505,0.84289396,-0.65618747,-0.29209064,100,109.06126505,51,16,130.23635831,11.64870412,1.54035551,0.64920078,0.89189189,-3.403E38,3.4e38,1
8,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0008-0022,150,0.83009459,0.13636452,0.83699918,0.50074691,0.99404538,160.75333333,22.51333333,160.88697485,22.43297042,48.76955262,153,15,16,14,14.84492437,12.86540281,50.43987226,0.79250786,16.64331698,124.51418793,0.85863429,-0.72099636,-0.54687757,100,124.51418793,154,29,32.73522627,14.00000000,1.15386394,0.86665331,0.87209302,-3.403E38,3.4e38,1
9,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0009-0019,20,0.67085553,0.08568204,0.70609551,0.51859909,0.78750151,971.55000000,18.75000000,971.59789502,18.74129319,17.31370850,968,17,7,4,7.08482487,3.59427246,12.19809221,0.83841619,7.61577311,13.41711056,0.70594442,-0.29056222,-1.31075080,100,13.41711056,968,20,23.19859051,4.00000000,1.97114296,0.50731987,0.85106383,-3.403E38,3.4e38,0
10,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0010-0023,59,0.76827567,0.13747351,0.75284756,0.51361537,0.97934496,240.43220339,23.65254237,240.44922273,23.66041473,28.38477631,236,19,9,9,10.26638777,7.31719226,142.97812035,0.92021842,11.40175425,45.32826430,0.78848130,-0.22290139,-1.18613183,100,45.32826430,236,20,142.12501635,8.22192192,1.40305016,0.71273289,0.88059701,-3.403E38,3.4e38,1
