 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0001-0005,74,0.70046264,0.13076044,0.66520490,0.50738192,0.97446495,315.59459459,3.50000000,315.79220273,3.26964595,46.04163056,310,0,14,10,11.95528346,7.88101149,23.39125158,0.43867228,14.76482306,51.83423507,0.68713546,0.58328941,-0.42680649,100,51.83423507,311,7,28.30075577,10.00000000,1.51697323,0.65920741,0.75126904,-3.403E38,3.4e38,0
2,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0002-0003,35,0.72323351,0.11129188,0.82395042,0.50001574,0.93305635,770.41428571,2.30000000,770.50028846,2.19908668,24.14213562,766,0,9,6,7.64471590,5.82930545,0.52766461,0.75461692,9.21954446,25.31317294,0.73350352,-0.32478743,-0.56537269,100,25.31317294,766,0,167.47119229,6.00000000,1.31142826,0.76252741,0.83333333,-3.403E38,3.4e38,0
3,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0003-0001,23,0.76371343,0.13763085,0.52110086,0.52023184,0.96517098,1049.02173913,1.02173913,1048.91290691,0.96659276,25.89949494,1043,0,12,3,11.92534635,2.45565275,179.80574126,0.43087878,12.04159458,17.56540895,0.76473927,-0.10851309,-1.05126029,100,17.56540895,1043,0,175.23635831,3.00000000,4.85628367,0.20591878,0.80701754,-3.403E38,3.4e38,0
4,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0004-0009,118,0.76286998,0.12883254,0.81283689,0.51289535,0.97406673,399.05084746,9.61864407,399.23742508,9.76126260,43.69848481,393,2,12,15,16.01429854,9.38175755,128.55786165,0.77653157,17.80449381,90.01865745,0.77466369,-0.20125668,-1.00097144,100,90.01865745,393,2,128.15722659,10.60660172,1.70696146,0.58583631,0.89393939,-3.403E38,3.4e38,1
5,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0005-0009,76,0.72358007,0.13069924,0.65379076,0.50567251,0.97092736,274.59210526,9.84210526,274.48927644,10.04061761,36.04163056,270,3,9,13,12.49173067,7.74642105,68.09903772,0.73521540,13.34166406,54.99208546,0.72814071,-0.08735970,-1.09022328,100,54.99208546,272,16,77.00538321,8.49705831,1.61258091,0.62012392,0.86363636,-3.403E38,3.4e38,1
6,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0006-0018,81,0.74534470,0.11400221,0.57151099,0.50286621,0.94775391,459.19135802,17.89506173,459.19995666,17.80875704,39.45584412,453,11,11,14,12.14760285,8.48993866,108.62229765,0.65384108,15.23154621,60.37292033,0.75302988,-0.19995580,-0.98069496,100,60.37292033,457,11,113.19859051,10.43551628,1.43082339,0.69889827,0.76415094,-3.403E38,3.4e38,1
7,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0007-0022,126,0.79616654,0.12228562,0.70778494,0.50626874,0.99066448,55.88888889,22.76984127,55.84076292,22.70355102,43.45584412,50,15,13,14,15.95937347,10.05228576,131.37111691,0.83846324,17.02938637,100.31698453,0.78552353,-0.21592231,-0.62582911,100,100.31698453,51,16,130.23635831,11.15977332,1.58763627,0.62986719,0.90322581,-3.403E38,3.4e38,1
8,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0008-0022,138,0.79308284,0.13988849,0.55745336,0.50195402,0.98357540,161.05072464,22.46376812,161.17374017,22.34912170,46.76955262,154,15,15,14,13.95243582,12.59328905,58.00876342,0.79279795,15.65247584,109.44543242,0.81043720,-0.42233329,-1.05285025,100,109.44543242,154,27,26.56505118,13.86362146,1.10792627,0.90258713,0.85185185,-3.403E38,3.4e38,1
9,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0009-0024,49,0.74554735,0.12274691,0.51284800,0.50574243,0.90997058,240.33673469,23.72448980,240.39256352,23.73287750,29.21320344,236,20,9,8,9.63975586,6.47202467,142.73408422,0.72151868,11.40175425,36.53181994,0.74725515,-0.40772298,-1.03179343,100,36.53181994,236,20,142.12501635,7.76114000,1.48944980,0.67138886,0.83760684,-3.403E38,3.4e38,1
10,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0010-0025,22,0.61944008,0.07065448,0.50687690,0.50640684,0.74707377,263.18181818,25.68181818,263.21439736,25.69100355,18.14213562,260,23,7,5,6.35951625,4.40462276,14.66763349,0.83995443,7.28010989,13.62768185,0.61389303,0.15762806,-0.92520032,100,13.62768185,260,27,15.94539590,4.91934955,1.44382768,0.69260343,0.80000000,-3.403E38,3.4e38,0
11,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0011-0041,140,0.71528741,0.14704404,0.59775282,0.48260266,0.99527121,604.13571429,40.59285714,604.15596077,40.31990786,60.76955262,597,33,13,16,15.26531568,11.67702916,65.44518977,0.47639349,18.86796226,100.14023781,0.67772031,0.49661526,-0.99161418,100,100.14023781,599,49,57.99461679,12.94366492,1.30729447,0.76493860,0.77348066,-3.403E38,3.4e38,1
12,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0012-0048,81,0.75765056,0.13428112,0.53027339,0.50172389,0.94467384,121.99382716,48.52469136,121.97523869,48.54751340,34.87005769,117,42,10,13,12.76608407,8.07862478,62.07687007,0.83712353,13.92838828,61.36969513,0.79805374,-0.46524884,-1.14721470,100,61.36969513,119,55,68.96248897,9.19238816,1.58022985,0.63281933,0.85263158,-3.403E38,3.4e38,0
