,name,tp,fp,fn,avg_area,avg_circularity
0,37_y.png,1,17,5,99.44444444444444,0.44920683555555563
0,Mar19bS1C1R3_VLPAGl_200x_y.png,0,0,0,0.0,0.0
0,Mar19bS2C1R1_LHl_200x_y.png,2,1,6,378.3333333333333,0.24971995666666666
0,Mar20bS1C1R3_VLPAGl_200x_y.png,0,1,1,215.0,0.18247403
0,Mar23bS1C1R4_VLPAGl_200x_y.png,0,0,5,0.0,0.0
0,Mar23bS1C5R2_DMr_200x_y.png,1,2,12,95.66666666666667,0.40355352
0,Mar26bS2C1R1_LHr_200x_y.png,1,3,7,188.5,0.27069586749999996
0,Mar27bS1C2R2_LHr_200x_y.png,6,24,23,88.96666666666667,0.3577850960000001
0,MAR38S1C3R1_DMR_20_o.png,32,35,28,165.80597014925374,0.4202789185074627
0,MAR55S3C2R2_VLPAGR_20_o.png,10,14,11,250.45833333333334,0.468431265
