 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0001-0008,106,0.75929285,0.14320219,0.85292559,0.50230217,0.98880404,274.67924528,9.13207547,274.60712294,9.37141229,50.52691193,269,0,10,17,16.38239907,8.23831669,72.14037921,0.52175932,17.72004515,80.48504198,0.76667595,-0.19531932,-1.12922156,100,80.48504198,273,17,73.61045967,9.83869910,1.98856146,0.50287608,0.82170543,-3.403E38,3.4e38,1
2,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0002-0005,106,0.76639441,0.15159523,0.52358870,0.49939087,0.99496239,315.70754717,4.68867925,315.57560830,4.59583422,45.79898987,310,0,14,11,12.67566540,10.64744039,38.91986761,0.63504417,15.81138830,81.23780718,0.74903035,-0.09764079,-1.35006465,100,81.23780718,311,9,34.69515353,11.00000000,1.19048945,0.83999065,0.86178862,-3.403E38,3.4e38,0
3,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0003-0003,41,0.75969496,0.13110845,0.64095562,0.50414228,0.98723489,770.71951220,2.64634146,770.64883874,2.50853211,25.55634919,766,0,9,7,7.97729127,6.54392820,164.90242776,0.78885302,9.43398113,31.14749342,0.79612482,-0.42575205,-0.76022156,100,31.14749342,766,0,147.99461679,7.00000000,1.21903710,0.82031958,0.85416667,-3.403E38,3.4e38,0
4,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0004-0001,27,0.75713881,0.14470244,0.79479637,0.50585163,0.98773992,1048.90740741,1.24074074,1048.89136084,1.13647101,25.89949494,1043,0,12,3,11.28688418,3.04578900,0.81473029,0.50581422,12.04159458,20.44274795,0.78873193,-0.15949188,-0.93089232,100,20.44274795,1043,0,175.23635831,3.00000000,3.70573410,0.26985206,0.88524590,-3.403E38,3.4e38,0
5,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0005-0009,139,0.75611879,0.14212303,0.89956811,0.50368702,0.99685276,399.01079137,9.15467626,399.23347672,9.35382938,49.94112550,391,1,15,16,17.73202807,9.98082656,127.98286107,0.70033852,19.79898987,105.10051197,0.79061967,-0.24120584,-1.20829777,100,105.10051197,391,2,135.00000000,11.31370850,1.77660918,0.56287000,0.86335404,-3.403E38,3.4e38,1
6,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0006-0018,89,0.75466512,0.13428481,0.76347860,0.50036407,0.96650469,459.24157303,17.90449438,459.27707773,17.73971260,45.69848481,453,11,11,14,13.06968521,8.67031743,111.19564145,0.53554537,15.65247584,67.16519535,0.76367575,-0.18997793,-1.10087870,100,67.16519535,457,11,116.56505118,10.43551628,1.50740562,0.66339145,0.80180180,-3.403E38,3.4e38,1
7,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0007-0022,140,0.81490062,0.11587124,0.80256620,0.52983207,1.00000000,55.78571429,22.62142857,55.76511194,22.57066337,47.11269837,49,15,15,15,16.52346931,10.78790010,129.73798716,0.79261437,18.02775638,114.08608705,0.82551336,-0.44258356,-0.42694621,100,114.08608705,52,15,123.69006753,12.08397583,1.53166688,0.65288348,0.85889571,-3.403E38,3.4e38,1
8,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0008-0022,157,0.85247370,0.13190373,0.97798742,0.50998074,1.00000000,161.16242038,22.35987261,161.28715974,22.22229710,47.69848481,154,15,15,14,14.41322523,13.86911016,86.95204703,0.86716222,15.81138830,133.83837086,0.88334686,-0.82056416,-0.28252182,100,133.83837086,156,16,145.30484647,14.00000000,1.03923215,0.96224890,0.89971347,-3.403E38,3.4e38,1
9,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0009-0023,68,0.77392833,0.14873146,0.63356046,0.50247020,0.98533505,240.88235294,23.79411765,240.76183428,23.82575272,33.45584412,236,19,11,9,11.66872076,7.41986126,143.79696631,0.76343979,13.60147051,52.62712622,0.78400952,-0.17780075,-1.23325166,100,52.62712622,236,20,143.97262661,8.48528137,1.57263328,0.63587615,0.87179487,-3.403E38,3.4e38,1
10,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0010-0025,41,0.74135446,0.12464355,0.66439637,0.52174681,0.95391589,263.81707317,25.50000000,263.73065073,25.54563748,22.97056275,260,22,8,7,8.54715731,6.10762379,35.53172362,0.97645099,9.43398113,30.39553279,0.75160158,-0.23398393,-1.04417856,100,30.39553279,260,28,32.00538321,7.00000000,1.39942433,0.71457955,0.87234043,-3.403E38,3.4e38,0
