 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,37_y.tif:0001-0861,704,0.68402010,0.09551525,0.77776679,0.50033116,0.83455950,19.18892045,863.71164773,19.14232107,863.76849023,115.19595949,5,841,29,40,36.62931740,24.47112595,107.68612952,0.66666558,40.44749683,481.55014938,0.70312542,-0.45578241,-1.16593168,100.00000000,481.55014938,18,841,98.53076561,27.44236187,1.49683825,0.66807486,0.88776797,-3.403E38,3.4e38,0
2,37_y.tif:0001-0861,704,0.68402010,0.09551525,0.77776679,0.50033116,0.83455950,19.18892045,863.71164773,19.14232107,863.76849023,115.19595949,5,841,29,40,36.62931740,24.47112595,107.68612952,0.66666558,40.44749683,481.55014938,0.70312542,-0.45578241,-1.16593168,100.00000000,481.55014938,18,841,98.53076561,27.44236187,1.49683825,0.66807486,0.88776797,-3.403E38,3.4e38,0
3,Mar19bS1C1R3_VLPAGl_200x_y.tif,1920000,0.03376981,0.00928492,0.03503969,0.00000000,0.28476703,800.00000000,600.00000000,768.46421382,585.54231950,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,64838.03014639,0.03365795,1.59251543,25.75863482,99.99020833,64838.03014639,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,-3.403E38,3.4e38,0
4,Mar19bS2C1R1_LHl_200x_y.tif:0001-0376,909,0.68022994,0.08095985,0.72753523,0.50003207,0.82449341,1494.94444444,375.28327833,1494.63506794,375.36693900,134.95331881,1479,356,33,41,40.22235176,28.77441759,92.56378520,0.62720081,43.01162634,618.32901573,0.69003767,-0.44573693,-0.75796344,100.00000000,618.32901573,1496,397,72.40757544,32.22220151,1.39785112,0.71538377,0.85152225,-3.403E38,3.4e38,1
5,Mar19bS2C1R1_LHl_200x_y.tif:0001-0376,909,0.68022994,0.08095985,0.72753523,0.50003207,0.82449341,1494.94444444,375.28327833,1494.63506794,375.36693900,134.95331881,1479,356,33,41,40.22235176,28.77441759,92.56378520,0.62720081,43.01162634,618.32901573,0.69003767,-0.44573693,-0.75796344,100.00000000,618.32901573,1496,397,72.40757544,32.22220151,1.39785112,0.71538377,0.85152225,-3.403E38,3.4e38,0
6,Mar20bS1C1R3_VLPAGl_200x_y.tif:0001-0932,773,0.70615362,0.09350812,0.76679351,0.50030029,0.86415237,1015.62548512,933.11707633,1015.50768898,933.24800249,110.22539674,1000,914,31,36,40.09913235,24.54452529,52.48174245,0.79951390,41.40048309,545.85675061,0.71864200,-0.38310166,-0.97029376,100.00000000,545.85675061,1002,950,52.85331330,26.16295090,1.63373021,0.61209617,0.94383394,-3.403E38,3.4e38,1
7,Mar20bS1C1R3_VLPAGl_200x_y.tif:0001-0932,773,0.70615362,0.09350812,0.76679351,0.50030029,0.86415237,1015.62548512,933.11707633,1015.50768898,933.24800249,110.22539674,1000,914,31,36,40.09913235,24.54452529,52.48174245,0.79951390,41.40048309,545.85675061,0.71864200,-0.38310166,-0.97029376,100.00000000,545.85675061,1002,950,52.85331330,26.16295090,1.63373021,0.61209617,0.94383394,-3.403E38,3.4e38,0
8,Mar23bS1C1R4_VLPAGl_200x_y.tif,1920000,0.05055349,0.13909503,0.02489408,0.00000000,0.84971786,800.00000000,600.00000000,1137.73107363,324.16426320,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,97062.70600010,0.02352456,4.70038952,20.49278905,99.93161458,97062.70600010,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,-3.403E38,3.4e38,0
9,Mar23bS1C5R2_DMr_200x_y.tif:0001-0691,799,0.67126624,0.07872992,0.73282144,0.50009322,0.83016759,993.46245307,691.52753442,993.65562373,691.81069195,114.61017306,975,673,36,36,35.30817932,28.81254190,33.17941149,0.76438175,37.36308338,536.34172887,0.69574106,-0.52971539,-0.83723212,100.00000000,536.34172887,975,694,15.52411100,30.22855467,1.22544479,0.81603024,0.90282486,-3.403E38,3.4e38,1
10,Mar23bS1C5R2_DMr_200x_y.tif:0001-0691,799,0.67126624,0.07872992,0.73282144,0.50009322,0.83016759,993.46245307,691.52753442,993.65562373,691.81069195,114.61017306,975,673,36,36,35.30817932,28.81254190,33.17941149,0.76438175,37.36308338,536.34172887,0.69574106,-0.52971539,-0.83723212,100.00000000,536.34172887,975,694,15.52411100,30.22855467,1.22544479,0.81603024,0.90282486,-3.403E38,3.4e38,0
