,name,tp,fp,fn,avg_area,avg_circularity
0,37_y.png,2,11,4,1439.7692307692307,0.595397076923077
0,Mar19bS1C1R3_VLPAGl_200x_y.png,0,0,0,0.0,0.0
0,Mar19bS2C1R1_LHl_200x_y.png,3,0,5,1171.3333333333333,0.6850056433333335
0,Mar20bS1C1R3_VLPAGl_200x_y.png,1,0,0,773.0,0.7995139
0,Mar23bS1C1R4_VLPAGl_200x_y.png,0,0,5,0.0,0.0
0,Mar23bS1C5R2_DMr_200x_y.png,2,0,11,630.5,0.656816545
0,Mar26bS2C1R1_LHr_200x_y.png,2,0,6,1220.0,0.59845249
0,Mar27bS1C2R2_LHr_200x_y.png,10,1,19,1164.5454545454545,0.6629272372727273
0,MAR38S1C3R1_DMR_20_o.png,54,28,6,1536.1341463414635,0.6160788898780488
0,MAR55S3C2R2_VLPAGR_20_o.png,16,4,5,1669.6,0.692485375
