,name,tp,fp,fn,avg_area,avg_circularity
0,37_y.png,3,31,3,966.2352941176471,0.5623034632352941
0,Mar19bS1C1R3_VLPAGl_200x_y.png,0,0,0,0.0,0.0
0,Mar19bS2C1R1_LHl_200x_y.png,4,0,4,1390.0,0.69402805
0,Mar20bS1C1R3_VLPAGl_200x_y.png,1,0,0,975.0,0.79523725
0,Mar23bS1C1R4_VLPAGl_200x_y.png,0,0,5,0.0,0.0
0,Mar23bS1C5R2_DMr_200x_y.png,3,0,10,868.3333333333334,0.7449315766666667
0,Mar26bS2C1R1_LHr_200x_y.png,6,1,2,879.8571428571429,0.6793848585714286
0,Mar27bS1C2R2_LHr_200x_y.png,17,3,12,1217.3,0.658082126
0,MAR38S1C3R1_DMR_20_o.png,15,62,45,1084.5454545454545,0.5221664066233767
0,MAR55S3C2R2_VLPAGR_20_o.png,6,89,15,832.6736842105263,0.4783114870526315
